ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[58.6, 71.0]",,,,,,,,,,,,0.662114,,,,,,,,,,,,,,,b40771f8-f831-4b93-953b-b4e59365f6d7,2606,,,"[59.6, 71.4]",68360,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,130,Barcelona,217,"['026c9952-8fb8-4a83-9846-ad67941221a2', '39e97dbd-abdb-4330-94cc-19341dd98932']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.617,Carry,,2007/2008
,,,,"[43.2, 51.6]",,,,,,,,,,,,0.370827,,,,,,,,,,,,,,,74331316-6dc4-442b-afda-0c0d0fce0b2d,2609,,,"[42.6, 56.0]",68360,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,130,Barcelona,217,"['6c611169-0e9f-44b3-885b-7f9a24636b2d', 'fafb1b11-1530-4fe0-a332-7041f40b8ee4']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.575,Carry,,2007/2008
,,,,"[48.8, 19.3]",,,,,,,,,,,,0.581918,,,,,,,,,,,,,,,b87ea67a-f506-4810-9b0c-267b1bf57e5a,2612,,,"[45.5, 20.7]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,130,Barcelona,217,"['b4b5552a-b6e4-4906-93e6-c5650e09dae7', 'f818b204-66f3-49a8-a4df-36663be42b9e']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.923,Carry,,2007/2008
,,,,"[58.2, 15.6]",,,,,,,,,,,,0.101184,,,,,,,,,,,,,,,64c922b9-5cd5-47cd-97df-bcd40acd14ea,2615,,,"[59.6, 15.6]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,130,Barcelona,217,"['3615f66d-73ad-4259-afc7-7b615072d670', 'ee7367b0-656d-45fa-9010-b9a88e48a3e2']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.704,Carry,,2007/2008
,,,,"[70.1, 54.2]",,,,,,,,,,,,1.751541,,,,,,,,,,,,,,,ce91903e-912f-45a6-bc36-1d213c5d55fc,2620,,,"[69.8, 53.1]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Geijo Pazos,26182.0,Right Center Forward,130,Barcelona,217,"['280c6156-1c4d-48ab-a833-f78edb010ff8', '5ac2622c-b22b-4ea2-a6a4-337890cac472', '5f79f63f-7875-4f14-8149-ace3aa9c6758', 'a2eeb647-eb9c-4b83-8277-c9b7ee6c6d6d']",6,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:06.196,Carry,True,2007/2008
,,,,"[62.2, 47.5]",,,,,,,,,,,,1.395992,,,,,,,,,,,,,,,645542b9-f159-40c5-a9d5-a55038588cfd,2626,,,"[59.6, 42.6]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,130,Barcelona,217,"['09c78b38-9df5-4f1a-83a2-582a29faead0', 'c6547aae-034d-4316-83a3-203cbd116af9']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.053,Carry,,2007/2008
,,,,"[89.9, 58.8]",,,,,,,,,,,,1.588354,,,,,,,,,,,,,,,add7026d-bad2-4145-aab6-60947b4fe45d,2629,,,"[78.7, 70.7]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,130,Barcelona,217,"['57b61612-95dc-4c7c-9fc9-7c0899a7321a', 'bb109466-ebf2-4023-9522-600eae74a92a']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.261,Carry,,2007/2008
,,,,"[15.4, 18.4]",,,,,,,,,,,,1.2034,,,,,,,,,,,,,,,a2806f4c-cbb5-414f-986b-89ae6dfbab57,2633,,,"[18.6, 30.4]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Serrano Arenas,26177.0,Right Center Back,131,Levante UD,221,"['03dc5f80-6fe4-4444-975b-9f31033e9b78', '3abef694-409e-4a07-b080-06b8ba283717']",16,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:16.264,Carry,,2007/2008
,,,,"[63.6, 59.4]",,,,,,,,,,,,2.0308,,,,,,,,,,,,,,,af958281-7cb0-4022-a4e0-ec0f49250f35,2642,,,"[74.7, 60.6]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rahamat Riga Mustapha,26181.0,Left Center Forward,132,Levante UD,221,"['74592e22-9312-4bd7-9076-ce486781d91c', '9255ecfa-b472-4637-94aa-5892a70ae826']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:37.026,Carry,,2007/2008
,,,,"[57.6, 74.4]",,,,,,,,,,,,0.473124,,,,,,,,,,,,,,,e72f8f3a-cca7-4b65-b4aa-10a48f369d66,2645,,,"[59.8, 74.4]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iñaki Descarga Retegi,25894.0,Right Back,132,Levante UD,221,"['0659fb7c-eaed-44d4-813c-678f2ca95fa8', '80c530d9-d483-43f5-80b2-9413ae86f3a5']",40,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:40.620,Carry,,2007/2008
,,,,"[55.7, 21.0]",,,,,,,,,,,,1.317061,,,,,,,,,,,,,,,4e0e83a3-8194-46a3-8723-e780acaf9669,2651,,,"[57.4, 18.5]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,133,Barcelona,217,"['a882ad13-da33-4f7d-8fee-1359fa96ae2a', 'c3c3d9cc-02d6-4ec1-a7b0-1a6b43d67db0']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.489,Carry,,2007/2008
,,,,"[50.6, 26.6]",,,,,,,,,,,,0.22713,,,,,,,,,,,,,,,1b0ee474-1c9c-47a2-a151-2ef5617d5531,2654,,,"[45.4, 29.6]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,133,Barcelona,217,"['08b8cf88-f8a2-43ba-b443-0d1c0a1b1255', 'b4ed7405-05c4-4bdc-ab46-b158540cb823']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:46.907,Carry,,2007/2008
,,,,"[68.5, 28.3]",,,,,,,,,,,,0.868774,,,,,,,,,,,,,,,73934170-4931-4b1a-9e6f-e28c3d65d9a0,2657,,,"[68.0, 25.6]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,133,Barcelona,217,"['75e86f50-de26-434f-94c8-392ed746be34', 'a0d7b253-3fbf-4125-826e-111d4b502c85']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.048,Carry,,2007/2008
,,,,"[104.0, 30.9]",,,,,,,,,,,,1.325071,,,,,,,,,,,,,,,23383716-c84f-479f-9683-5af398db5da5,2661,,,"[94.4, 30.4]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,133,Barcelona,217,"['56d0ea16-9267-4fdd-833d-479ffe16df9b', '997cde25-db78-4040-bd17-0565dacf6845', 'b93e443f-2869-4395-af0c-ddd52024962e']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.864,Carry,True,2007/2008
,,,,"[14.7, 48.4]",,,,,,,,,,,,8.9923,,,,,,,,,,,,,,,fef2677c-a147-484f-a188-5fdbaa523cfa,2664,,,"[6.4, 48.0]",68360,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladan Kujović,26180.0,Goalkeeper,133,Barcelona,217,"['93d3ae93-ed15-465d-98ab-a76ccc95bf26', 'cef47b4a-77cd-4df5-88d5-af87051523f0']",53,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:53.086,Carry,,2007/2008
,,,,"[60.6, 27.8]",,,,,,,,,,,,2.409531,,,,,,,,,,,,,,,d9d27f13-4874-4cc0-bd14-a8e52b56e108,2667,,,"[51.2, 21.8]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,133,Barcelona,217,"['0fa999c7-15c0-47e5-8b79-7d865dc7cee6', '254df18b-e193-49b2-8c30-5ee6cd7a3bf5']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.686,Carry,,2007/2008
,,,,"[79.0, 51.7]",,,,,,,,,,,,3.252306,,,,,,,,,,,,,,,a3ce8907-f694-4ebd-82c1-4fab99a62524,2670,,,"[65.3, 49.7]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,133,Barcelona,217,"['584d742e-2c01-4ca6-a0f7-a92666c2f64d', 'ce2b7ea9-0aa6-49a7-9d34-5e0975bb9719', 'e8f5ff37-0d94-4872-8cbc-f613ffae5904']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.062,Carry,True,2007/2008
,,,,"[7.0, 34.3]",,,,,,,,,,,,0.0977,,,,,,,,,,,,,,,22a8ed26-44a1-4ea1-8ecb-4f60a47d3831,2676,,,"[7.2, 33.9]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladan Kujović,26180.0,Goalkeeper,133,Barcelona,217,"['5cc724ce-7904-4f1b-8a40-c573a012fc0b', '6d79f083-75ca-407c-ae2e-ad357f689544']",15,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:15.553,Carry,,2007/2008
,,,,"[72.5, 68.4]",,,,,,,,,,,,1.239929,,,,,,,,,,,,,,,b133c4c8-f591-4122-a4b6-6f340588a920,2680,,,"[72.5, 70.4]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,133,Barcelona,217,"['64e0719b-9106-4f2d-9efd-47773775b3dd', 'ac5ce694-df40-4f18-bb8b-9c1cafc431ca']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.919,Carry,,2007/2008
,,,,"[73.4, 39.4]",,,,,,,,,,,,1.470039,,,,,,,,,,,,,,,b0100f09-d230-42b0-a782-f4727b207c90,2684,,,"[67.9, 42.5]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,133,Barcelona,217,"['2adf1e8f-6a4d-480e-9723-3f88c4db8199', '443db2fe-25d0-4658-892e-998b2555e955', '849c5506-7f63-4b8f-bd2c-c76ed9cfec36']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.468,Carry,True,2007/2008
,,,,"[76.8, 22.1]",,,,,,,,,,,,0.040035,,,,,,,,,,,,,,,67c473b7-ae07-4c35-a7b4-4bcdcd35e0a1,2689,,,"[83.2, 33.0]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,133,Barcelona,217,"['3efaddc7-b460-4819-ae03-2c1cad8935f0', '8fa30ec9-7081-4bc5-adc6-9208e4c7f916']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.417,Carry,,2007/2008
,,,,"[8.6, 45.2]",,,,,,,,,,,,1.3179,,,,,,,,,,,,,,,bcf49263-4474-4a7a-abb3-5ecd2b45541a,2694,,,"[7.6, 42.6]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladan Kujović,26180.0,Goalkeeper,134,Levante UD,221,"['69d73659-c5c4-4dc0-b94c-cb064664d479', 'bb0dbbd5-1236-442e-8a8e-a288ad160dbf']",31,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:31.570,Carry,,2007/2008
,,,,"[47.1, 56.9]",,,,,,,,,,,,2.365766,,,,,,,,,,,,,,,b9ff7994-53a8-4322-951b-17da62b9ad7a,2701,,,"[38.6, 74.5]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Descarga Retegi,25894.0,Right Back,134,Levante UD,221,"['951ae801-5cc6-44a7-abcc-f066b0f0f3c0', 'b3df3a4b-b55b-4784-a113-841911fb09b4']",36,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:36.846,Carry,,2007/2008
,,,,"[36.3, 39.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,d49d58d7-240e-4597-a5b1-3ce4fa1fb9c6,2704,,,"[37.9, 37.2]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Right Center Midfield,134,Levante UD,221,"['50f2b343-b254-4a70-93b1-111ee0f7b4ae', '5ebec2f6-8683-4659-95d2-fe3b0d15aa24']",40,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:40.423,Carry,,2007/2008
,,,,"[34.8, 40.1]",,,,,,,,,,,,1.8572,,,,,,,,,,,,,,,43eeed84-d372-4e4c-a4b7-f7f486617a12,2709,,,"[30.5, 41.4]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,Left Center Back,134,Levante UD,221,"['4762c802-2034-421a-9188-38e7b64ab000', 'c9e14266-3a07-427c-8e13-023d2f6418bb']",42,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:42.334,Carry,,2007/2008
,,,,"[74.0, 15.0]",,,,,,,,,,,,4.640791,,,,,,,,,,,,,,,d571380a-0edf-471d-a476-3cf820f04583,2712,,,"[39.1, 12.5]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Castedo Escudero,25956.0,Left Back,134,Levante UD,221,"['47d5d136-bd59-4125-a244-29f62a49fbcc', '8fc9b636-551c-45de-a4b1-4bd02c355205']",45,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:45.783,Carry,,2007/2008
,,,,"[92.8, 29.9]",,,,,,,,,,,,1.8209,,,,,,,,,,,,,,,6c62c078-0d28-40cb-94f4-1031306e5044,2716,,,"[94.3, 31.9]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Geijo Pazos,26182.0,Right Center Forward,134,Levante UD,221,"['1b46a4dc-3eaa-4888-b4d6-c3ca7385985d', '7edd7849-e9dc-4a2c-aad8-87e52ce892a4', 'f1dc9f3b-5733-4a86-ad44-a7b0ff66e77e']",52,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:52.202,Carry,True,2007/2008
,,,,"[93.2, 13.3]",,,,,,,,,,,,1.869789,,,,,,,,,,,,,,,b3224dd4-3d71-4eec-b064-5741ea10662c,2719,,,"[91.1, 12.7]",68360,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Castedo Escudero,25956.0,Left Back,134,Levante UD,221,"['1c652dcb-730c-4b1b-8d22-5e6cc5054a5d', 'de94c7aa-37c8-49a0-964f-32a96cf44500']",55,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:55.510,Carry,,2007/2008
,,,,"[69.3, 23.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,b4c3fc9b-7711-4ed1-8790-6de8b1ce6d6d,2732,,,"[69.1, 23.8]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,135,Barcelona,217,"['864f3388-6bc8-4561-97fe-07fdfb148de4', 'f5c5b2b3-a02c-4c2a-872d-de2973cad3ef']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.187,Carry,,2007/2008
,,,,"[64.2, 16.7]",,,,,,,,,,,,1.084497,,,,,,,,,,,,,,,b4a367f3-d35e-4ebd-9d22-02aac1541215,2735,,,"[62.5, 17.5]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,135,Barcelona,217,"['8258cb3c-e0fe-4d08-96c2-b148a3c1d013', '88651b7a-4482-4e46-942e-de5dc57d2864']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.854,Carry,,2007/2008
,,,,"[61.6, 7.3]",,,,,,,,,,,,0.753716,,,,,,,,,,,,,,,dcfcd5e5-85b0-4e68-b2b4-c7f748e8a6ba,2738,,,"[58.8, 6.5]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,135,Barcelona,217,"['3d57934c-8baa-472e-8633-bdc2ebc7f0a9', '73997e68-cf90-40f3-9e15-16ffbdd9a370']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.981,Carry,,2007/2008
,,,,"[51.1, 22.6]",,,,,,,,,,,,1.949073,,,,,,,,,,,,,,,82e4e2c3-84b6-4c7f-b202-e74f9174259d,2741,,,"[60.6, 19.3]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,135,Barcelona,217,"['07ae7091-4a59-4f83-a26a-c9a3d0e01db2', '35712e99-39db-4bdd-b92d-98b99431a112', '47f7f264-0679-4a76-a286-ba04b1625c40']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.862,Carry,True,2007/2008
,,,,"[37.5, 42.6]",,,,,,,,,,,,0.272117,,,,,,,,,,,,,,,147ccf8d-0f09-4a0a-af3a-27456ffde167,2745,,,"[41.4, 40.1]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,135,Barcelona,217,"['1d8a5d56-ff97-46f9-84f0-8570d8b991cd', '7738d0ce-8bcb-450d-953f-3ac38a0dedd5']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.256,Carry,,2007/2008
,,,,"[47.1, 75.5]",,,,,,,,,,,,1.354058,,,,,,,,,,,,,,,3ca4fc29-8b28-4d95-844f-ddc1640edfa2,2748,,,"[46.6, 71.9]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,135,Barcelona,217,"['4dcec8cf-88b5-4370-86c7-a897e53cf5f1', '7f88c5e9-b5c5-4e31-87ce-9d1f18aab6d8', 'c17d62b3-cfa1-4d21-b749-3a58d6c52a9f']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.271,Carry,True,2007/2008
,,,,"[59.7, 76.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,dfa27ec7-f2a3-4613-abde-216843001f3a,2752,,,"[60.0, 75.9]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,"['16e81712-f887-42af-bb4a-e384a936b0e6', 'd4d7cb17-7754-44d8-886b-6f49414ad664']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.814,Carry,,2007/2008
,,,,"[42.9, 75.2]",,,,,,,,,,,,0.83509,,,,,,,,,,,,,,,d4c99595-1031-4054-9c16-5f451dc3e0ce,2755,,,"[44.0, 75.6]",68360,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,135,Barcelona,217,"['3b813810-ace1-4a14-bdaa-03d5f52bf564', '61aff4c8-8a99-4acb-a798-e5d370043f7c']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.631,Carry,,2007/2008
,,,,"[46.8, 62.3]",,,,,,,,,,,,1.440887,,,,,,,,,,,,,,,0a452926-0add-413b-b9b8-9d8bdaf3ba4b,2758,,,"[48.8, 63.0]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Barcelona,217,"['62a3a0e9-772f-45aa-9c16-1051e0db1e6d', '723dd96a-ea1d-4cc7-9706-c76ffe58d29f']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.394,Carry,,2007/2008
,,,,"[32.9, 60.7]",,,,,,,,,,,,1.287468,,,,,,,,,,,,,,,90944e4e-c364-4adb-864e-cdacf8e11404,2761,,,"[31.6, 61.0]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Left Center Back,135,Barcelona,217,"['3b1268b1-21fd-474b-af0d-e1f0b45950d4', 'b0690a50-83f7-4152-9bc7-f32371946b2c']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.300,Carry,,2007/2008
,,,,"[28.4, 33.5]",,,,,,,,,,,,1.347984,,,,,,,,,,,,,,,1b9f1061-0e13-400d-9deb-e3cf54a0e3a9,2764,,,"[29.9, 34.6]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,135,Barcelona,217,"['06cd52a2-ea61-4bb3-bb64-761cc4205c12', 'bbc29a29-714a-47da-9256-df1caaf262c1']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.222,Carry,,2007/2008
,,,,"[36.3, 52.9]",,,,,,,,,,,,1.805799,,,,,,,,,,,,,,,96149c37-c525-4dfc-b078-701a9fa628a5,2767,,,"[29.8, 54.3]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Left Center Back,135,Barcelona,217,"['3f6def73-0248-4b45-9bcd-994e65417759', 'd405fbe3-893d-41db-88be-f158f58c8e95']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.203,Carry,,2007/2008
,,,,"[49.1, 43.1]",,,,,,,,,,,,2.593278,,,,,,,,,,,,,,,2fe58855-8b07-4ff2-b355-c8878e167d3a,2770,,,"[49.8, 41.2]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Barcelona,217,"['19c92370-a838-4e75-908e-75e72a56ac38', '5bcac5f2-21c5-470d-9100-1d9dbe4df21d']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.197,Carry,,2007/2008
,,,,"[63.9, 74.7]",,,,,,,,,,,,0.940886,,,,,,,,,,,,,,,4ca1a7e4-7272-40a2-8c4b-94b4968db589,2773,,,"[64.0, 74.7]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,135,Barcelona,217,"['b6cfbe15-cbde-49c9-ad72-588e527314b3', 'e727c764-eae3-4f5f-8673-2ca416fa674c']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.965,Carry,,2007/2008
,,,,"[63.6, 67.1]",,,,,,,,,,,,0.786502,,,,,,,,,,,,,,,9433d276-8792-4c04-b403-83159edff5e2,2776,,,"[63.3, 66.5]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,"['1e701843-0e3f-4a84-82c6-ccfc4838c5b6', '78dcec4c-6202-4e8f-afb2-4d98b87d7e13', '7e4366cf-c3a7-41d9-ade6-f515f2034b15']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.601,Carry,True,2007/2008
,,,,"[78.4, 54.6]",,,,,,,,,,,,2.688798,,,,,,,,,,,,,,,5c803efe-62a5-4119-bdac-70bf814eb6f6,2780,,,"[78.8, 56.6]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,135,Barcelona,217,"['5dc5c157-f186-4aea-82a8-1083ac17ff60', 'b2614370-d16d-45fc-a8c0-dd4790dde07d', 'b6eba882-f304-4168-8d16-bf073cd61a78']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.854,Carry,True,2007/2008
,,,,"[52.8, 6.6]",,,,,,,,,,,,0.5593,,,,,,,,,,,,,,,8056a492-8aea-4864-8495-68a2ac236a07,2787,,,"[52.0, 8.3]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Castedo Escudero,25956.0,Left Back,136,Levante UD,221,"['892ea29f-eedc-4045-aba7-e91f71adda62', 'de8a1d28-07df-4214-881a-ab6ff1416dbe']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:37.454,Carry,,2007/2008
,,,,"[69.6, 4.8]",,,,,,,,,,,,0.7582,,,,,,,,,,,,,,,caae3338-95ec-4e52-9ebb-dd3ff8a63bfe,2790,,,"[68.6, 3.6]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro León Sánchez Gil,6907.0,Left Center Midfield,136,Levante UD,221,"['6dcb8b2b-9005-41d1-adb9-a7fad1cd62a4', '6f6cad62-262d-423e-975f-b2c4cb7c06eb']",39,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:39.067,Carry,,2007/2008
,,,,"[75.2, 6.8]",,,,,,,,,,,,4.1157,,,,,,,,,,,,,,,fe930fbb-926d-4ef2-8200-bc7e08cd25d6,2793,,,"[56.8, 5.6]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Castedo Escudero,25956.0,Left Back,136,Levante UD,221,"['317c6886-d5c1-4f79-8e1a-7a78682a49c6', '7b03939d-fd81-4458-98c5-0e17297dc7c1', '9301741e-9ad8-4f5d-8ddb-21d2618e29c6']",40,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:40.794,Carry,True,2007/2008
,,,,"[72.9, 4.0]",,,,,,,,,,,,0.7816,,,,,,,,,,,,,,,f29ae30c-6e54-4e6d-b066-91a091e32691,2797,,,"[72.7, 2.6]",68360,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laurent Courtois,26178.0,Left Midfield,136,Levante UD,221,"['309ee0e9-4d81-4e70-826f-fcd03f3387f3', 'baeb5fcf-2646-4d71-8578-e578e55ac301']",45,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:45.269,Carry,,2007/2008
