bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.494738,,,,,,,,,,,,c88a28df-af91-42c8-a10b-51245238ba06,2034,,"[56.3, 5.1]",9602,46,,,,,2.9243846,,Left Foot,,,,"[41.8, 8.3]",,Ground Pass,,14.848906,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,92,Barcelona,217,['0592da8b-7796-42ba-9074-a84c8c89529a'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.110,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.14959,,,,,,,,,,,,e6c3f944-be1c-4171-b222-556e0205bc5d,2037,,"[42.6, 15.8]",9602,46,,,,,1.563876,,Left Foot,,,,"[42.8, 44.7]",,Ground Pass,,28.900692,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,92,Barcelona,217,['bf09cc2d-37c7-487e-b7f8-9b8b73a21ea8'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.495,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.98082,,,,,,,,,,,,baee22a8-a636-40fc-b040-fd20ee9bd036,2041,,"[76.0, 62.2]",9602,47,,,,,-2.2339993,,Right Foot,,,,"[68.5, 52.6]",,Ground Pass,,12.182364,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['3b0706ac-46ba-4aae-8317-b59dbb19af5e', '44459944-238b-47dd-b93d-c8407a9c9467']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.512,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.542068,,,,,,,,,,,,b6041202-218b-4d72-8295-1eebb81ef2b0,2043,,"[68.5, 52.6]",9602,47,,,,,-2.506007,,Right Foot,,,,"[56.3, 43.6]",,Ground Pass,,15.160475,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,92,Barcelona,217,['2fc79521-8cf6-4f16-a3fa-be9da2e790c9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.493,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.413442,,,,,,,,,,,,6061ecd5-7267-422b-9d08-a6b03acff4ae,2045,,"[56.3, 43.6]",9602,47,,,,,-0.86964273,,Left Foot,,,,"[66.6, 31.4]",,Ground Pass,,15.966528,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,92,Barcelona,217,['adeabe32-4690-4289-a96b-846f981b7c1e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.035,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.341917,,,,,,,,,,,,247cad0a-8892-4d98-8887-88bc8b292043,2048,,"[70.0, 29.3]",9602,47,,,,,1.5141195,,Right Foot,,,,"[70.8, 43.4]",,Ground Pass,,14.122677,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,['8fc485d1-c8e6-41c1-9128-3770f25e4466'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.450,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.666612,,,,,,,,,,,,2a3ee93a-2954-4d5a-a05a-538a40298bb4,2051,,"[73.2, 47.0]",9602,47,,,,,0.19118446,,Right Foot,,,,"[85.6, 49.4]",,Ground Pass,,12.630123,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,92,Barcelona,217,['147385d0-24f7-4095-a380-42cabc31d435'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.979,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.93343,,,,,,,,,,,,9654c140-67e3-4262-9944-cc65ef7c44cb,2055,,"[86.7, 44.2]",9602,47,,,,,-1.551191,,Left Foot,,,,"[86.9, 34.0]",,Ground Pass,,10.201961,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,92,Barcelona,217,"['1056da4e-9ee4-443b-a330-395b6cb5548b', '73cb8b18-8ce0-46ef-acf7-087ca0fdd949']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.671,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.360159,,,,,,,,,,,,8f41b42a-6053-45b7-a26d-ee194d23e309,2058,,"[89.7, 23.3]",9602,47,,,,,-0.97779375,,Right Foot,,,,"[102.1, 4.9]",,Ground Pass,,22.188286,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,92,Barcelona,217,['56697f06-4b31-4c98-b360-70bb5b9e24e7'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.319,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.24858,,,,,,,,,,,,0b5592c1-e634-45fc-941b-206fe520f65c,2061,,"[100.4, 13.4]",9602,47,,,,,2.3906636,,Left Foot,,,,"[94.4, 19.0]",,Ground Pass,,8.207314,,Incomplete,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,92,Barcelona,217,['f7d471fd-ec3c-4523-9baa-1f50d02cc61e'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.323,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.457672,,,,,,,,,,,,6d5b070f-2478-4bda-af96-af1c6f251ac4,2069,,"[79.2, 17.5]",9602,47,,,,,1.6614562,,Right Foot,,,,"[77.0, 41.7]",,Ground Pass,,24.299795,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,['5b47482f-1db7-42f8-88b0-3f4d085a0a72'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.784,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.976841,,,,,,,,,,,,33aa4074-2874-4096-b234-81f78da2abab,2072,,"[77.5, 44.9]",9602,47,,,,,0.73074806,,Right Foot,,,,"[101.6, 66.5]",,High Pass,,32.3631,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,92,Barcelona,217,['5d7cfdc3-1c80-4ee1-94e4-313d12815c74'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.448,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.814482,,,,,,,,,,,,4dfc8257-c552-4a0f-8b4e-9b4457475b83,2075,,"[94.2, 58.3]",9602,47,,,,,-0.816638,,Right Foot,,,,"[100.4, 51.7]",,Low Pass,,9.055386,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,92,Barcelona,217,['9fef8465-c7ff-4a40-b78a-ac9fac359f8a'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.306,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.876653,,,,,,,,,,,,58b49143-950b-4e0e-939f-872defea246e,2081,,"[97.4, 80.0]",9602,47,,,,,-1.2906884,,,,,,"[99.5, 72.7]",,Low Pass,,7.5960517,,,,Sergi Roberto Carnicer,6379.0,,,,,Throw-in,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,93,Barcelona,217,['f5e47fd4-09a0-461e-9117-0959793b6805'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.383,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.033456,,,,,,,,,,,,ebb69b42-37a1-439c-ac2d-813e1df7378b,2083,,"[99.5, 72.7]",9602,47,,,,,1.9407024,,Right Foot,,,,"[97.6, 77.6]",,Ground Pass,,5.255473,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,['f78c5c5c-6cbb-497e-bc88-617001858328'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.260,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.926954,,,,,,,,,,,,9858bc58-bda7-4e61-b22d-7578de3803b7,2086,,"[96.7, 77.6]",9602,47,,,,,-2.7768579,,Right Foot,,,,"[91.2, 75.5]",,Ground Pass,,5.8872743,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,93,Barcelona,217,['7e805025-c755-4e0c-8966-23ab96b202a6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.187,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.648063,,,,,,,,,,,,34a375da-57e0-4dd1-a914-fe56edaf1574,2089,,"[91.2, 74.4]",9602,47,,,,,0.8960554,,Right Foot,,,,"[94.8, 78.9]",,Ground Pass,,5.7628117,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,['80e5e404-f223-4925-a36f-c5fc952b9643'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.457,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.991406,,,,,,,,,,,,9283819a-e6ed-4047-b558-3ad0b0f6b838,2092,,"[85.4, 71.6]",9602,47,,,,,-2.646041,,Right Foot,,,,"[74.3, 65.6]",,Ground Pass,,12.617845,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,93,Barcelona,217,['a0989cf7-4932-46ad-a939-441944906d0d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.598,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.077208,,,,,,,,,,,,d370f502-2039-4b32-9a85-08b0362b47f8,2095,,"[72.3, 61.6]",9602,47,,,,,-1.8370484,,Right Foot,,,,"[65.7, 37.4]",,Ground Pass,,25.083858,,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,93,Barcelona,217,['0f4fbc78-d96c-4e96-b3ef-71ccb7572f83'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.369,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.407006,,,,,,,,,,,,77252dde-25d6-4d5a-8442-8319bedde003,2098,,"[71.5, 32.9]",9602,48,,,,,-0.027579213,,Left Foot,,,,"[86.0, 32.5]",,Ground Pass,,14.505516,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,93,Barcelona,217,['a060f85e-2e95-4214-ab6a-e2efcefdbd86'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.733,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.97592,,,,,,,,,,,,a199b037-b231-4a0a-aaa8-f1198089ebca,2102,,"[92.2, 31.2]",9602,48,,,,,-0.5984189,,Right Foot,,,,"[107.6, 20.7]",,Ground Pass,,18.638937,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,93,Barcelona,217,"['007b29c4-f363-41a4-af4d-ce2914b18c3a', 'fb63c523-c805-4e10-b70f-210b15bdbd06']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.969,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.265196,,,,,,,,,,,,c36a67cc-8e46-4e06-a9e5-4c9914faa51a,2105,,"[112.8, 21.6]",9602,48,,,,,-3.0816646,,Left Foot,,,,"[97.8, 20.7]",,Ground Pass,,15.026976,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['dd1542e1-4d30-4045-a815-6a9dcc747d5a'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.923,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.00303,,,,,,,,,,,,3ddfb4f9-dfdf-4836-8448-07a9b08e5842,2108,,"[84.7, 21.1]",9602,48,,,,,1.9989398,,Right Foot,,,,"[71.1, 50.9]",,High Pass,,32.75668,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,93,Barcelona,217,['093d76e1-fbe4-4d30-9063-3541b5c822c9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.838,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.879454,,,,,,,,,,,,ec10e1bc-ac13-4688-accd-0428131de228,2111,,"[78.3, 56.9]",9602,48,,,,,0.5349551,,Right Foot,,,,"[99.9, 69.7]",,Ground Pass,,25.107767,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['4f31a08d-5522-4468-972c-3484dfd106cc'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.103,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.856991,,,,,,,,,,,,57d694f7-b9d1-43d9-9f7f-178b46d3de98,2114,,"[105.9, 72.0]",9602,48,,,,,-2.3056047,,Right Foot,,,,"[98.4, 63.7]",,Ground Pass,,11.186599,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,['b6b0ac53-fe52-489d-a559-b12604172dc0'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.075,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.667707,,,,,,,,,,,,af42e07b-9b74-443f-82d2-ee491b5856e5,2121,,"[97.6, 31.4]",9602,48,,,,,0.9304399,,Head,,,,"[101.4, 36.5]",,Low Pass,,6.3600316,,,,Denis Suárez Fernández,6609.0,,,,,Recovery,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,"['7b7735ab-eca6-40ed-bcaf-b8187d710c5a', 'e781c572-688e-430e-9e43-9112e72872ec']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.391,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.411338,,,,,,,,,,,,884a3ad2-1a2e-4398-ab97-9e1845b4e28c,2131,,"[23.2, 52.3]",9602,48,,,,,0.36042175,,Left Foot,,,,"[43.1, 59.8]",,Ground Pass,,21.266405,,Incomplete,,Gaku Shibasaki,5693.0,,,,,,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,93,Barcelona,217,"['47a316b1-43c9-43fc-8fa0-177c9f9cbac0', '53da64dd-6adb-4130-a3d5-bb6e2170ad5f', 'e86f8183-b0bb-4e61-a686-278506d032b5']",28,,,,,,,,,,,,,,,,,Getafe,216,00:03:28.737,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.760783,,,,,,,,,,,,ac3e8374-c218-4dc0-9b86-fbf9209fe95c,2135,,"[83.9, 8.7]",9602,48,,,,,0.7968045,,Left Foot,,,,"[96.9, 22.0]",,Ground Pass,,18.598118,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,93,Barcelona,217,['a4ea3b71-ace8-4bc5-a3b4-8f3fe49cc3f3'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.367,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.716973,,,,,,,,,,,,06b99f4b-5e53-45a7-9e0e-79f293d1a056,2137,,"[96.7, 21.6]",9602,48,,,,,-0.30927348,,Right Foot,,,,"[113.6, 16.2]",,Ground Pass,,17.741758,,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,93,Barcelona,217,['656f2c99-c915-4122-b83b-3fd471c14ec7'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.128,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.566137,,,,,,,,,,,,707cb3f0-7c67-431f-8e54-89614fb43ea0,2139,,"[9.0, 52.3]",9602,49,,True,,,0.27613905,,Right Foot,,,,"[82.4, 73.1]",,High Pass,,76.29024,,,,Jorge Molina Vidal,6630.0,,,,,Free Kick,2,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,94,Getafe,216,['22ce4b4e-5726-48ca-90a9-a2c65e2f8a15'],12,,,,,,,,,,,,,,,,,Getafe,216,00:04:12.648,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.299466,,,,,,,,,,,,bda46931-65b6-42c1-8c69-74b6fffd3c52,2144,,"[42.2, 8.9]",9602,49,,,,,1.9634339,,Right Foot,,,,"[38.1, 18.8]",,Low Pass,,10.715409,,,,Ivan Rakitić,5470.0,,,,,Recovery,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,95,Barcelona,217,['bb676aa8-de96-43e4-a30f-0c8445b8ad9a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.210,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.002252,,,,,,,,,,,,3e9f457a-3f88-4058-bbc5-31a6414c6ea3,2146,,"[38.1, 18.8]",9602,49,,,,,-1.7571338,,Right Foot,,,,"[35.8, 6.6]",,High Pass,,12.41491,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,95,Barcelona,217,['acfbd3c9-4909-4661-ad65-6e6d7182d48a'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.510,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.107074,,,,,,,,,,,,5084b14c-fafe-41d7-8180-3adafab5c8ed,2149,,"[31.7, 5.1]",9602,49,,,,,2.1185362,,Right Foot,,,,"[7.3, 45.1]",,High Pass,,46.854668,,,,Marc-André ter Stegen,20055.0,,True,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['d0889775-ab22-4183-a1f7-4a3ed9190868'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.778,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.504973,,,,,,,,,,,,3b67c0f6-6f10-4a97-adfd-f6d5ece588e6,2152,,"[7.3, 45.1]",9602,49,,,,,0.6880812,,Right Foot,,,,"[28.1, 62.2]",,Ground Pass,,26.926752,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,95,Barcelona,217,['e78e6492-7aa3-4a8c-b80e-dd0feeab02bf'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.925,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.316706,,,,,,,,,,,,6d4054f4-e4d5-4886-ad6e-c3f4d0692d17,2155,,"[71.9, 67.1]",9602,49,,,,,0.63707036,,Left Foot,,,,"[86.9, 78.2]",,Ground Pass,,18.660385,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,95,Barcelona,217,['7ec783ea-5e5c-4a06-ad7f-31332a192d09'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.797,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.265715,,,,,,,,,,,,15e6e66d-c8fd-436f-8063-ae130fbc969c,2158,,"[91.8, 79.1]",9602,49,,,,,-2.7166162,,Right Foot,,,,"[78.1, 72.9]",,Ground Pass,,15.03762,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,95,Barcelona,217,['fd0341f8-652f-4bf6-925e-781e1325679b'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.858,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.038127,,,,,,,,,,,,f12c4d97-6034-42d0-960e-a3056b5e27bf,2168,,"[54.4, 13.2]",9602,50,,,,,0.7748228,,Right Foot,,,,"[97.4, 55.3]",,High Pass,,60.178154,,Incomplete,,Jorge Molina Vidal,6630.0,,True,,,Free Kick,2,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,97,Getafe,216,"['3d4d2710-a932-43dc-b95c-5685b4fea676', 'f720fee4-7a99-4593-b0fd-e08fd1070749']",3,,,,,,,,,,,,,,,,,Getafe,216,00:05:03.891,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.118866,,,,,,,,,,,,f720fee4-7a99-4593-b0fd-e08fd1070749,2170,,"[22.7, 24.8]",9602,50,,,,,0.5070985,,Head,,,,"[30.8, 29.3]",,Low Pass,,9.2660675,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Interception,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,97,Getafe,216,"['141646d6-b355-4694-a696-c9a4c5646dad', '7d446e29-4535-4a01-a740-4f09afa69401', 'f12c4d97-6034-42d0-960e-a3056b5e27bf']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.929,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.150647,,,,,,,,,,,,65cd0b0e-fdde-4e3a-9371-33fb62b18d33,2174,,"[90.3, 52.6]",9602,50,,,,,1.5832957,,Left Foot,,,,"[90.1, 68.6]",,Ground Pass,,16.00125,,,,Fayçal Fajr,5724.0,,,,,,2,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,97,Getafe,216,['cfa347f6-2c7b-4d21-b5a5-1e9508792736'],8,,,,,,,,,,,,,,,,,Getafe,216,00:05:08.483,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.093869,,,,,,,,,,,,ab24a176-2b1f-4e6d-9407-7ac584d1b4a9,2177,,"[90.3, 70.5]",9602,50,,,,,0.5651494,,Right Foot,,,,"[98.5, 75.7]",,Ground Pass,,9.709789,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Free Kick,Fayçal Fajr,5724.0,Right Wing,97,Getafe,216,['eacc9873-11b8-452b-ae69-cf68e46a36a0'],11,,,,,,,,,,,,,,,,,Getafe,216,00:05:11.421,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.746593,,,,,,,,,,,,f2bd2faa-674a-4615-839c-22bab612030e,2180,,"[98.5, 75.7]",9602,50,,,,,-1.2439697,,Right Foot,,,,"[102.5, 63.9]",,Ground Pass,,12.459535,,Incomplete,,Gaku Shibasaki,5693.0,,,,,,2,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,97,Getafe,216,"['1309ad7b-db65-4256-b987-c031454e2d06', '9d6f395b-18d9-4486-ad29-7165c2522a7a']",12,,,,,,,,,,,,,,,,,Getafe,216,00:05:12.706,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.986607,,,,,,,,,,,,b7c6eaf4-090a-4a7f-969b-6e0754745438,2184,,"[15.4, 12.6]",9602,50,,,,,0.13102792,,Left Foot,,,,"[28.3, 14.3]",,Ground Pass,,13.011534,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,Recovery,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,97,Getafe,216,"['25308b3c-ce47-44c3-afe7-7ce1f0bd1642', '570a6260-ce40-4a6d-8c5a-a5ff5001079c']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.570,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.118678,,,,,,,,,,,,570a6260-ce40-4a6d-8c5a-a5ff5001079c,2186,,"[91.8, 65.8]",9602,50,,,,,-0.9894161,,Right Foot,,,,"[98.7, 55.3]",,Ground Pass,,12.564235,,,,Jorge Molina Vidal,6630.0,,,,,Recovery,2,From Free Kick,Fayçal Fajr,5724.0,Right Wing,97,Getafe,216,"['9582671b-d11b-4b7f-9955-a982e334483d', 'b7c6eaf4-090a-4a7f-969b-6e0754745438']",15,,,,,,,,,,,,,,,,,Getafe,216,00:05:15.556,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.46883,,,,,,,,,,,,4b02d47d-70ef-46c1-8557-d55dba3f7d81,2194,,"[30.6, 34.0]",9602,50,,,,,0.70148355,,Right Foot,,,,"[48.0, 48.7]",,Ground Pass,,22.778278,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,98,Barcelona,217,['ef3f0503-8147-4693-8e82-be8100fb62fd'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.619,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.393532,,,,,,,,,,,,18f2fc38-3db9-4442-bad6-fb625374a530,2204,,"[84.5, 51.1]",9602,50,,,,,0.7542971,,Left Foot,,,,"[96.1, 62.0]",,Ground Pass,,15.917601,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,98,Barcelona,217,['98fc4d40-11ee-413c-ba11-e002d1aecf3c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.698,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.119944,,,,,,,,,,,,9a4d65c6-93c7-4d14-93f7-07310c420bcc,2207,,"[102.7, 58.8]",9602,50,,,,,-1.2572498,,Right Foot,,,,"[113.4, 25.8]",,High Pass,,34.691353,,,,Denis Suárez Fernández,6609.0,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,98,Barcelona,217,['276e7513-a495-4c2b-8295-7d6aa4174e62'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.570,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.010487,,,,,,,,,,,,67562a48-8fe8-4294-bef6-07d55c6c0abd,2209,,"[113.4, 26.3]",9602,50,,,,,2.0899425,,Right Foot,,,,"[110.6, 31.2]",,Low Pass,,5.6435804,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,98,Barcelona,217,"['4736f0e4-9dfe-4455-9653-d2fdadd7448d', 'd9f115b7-dcfa-422c-a92c-17d34d5d6f44']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.690,Pass,,2017/2018
