50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,74b13ec9-26f7-440c-ae88-c54d18ee8944,1194,,"[55.8, 6.0]",69314,30,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Midfield,62,Mallorca,1043,['e4d6e1c3-6a82-4848-8541-c2d74c5ae438'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.661,Foul Committed,,2011/2012
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,53fe00da-5f2d-48d0-b9a2-22a6dffb23d8,1235,,"[98.7, 39.4]",69314,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Giménez Candela,24053.0,Center Forward,64,Barcelona,217,['02d8c143-7a27-4146-8059-37653c45d29f'],29,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:29.137,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,4909fdd5-40d9-4d01-b187-f74e70ff7dd5,1419,,"[43.8, 15.5]",69314,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Damián Tissone,19431.0,Center Attacking Midfield,71,Mallorca,1043,['6f5f73e9-ebf3-4ce7-bfe2-5a93c003cc15'],32,,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:32.793,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,35c4a6a8-c614-46ea-a08d-4bf3f048cf16,1480,,"[85.3, 18.0]",69314,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,73,Mallorca,1043,['c6f6d368-82fd-4861-9b82-a72e8328902a'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.049,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,71fa362b-d5ff-4f21-8220-653e70aac376,1486,,"[78.0, 30.5]",69314,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Giménez Candela,24053.0,Center Forward,74,Mallorca,1043,['ebada1b2-790d-4105-bb53-dbe9b010aabc'],50,,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:50.359,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a019d34e-0b65-4f9e-b8f5-6746f4b72fd0,1547,,"[44.2, 24.9]",69314,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,75,Barcelona,217,['bd6e0118-111b-4619-9177-212138276bef'],49,,,,,,,,,,,,,,,,,,Mallorca,1043,00:37:49.111,Foul Committed,,2011/2012
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,861f8bc1-5508-4aa8-8996-ce418e945437,1674,,"[70.4, 72.3]",69314,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,80,Mallorca,1043,"['2d7393e3-4226-43c5-9ee5-6423afe97463', 'de0a2e05-9845-4e0b-adf1-5827b5c56daf']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.801,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,71b223fc-b8ad-4720-9269-6d1549cf9063,1878,,"[44.6, 39.1]",69314,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Center Attacking Midfield,84,Barcelona,217,"['14ce68e5-e56d-481d-8d12-786c71d56cb1', '405661d4-7793-4ad5-873d-58d18f912440']",50,,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:50.103,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fa4bc76b-757f-4d35-bcae-b0ced2f91f72,2041,,"[61.4, 54.4]",69314,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jose Luis Martí Soler,25948.0,Left Defensive Midfield,92,Barcelona,217,['376ab0ee-b7bc-4771-a3b8-44246505d8ba'],42,,,,,,,,,,,,,,,,,,Mallorca,1043,00:02:42.848,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7b44249a-6e35-429e-82de-05e4a69875c5,2411,,"[35.6, 68.4]",69314,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianni Michel Eugene Zuiverloon,26777.0,Right Midfield,103,Barcelona,217,['d1190d55-1426-4521-85d2-bc759db3e8a7'],7,,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:07.877,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,dc4807d7-df6a-4c76-9321-a1ac37c3478c,2640,,"[64.8, 61.9]",69314,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Victor de Albuquerque Bruno,26675.0,Right Defensive Midfield,113,Barcelona,217,"['0c08ddd2-2e3a-4021-b3fe-a54dcab0df42', 'cc4a6b59-ab43-4e2b-b3c1-2a2209e91557', 'f15ab735-099b-4c1f-aebb-83814e2bbadf']",55,,,,,,,,,,,,,,,,,,Mallorca,1043,00:15:55.312,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e6705457-19a8-474b-815c-8f501942d369,2827,,"[66.4, 79.0]",69314,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Mallorca,1043,['f5b73c31-d5c6-4bfe-8087-475488d609a1'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.917,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f661db27-8910-4bbd-b167-bc7113a58690,2851,,"[29.4, 14.2]",69314,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Deulofeu Lázaro,3726.0,Left Wing,122,Mallorca,1043,['1561787e-3ffd-4404-bc08-cb47c045f711'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.842,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,True,,,,,,,,,,,a8979730-30c1-4149-ae7f-d2b6bc605452,3217,,"[84.1, 56.3]",69314,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,137,Mallorca,1043,['ab7c25b8-499b-477d-9114-eba501c44ed0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.088,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3c69e1c8-208b-400b-911a-d6f271fdaf0d,3269,,"[39.3, 37.4]",69314,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Cendrós López,26737.0,Left Defensive Midfield,139,Barcelona,217,"['299ff125-fe5d-4ff5-858e-edb34b2522a2', '430063bc-7c7d-4ef7-895d-4b9cefca9dc8', '9c0dffff-4b8e-4340-af2b-f66cbba4b5f6']",58,,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:58.561,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f370a01d-f56f-4686-a565-3a3da2bbe021,3333,,"[22.4, 28.0]",69314,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Cendrós López,26737.0,Left Defensive Midfield,142,Barcelona,217,['c804e54d-65b4-43a2-b7d2-4169186f94a5'],34,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:34.062,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d4330171-e5ae-4d1b-971e-9b1f15d12d64,3454,,"[66.7, 34.9]",69314,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Right Center Forward,149,Barcelona,217,"['12820aaa-8e55-4433-bf74-a62655ff0cf3', 'c8f2fb23-74c9-4162-bf3c-6eccb43d4f13']",15,,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:15.245,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3408ca43-931e-4dce-b31f-42e772a1cab0,3509,,"[62.2, 19.3]",69314,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,151,Mallorca,1043,['fd26b61c-0a26-4f76-8834-c5e8681e6017'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.811,Foul Committed,,2011/2012
,,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,,752ac2ac-b0cf-459a-8695-a0b11b6ed42c,3611,,"[68.1, 52.5]",69314,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Cendrós López,26737.0,Left Defensive Midfield,157,Barcelona,217,"['2356bf9d-8900-40ca-bc06-08f85b2b031c', '952a30ae-1176-49fb-8763-dde7a00ca98b']",42,,,,,,,,,,,,,,,,,,Mallorca,1043,00:38:42.271,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,9e1d22f8-a1a8-4fb8-998f-307488b9ab12,3658,,"[89.9, 15.1]",69314,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,160,Barcelona,217,['c5074ad5-f2eb-40d5-a71b-5aa9aade40fb'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.883,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,ffbbd6dd-7195-4759-bf47-be437557fe63,3691,,"[41.9, 41.6]",69314,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,161,Mallorca,1043,['b1b5d3e6-f30e-486b-b19f-15f0b7078c81'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.965,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,9df95cdd-5a15-4a3f-9093-d86c0e88dd9a,3703,,"[51.2, 33.5]",69314,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro Bigas Rigo,7907.0,Left Back,162,Barcelona,217,"['121adb39-14a1-4fe3-8bc8-4c1af8e122c3', '1716d94a-a7a7-411f-ab21-baf90af418f3']",20,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:20.578,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,72af1fb3-ecc6-4ac4-8953-028df6f652af,3765,,"[95.0, 4.8]",69314,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Right Center Forward,164,Barcelona,217,"['9ce49c6d-eafb-4386-97c8-395aeaa1c519', 'feb51305-c89b-4111-805a-54d947f5d83c']",8,,,,,,,,,,,,,,,,,,Mallorca,1043,00:42:08.620,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9c4c3d85-00d0-4d16-a94e-529a541fc87f,3789,,"[70.0, 55.9]",69314,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,166,Mallorca,1043,"['97a6096d-176c-45b3-8197-07d898ec33c9', 'f60d2889-dad0-4865-a2fa-50fe8bfaf68a']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.080,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6018c2d4-67b2-46d5-8e09-83b79453699d,3843,,"[34.4, 36.3]",69314,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,166,Mallorca,1043,"['615f5b34-599a-4814-9aa0-0543e58b6bac', 'af831d86-62c6-4103-ab2e-af9b785a7cd2']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.422,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,e8099b4b-a812-46d8-a5a0-c10d67eeb519,3872,,"[53.8, 19.2]",69314,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Back,169,Barcelona,217,['0099fd00-0dfd-4054-97ba-122b6029d672'],59,,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:59.537,Foul Committed,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,059d4cc0-ec53-421d-8efa-46ae449cf6ae,85,,"[54.7, 41.6]",69314,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,8,Barcelona,217,['db2b0f48-0195-4476-81b9-369830a0fab6'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.895,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,b3823d65-03d4-4db1-86b6-f8193d827b06,163,,"[64.3, 13.1]",69314,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,12,Barcelona,217,['88de8519-11bc-4a04-9675-f570175912e5'],40,,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:40.633,Foul Won,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,87c976ed-3b53-4f89-89d1-35891d4478f9,192,,"[115.5, 6.9]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,14,Barcelona,217,['1efbb7b5-777f-4117-a53a-a31e3eccb410'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.680,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,61d8b02b-e18f-408c-acfc-e70efb5e283a,350,,"[76.8, 29.7]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,21,Barcelona,217,"['36701a93-cc20-4125-93eb-87d12f74efa1', 'acc85a64-ebff-433c-8ac4-bba7c5a8a522']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:59.101,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,659c58c5-d4f1-4a3d-8918-8b5ce97afc3c,383,,"[36.5, 50.9]",69314,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Defensive Midfield,23,Mallorca,1043,['a3a8e70e-b9b8-44db-90f3-1e3b6bd31033'],31,,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:31.559,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,528212d4-e247-4ec3-bd48-52fe4dbcfac4,690,,"[70.8, 49.8]",69314,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,40,Barcelona,217,['09399735-aad5-420d-975c-3b50a85d85c2'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.917,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,dc7d6f4a-8737-4fac-8a52-8f7c2cf367d1,843,,"[75.7, 66.8]",69314,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Damián Tissone,19431.0,Center Attacking Midfield,45,Mallorca,1043,['231c039a-86cc-4391-83b0-af3e3b07ae8b'],48,,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:48.770,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,8a958524-a4f9-4a86-b86d-c5e659f7d46d,859,,"[23.6, 22.3]",69314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Midfield,46,Mallorca,1043,['93d0cef3-0308-4a05-a2d7-1f466f681c4e'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.335,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,16c19d0c-c81a-4e73-b42a-f971adaa43ac,915,,"[79.2, 77.6]",69314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emilio Nsue López,13581.0,Right Wing,49,Barcelona,217,['1eb545f2-aa88-4542-bf0a-dfbdf176e755'],39,,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:39.691,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4d6e1c3-6a82-4848-8541-c2d74c5ae438,1195,,"[65.2, 75.0]",69314,30,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando Damián Tissone,19431.0,Center Attacking Midfield,62,Mallorca,1043,['74b13ec9-26f7-440c-ae88-c54d18ee8944'],24,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:24.661,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,02d8c143-7a27-4146-8059-37653c45d29f,1236,,"[22.3, 41.6]",69314,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,64,Barcelona,217,"['53fe00da-5f2d-48d0-b9a2-22a6dffb23d8', 'b17352bd-3017-4d4e-b9d6-3b6fb1493ff5']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.137,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,6f5f73e9-ebf3-4ce7-bfe2-5a93c003cc15,1420,,"[77.2, 65.5]",69314,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,71,Mallorca,1043,['4909fdd5-40d9-4d01-b187-f74e70ff7dd5'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.793,Foul Won,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c6f6d368-82fd-4861-9b82-a72e8328902a,1481,,"[35.7, 63.0]",69314,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Defensive Midfield,73,Mallorca,1043,['35c4a6a8-c614-46ea-a08d-4bf3f048cf16'],26,,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:26.049,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,ebada1b2-790d-4105-bb53-dbe9b010aabc,1487,,"[43.0, 50.5]",69314,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,74,Mallorca,1043,['71fa362b-d5ff-4f21-8220-653e70aac376'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:50.359,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bd6e0118-111b-4619-9177-212138276bef,1548,,"[76.8, 56.1]",69314,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,75,Barcelona,217,"['8b35c1cf-74c0-4171-a772-80acdd18bf09', 'a019d34e-0b65-4f9e-b8f5-6746f4b72fd0']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.111,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,de0a2e05-9845-4e0b-adf1-5827b5c56daf,1675,,"[50.6, 8.7]",69314,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Back,80,Mallorca,1043,['861f8bc1-5508-4aa8-8996-ce418e945437'],27,,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:27.801,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,14ce68e5-e56d-481d-8d12-786c71d56cb1,1879,,"[76.4, 41.9]",69314,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,84,Barcelona,217,['71b223fc-b8ad-4720-9269-6d1549cf9063'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:50.103,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,376ab0ee-b7bc-4771-a3b8-44246505d8ba,2042,,"[59.6, 26.6]",69314,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['9dd3dae8-5578-4418-aa20-0d455255a16f', 'fa4bc76b-757f-4d35-bcae-b0ced2f91f72']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.848,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,d1190d55-1426-4521-85d2-bc759db3e8a7,2412,,"[85.4, 12.6]",69314,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,103,Barcelona,217,['7b44249a-6e35-429e-82de-05e4a69875c5'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.877,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,0c08ddd2-2e3a-4021-b3fe-a54dcab0df42,2641,,"[56.2, 19.1]",69314,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,113,Barcelona,217,['dc4807d7-df6a-4c76-9321-a1ac37c3478c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.312,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,f5b73c31-d5c6-4bfe-8087-475488d609a1,2828,,"[54.6, 2.0]",69314,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Giménez Candela,24053.0,Left Center Forward,121,Mallorca,1043,['e6705457-19a8-474b-815c-8f501942d369'],14,,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:14.917,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1561787e-3ffd-4404-bc08-cb47c045f711,2852,,"[91.6, 66.8]",69314,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emilio Nsue López,13581.0,Right Center Forward,122,Mallorca,1043,['f661db27-8910-4bbd-b167-bc7113a58690'],45,,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:45.842,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,ab7c25b8-499b-477d-9114-eba501c44ed0,3218,,"[36.9, 24.7]",69314,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Victor de Albuquerque Bruno,26675.0,Right Defensive Midfield,137,Mallorca,1043,['a8979730-30c1-4149-ae7f-d2b6bc605452'],58,,,,,,,,,,,,,,,,,,Mallorca,1043,00:27:58.088,Foul Won,,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,299ff125-fe5d-4ff5-858e-edb34b2522a2,3270,,"[81.7, 43.6]",69314,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,139,Barcelona,217,['3c69e1c8-208b-400b-911a-d6f271fdaf0d'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.561,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c804e54d-65b4-43a2-b7d2-4169186f94a5,3334,,"[98.6, 53.0]",69314,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Barcelona,217,['f370a01d-f56f-4686-a565-3a3da2bbe021'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.062,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c8f2fb23-74c9-4162-bf3c-6eccb43d4f13,3455,,"[54.3, 46.1]",69314,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,149,Barcelona,217,['d4330171-e5ae-4d1b-971e-9b1f15d12d64'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.245,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fd26b61c-0a26-4f76-8834-c5e8681e6017,3510,,"[58.8, 61.7]",69314,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Giménez Candela,24053.0,Left Center Forward,151,Mallorca,1043,['3408ca43-931e-4dce-b31f-42e772a1cab0'],7,,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:07.811,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,952a30ae-1176-49fb-8763-dde7a00ca98b,3612,,"[52.9, 28.5]",69314,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Left Wing,157,Barcelona,217,"['0438ab22-dbb7-47e7-a4ac-37de8fdbe9ae', '752ac2ac-b0cf-459a-8695-a0b11b6ed42c']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.271,Foul Won,True,2011/2012
,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,c5074ad5-f2eb-40d5-a71b-5aa9aade40fb,3659,,"[31.1, 65.9]",69314,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Cendrós López,26737.0,Left Defensive Midfield,160,Barcelona,217,['9e1d22f8-a1a8-4fb8-998f-307488b9ab12'],13,,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:13.883,Foul Won,,2011/2012
