50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.551005,,,,,,,,,,,,,,cfb419c7-4f75-488c-8316-348490cae433,123,,"[18.3, 52.3]",69251,2,,,,,-1.3248496,,Right Foot,,,"[24.4, 28.0]",,Ground Pass,,25.053942,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['a345ef02-4f43-41a4-8835-75b230717a3c'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.340,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.071226,,,,,,,,,,,,,,2b7f5a79-3b8c-4147-b6c9-ef4f43546bcf,126,,"[47.2, 21.9]",69251,2,,,,,0.2573237,,Left Foot,,,"[73.8, 28.9]",,Ground Pass,,27.505636,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['06bae9a8-44d3-444f-9d37-d9f3da48ad4e'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.240,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.075358,,,,,,,,,,,,,,12a56e69-4642-4fc2-a103-6e344c843fd0,130,,"[41.0, 54.7]",69251,2,,,,,-1.6382613,,Left Foot,,,"[40.5, 47.3]",,Ground Pass,,7.4168725,,,,,Raúl Albiol i Tortajada,7030.0,,,,,Recovery,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,9,Valencia,207,['6bfcb376-147b-4f41-aff9-406c7f5ba67b'],27,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:27.064,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.0931,,,,,,,,,,,,,,d4fa38cd-cb7d-41f1-a50b-0780d3b91432,133,,"[40.0, 48.2]",69251,2,,,,,-0.3614409,,Left Foot,,,"[48.2, 45.1]",,Ground Pass,,8.766413,,,,,Rubén Baraja Vegas,20129.0,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,9,Valencia,207,['e4778457-0213-4372-8f30-bf91e7555bb1'],28,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:28.179,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.8835,,,,,,,,,,,,,,934974bc-a709-446e-a324-9c682c3caf02,137,,"[52.0, 43.4]",69251,2,,,,,-0.4402405,,Right Foot,,,"[64.1, 37.7]",,Ground Pass,,13.37535,,,Incomplete,,David Villa Sánchez,12737.0,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,9,Valencia,207,"['335b4abf-3f3d-4062-b392-42a42162f51b', '43ed1bbc-ae3d-45c2-a84c-bef740567873', '52a3e99b-6e11-4ac5-a2ce-4e15ba1e28a6']",29,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:29.898,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.726145,,,,,,,,,,,,,,0bce3761-c068-440e-9f56-5878d9d8280e,140,,"[65.6, 40.7]",69251,2,,,,,2.4748998,,Right Foot,,,"[59.5, 45.5]",,Ground Pass,,7.7620873,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['674a650a-c9d3-46f5-9693-24164c33c731'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.909,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.567685,,,,,,,,,,,,,,66587794-ec83-429b-94cc-a89040e96a00,143,,"[59.5, 45.5]",69251,2,,,,,-0.47734538,,Left Foot,,,"[68.2, 41.0]",,Ground Pass,,9.794897,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['a9b86223-dcc5-492b-9064-0b2af242b612'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.708,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.890783,,,,,,,,,,,,,,93ae5779-0a8d-4fa6-9ffd-6be72b4d1f16,153,,"[63.4, 21.9]",69251,2,,,,,-0.19204801,,Left Foot,,,"[70.6, 20.5]",,Ground Pass,,7.3348484,,,,,David Villa Sánchez,12737.0,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,11,Valencia,207,"['ce3d170f-33fe-4b6e-83df-6f762d1a2329', 'e4359eaa-cb08-402f-a177-8977b8dd20f6']",39,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:39.551,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.727184,,,,,,,,,,,,,,9873ab1c-da52-49ad-95e6-8c01441ff284,160,,"[77.6, 20.2]",69251,2,,,,,-1.2406427,,Right Foot,,,"[83.7, 2.4]",,Ground Pass,,18.816216,,,,,Juan Manuel Mata García,3294.0,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,11,Valencia,207,['cd47fde8-9f7e-4093-8856-3c6c6324bf18'],41,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:41.820,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.768559,,,,,,,,,,,,,,1f359f8f-0644-4960-b799-5449a2e65ce6,165,,"[83.6, 3.4]",69251,2,,,,,2.1692152,,Left Foot,,,"[76.1, 14.4]",,Ground Pass,,13.313527,,,,,Rubén Baraja Vegas,20129.0,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,11,Valencia,207,"['fd6417e1-0ee5-46bc-8bca-af551e0f0b6d', 'ff62601c-66a6-4e04-9c5b-5b28d9164ca7']",43,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:43.658,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,2.710338,,,,,,,,,,,,,,61a35d28-c396-4907-bc97-5209bd98d709,169,,"[76.6, 16.1]",69251,2,,,,,1.945637,,Right Foot,,,"[57.4, 64.9]",,High Pass,,52.441204,,,,,Luís Miguel Brito Garcia Monteiro,20070.0,,True,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,11,Valencia,207,"['9546fced-4b6e-45e2-ad4a-83958a5245c1', 'ac4d7aba-423b-48bd-b038-d8d04ce7f5f7']",46,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:46.631,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,2.0341,,,,,,,,,,,,,,3dc007b1-959e-4262-afcc-b1b4268d72c6,172,,"[52.1, 67.8]",69251,2,,,,,-0.24765675,,Right Foot,,,"[96.0, 56.7]",,High Pass,,45.281563,,,Incomplete,,,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,11,Valencia,207,['2ae93579-f866-4bd1-9053-e1a3bbf3ec38'],52,,,,,,,,,,,,,,,,,,,Valencia,207,00:02:52.645,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.120097,,,,,,,,,,,,,,84803d4e-a541-4933-b90d-0a470f8aa6f7,174,,"[44.9, 21.7]",69251,2,,,,,2.0147421,,Head,,,"[41.0, 29.9]",,Low Pass,,9.080198,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,11,Valencia,207,['467093b2-f607-4749-b023-2d9892e16588'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.510,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.017057,,,,,,,,,,,,,,5cedf23f-f7dd-499c-9977-d1b0ec79471e,178,,"[40.3, 29.4]",69251,2,,,,,-0.03413308,,Left Foot,,,"[81.3, 28.0]",,High Pass,,41.023895,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Valencia,207,"['3214d1a1-59f0-4fb5-82c5-0499eaf156af', '3f051a7c-3a93-4bb6-a1fd-6520bc3781a7', 'b288e048-ba01-414a-831e-118d2b14c80b']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.190,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.992098,,,,,,,,,,,,,,3214d1a1-59f0-4fb5-82c5-0499eaf156af,180,,"[39.7, 53.0]",69251,3,,,,,1.1652728,,Head,,,"[47.9, 72.1]",,High Pass,,20.785812,,,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,Recovery,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,11,Valencia,207,"['4d9b4f5a-bd1c-4c5a-9f6d-e8babe833642', '5cedf23f-f7dd-499c-9977-d1b0ec79471e']",1,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:01.207,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.80859,,,,,,,,,,,,,,ec3731d2-356b-4263-9733-f12167b4ccac,182,,"[47.9, 72.1]",69251,3,,,,,0.69608414,,Head,,,"[55.2, 78.2]",,Low Pass,,9.513149,,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,11,Valencia,207,"['001e460b-15d4-45d7-970b-baeacb3dc1af', 'baca8773-eb19-434c-886b-c3178af42c3a']",3,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:03.254,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.589385,,,,,,,,,,,,,,001e460b-15d4-45d7-970b-baeacb3dc1af,184,,"[65.8, 2.8]",69251,3,,,,,2.6444848,,Right Foot,,,"[56.4, 7.9]",,Low Pass,,10.694391,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Recovery,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,"['ec3731d2-356b-4263-9733-f12167b4ccac', 'f8be42f2-4d24-4b96-be7e-a8c8f44eec60']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.062,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.359649,,,,,,,,,,,,,,9b9f1b10-9724-4f9d-82cc-78cf063b883f,187,,"[64.4, 13.7]",69251,3,,,,,2.1957595,,Left Foot,,,"[54.3, 27.7]",,Ground Pass,,17.262966,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['6c4e8fd0-f9fa-419e-9267-b57ba30f58f3'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.887,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.986354,,,,,,,,,,,,,,4f24ad4d-4703-4bb7-a3be-88608dbf1bd2,190,,"[55.2, 28.0]",69251,3,,,,,1.5492942,,Right Foot,,,"[56.2, 74.5]",,High Pass,,46.51075,,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['4164bcb5-6c74-4ac5-97c2-b23c24610a7b'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.511,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.924931,,,,,,,,,,,,,,5fc13059-7c3c-485b-8fd1-622fa3f84d24,193,,"[62.7, 75.0]",69251,3,,,,,-1.3376166,,Right Foot,,,"[64.6, 67.0]",,Ground Pass,,8.22253,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['dad2260c-63b8-41ef-8c61-571f862fc0b0'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.722,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.724087,,,,,,,,,,,,,,da6aa283-e91c-4158-a2df-852855f6ac28,197,,"[74.3, 64.9]",69251,3,,,,,-0.7338973,,Left Foot,,,"[79.4, 60.3]",,Ground Pass,,6.868042,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['61671edc-a7dc-4a2e-9772-e5d18ec34535', 'c49df1b6-58df-4e67-8d25-040cd41c6938']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.439,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.761053,,,,,,,,,,,,,,619d75cb-003e-4a2c-a554-8f6e9aa03869,200,,"[86.6, 67.3]",69251,3,,,,,1.5900247,,Right Foot,,,"[86.4, 77.7]",,Ground Pass,,10.401923,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['ef64b5d9-91a0-4cb2-bd63-de71807b662f'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.243,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.6909,,,,,,,,,,,,,,fa89f5d3-3798-4376-934b-b6bb14b5c110,203,,"[91.2, 76.6]",69251,3,,,,,-1.1114902,,Right Foot,True,,"[104.9, 48.9]",,High Pass,,30.90275,,,Incomplete,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['51b41338-f87e-425b-b098-5279b0b603ea', '9688c40c-fb01-4b2f-9e19-aaf6a03ffba6']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.108,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.248,,,,,,,,,,,,,,51b41338-f87e-425b-b098-5279b0b603ea,205,,"[16.1, 32.1]",69251,3,,,,,-0.49488744,,Other,,,"[22.4, 28.7]",,Low Pass,,7.1589108,,,,,Rubén Baraja Vegas,20129.0,,,,,Recovery,1,Regular Play,Hedwiges Maduro,26396.0,Left Center Back,13,Valencia,207,"['309a69d4-fdb0-4496-a484-d4a643e1cc8d', 'fa89f5d3-3798-4376-934b-b6bb14b5c110']",26,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:26.798,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.6377,,,,,,,,,,,,,,c81150c7-48dc-4fde-a697-f83761e979b4,208,,"[21.7, 28.7]",69251,3,,,,,-0.33699992,,Right Foot,,,"[35.4, 23.9]",,Ground Pass,,14.516542,,,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,13,Valencia,207,['8645db17-a11e-4ec4-9912-edaa61e8d688'],28,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:28.086,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.83929,,,,,,,,,,,,,,1f1eb504-d39c-4cb9-ac5a-5a1a48878d37,211,,"[34.7, 24.3]",69251,3,,,,,-2.2396085,,Left Foot,,,"[29.8, 18.1]",,Ground Pass,,7.902531,,,,,Carlos Marchena López,20127.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,13,Valencia,207,['f5b34ddc-4d55-4ecf-bdf7-d20b0ba0507c'],28,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:28.764,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.29453,,,,,,,,,,,,,,d833013d-2116-4998-b7ef-2d4d64bc4698,215,,"[29.8, 18.1]",69251,3,,,,,-1.2793396,,Right Foot,,,"[34.6, 2.1]",,Ground Pass,,16.70449,,,,,Alexis Ruano Delgado,6614.0,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,13,Valencia,207,['1c589fc5-643e-467e-93b7-5a323112a1cb'],30,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:30.728,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.003757,,,,,,,,,,,,,,7f732fa1-0973-443b-a1ea-1301f87bb64d,219,,"[34.0, 4.3]",69251,3,,,,,0.04946457,,Right Foot,,,"[44.1, 4.8]",,Ground Pass,,10.112369,,,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Back,13,Valencia,207,"['3fcc1c29-e66e-4451-a6b3-7c33de5f9ebe', 'fb639bb8-53bf-4eca-96c5-233fb19de02b']",32,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:32.601,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.192993,,,,,,,,,,,,,,3ba94e10-6590-4e55-b672-e8f4aebce5ed,224,,"[29.3, 15.5]",69251,3,,,,,0.46003753,,Right Foot,,,"[51.5, 26.5]",,Ground Pass,,24.775795,,,,,David Josué Jiménez Silva,3064.0,,,,,Recovery,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,13,Valencia,207,"['e4a1cf23-4fb3-4410-aa5c-f33525358707', 'fa6d3fe6-7dcc-4af2-9b82-cb0b57ddd944']",36,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:36.050,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.942294,,,,,,,,,,,,,,69cfdad5-e977-4666-a258-93eddb658bb5,227,,"[50.4, 26.0]",69251,3,,,,,2.6779451,,Left Foot,,,"[42.2, 30.1]",,Ground Pass,,9.167879,,,,,Rubén Baraja Vegas,20129.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,13,Valencia,207,['8e32fd5d-2887-48a5-98be-6987190a57d9'],37,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:37.397,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.388499,,,,,,,,,,,,,,15a79b30-e4fc-4aa0-878a-5cec7ef56827,231,,"[47.4, 34.2]",69251,3,,,,,1.5393107,,Right Foot,,,"[48.2, 59.6]",,Ground Pass,,25.412596,,,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,13,Valencia,207,"['5cc46244-5b87-4381-9c21-1b11b02fd47c', '9448697d-7354-4568-9e29-2130d2839e98']",41,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:41.695,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,1.480904,,,,,,,,,,,,,,5c33c049-5e26-40e7-bc86-76f42ffd62ee,234,,"[47.0, 59.6]",69251,3,,,,,0.53660756,,Right Foot,,,"[70.2, 73.4]",,Ground Pass,,26.994074,,,,,Pablo Hernández Domínguez,4711.0,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,13,Valencia,207,['9049b73b-3d9c-4094-8179-90ca61f25657'],43,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:43.255,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.49233,,,,,,,,,,,,,,f52f49fe-e374-4df2-b3ab-fc09548304ac,237,,"[70.2, 73.4]",69251,3,,,,,0.021871513,,Right Foot,,,"[102.2, 74.1]",,Ground Pass,,32.007656,,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,13,Valencia,207,"['133d6edd-2052-4d0c-9b23-eb5d67258451', '60d2accf-ec3a-4753-9e48-ff45f60296c8']",44,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:44.884,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.384688,,,,,,,,,,,,,,133d6edd-2052-4d0c-9b23-eb5d67258451,239,,"[18.8, 6.9]",69251,3,,,,,2.3198469,,Right Foot,,,"[2.9, 24.0]",,Ground Pass,,23.349947,,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Valencia,207,"['e43d20ac-de98-4421-9d35-49907699cb86', 'f52f49fe-e374-4df2-b3ab-fc09548304ac']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.376,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.2115,,,,,,,,,,,,,,e6eef295-c711-4b3e-a669-eed1de7f586f,242,,"[2.9, 24.0]",69251,3,,,,,-0.2027431,,Left Foot,,,"[49.6, 14.4]",,High Pass,,47.676514,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Valencia,207,"['59faae79-85ad-4100-afb0-910561004982', 'c01389f7-a4e4-4b59-9086-0fc3ebccf752']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.861,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.093221,,,,,,,,,,,,,,c01389f7-a4e4-4b59-9086-0fc3ebccf752,245,,"[71.4, 66.6]",69251,3,,,,True,0.7018924,,,,,"[83.7, 77.0]",,High Pass,,16.107452,,,,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,13,Valencia,207,"['68669b44-cf53-4b48-b444-4627d222832a', '98894615-9581-4fa7-a1e4-070459f9fa5e', 'e6eef295-c711-4b3e-a669-eed1de7f586f']",53,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:53.073,Pass,True,2008/2009
,,,,,,,,,,,,,,,,,0.0432,,,,,,,,,,,,,,5a49ec52-7eae-4797-a0c2-baa7f08397fe,248,,"[78.6, 76.0]",69251,3,,,,,-0.2914568,,Right Foot,,,"[83.6, 74.5]",,Low Pass,,5.2201533,,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,13,Valencia,207,"['7c048408-a149-4efc-b777-091f952f8556', 'b9805ce2-fb6b-4113-b12d-3d0892b184ef']",56,,,,,,,,,,,,,,,,,,,Valencia,207,00:03:56.289,Pass,,2008/2009
,,,,,,,,,,,,,,,,,3.256751,,,,,,,,,,,,,,a6f16fa3-92f7-44ee-9a73-0a10fe255aec,251,,"[78.4, 80.0]",69251,4,,,,,-2.032462,,,,,"[58.3, 39.6]",,High Pass,,45.12394,,,,,Carlos Marchena López,20127.0,,True,,,Throw-in,1,From Throw In,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,14,Valencia,207,['351f7c11-93fa-4f86-8847-e6021532d91f'],9,,,,,,,,,,,,,,,,,,,Valencia,207,00:04:09.223,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.238696,,,,,,,,,,,,,,eac05141-9385-4bad-857f-edf1c2633b88,254,,"[57.6, 40.8]",69251,4,,,,,2.8276544,,Right Foot,,,"[42.2, 45.8]",,Ground Pass,,16.191357,,,,,Hedwiges Maduro,26396.0,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,14,Valencia,207,['4c064ce8-de66-4ff6-a2bf-5780f973c220'],12,,,,,,,,,,,,,,,,,,,Valencia,207,00:04:12.507,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.720707,,,,,,,,,,,,,,6549e93d-4740-4ff6-b02d-682bd34a4c4f,257,,"[42.2, 45.8]",69251,4,,,,,1.7796856,,Right Foot,,,"[37.6, 67.5]",,Ground Pass,,22.1822,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Hedwiges Maduro,26396.0,Left Center Back,14,Valencia,207,['3a95272b-9368-49ea-b08d-3ef4c7126d12'],14,,,,,,,,,,,,,,,,,,,Valencia,207,00:04:14.583,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.1773,,,,,,,,,,,,,,1cda86f3-3321-4d20-b476-2d9c42f8fb41,260,,"[36.6, 66.8]",69251,4,,,,,0.6036263,,Right Foot,,,"[55.6, 79.9]",,Low Pass,,23.078344,,,Out,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,14,Valencia,207,['3d50a430-61e5-4856-9104-624440ca455b'],17,,,,,,,,,,,,,,,,,,,Valencia,207,00:04:17.189,Pass,,2008/2009
,,,,,,,,,,,,,,,,,2.1863,,,,,,,,,,,,,,188b449e-ec8a-4003-b4a7-9db11e66384a,262,,"[68.0, 1.0]",69251,4,,,,,0.25842074,,,,,"[99.4, 9.3]",,High Pass,,32.478455,,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,"['83202800-daa2-4416-8fad-4cfa95286b4f', 'f8f2f913-f4a5-4e86-8b75-b066b19403a3']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.086,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.65562,,,,,,,,,,,,,,62aae6f0-fd83-4604-8052-c3c22ad89355,265,,"[79.1, 6.2]",69251,4,,,,,1.2389959,,Head,,,"[83.2, 18.1]",,Low Pass,,12.586501,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,"['03f7bf4f-b436-4450-9fba-5dc39518d378', '90d99485-dd6c-4036-96b4-090ec721f4e9']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.675,Pass,,2008/2009
,,,,,,,,,,,,,,,,,0.798955,,,,,,,,,,,,,,40b30527-0c10-4fc8-bdbb-a93c37fdc283,273,,"[40.7, 58.6]",69251,4,,,,,-0.35261962,,Right Foot,,,"[53.2, 54.0]",,Ground Pass,,13.319534,,,,,Carlos Marchena López,20127.0,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,16,Valencia,207,['f01885ae-395d-4d03-a35f-68c997c28022'],43,,,,,,,,,,,,,,,,,,,Valencia,207,00:04:43.470,Pass,,2008/2009
,,,,,,,,,,,,,,,,,1.519627,,,,,,,,,,,,,,77a2772c-6ff0-4c68-88bb-47e96bd244d4,277,,"[54.4, 57.6]",69251,4,,,,,2.1179497,,Left Foot,,,"[43.8, 75.0]",,Ground Pass,,20.374495,,,,,Luís Miguel Brito Garcia Monteiro,20070.0,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,16,Valencia,207,['cc3f1d28-4737-4598-bbe4-9640f77926bc'],44,,,,,,,,,,,,,,,,,,,Valencia,207,00:04:44.897,Pass,,2008/2009
