50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,fd3a91ec-e659-413f-8e7f-ac58dba5cdd6,2429,,"[8.4, 44.2]",16120,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Getafe,216,['b7d71c10-96ac-4060-a30d-b57b61dee289'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.052,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,8a3d3050-69fa-4ac8-8b07-d495cfca6d0a,2444,,"[32.0, 4.0]",16120,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,84,Barcelona,217,['dd0f4c86-08ed-44a0-9035-3ad601a4dad7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:46.155,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,467fae4d-4303-4073-a3ec-2954635034cd,2484,,"[40.0, 23.0]",16120,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,85,Getafe,216,['04b4d75c-e121-4687-881e-6f1eaa4d8990'],18,,,,,,,,,,,,,,,,,,Getafe,216,00:15:18.489,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,66c90282-d558-4cbc-a879-972eecab53c4,2501,,"[12.0, 47.0]",16120,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivan Rakitić,5470.0,Center Defensive Midfield,86,Barcelona,217,['46961963-bc26-4111-a370-06d170cdabfe'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.966,Duel,True,2018/2019
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,1b1ab2ea-1aa5-485c-b1e7-320c9c29702f,2530,,"[78.0, 56.0]",16120,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,88,Getafe,216,['364e728c-ce4d-420f-bfb9-c12458eb7c28'],41,,,,,,,,,,,,,,,,,,Getafe,216,00:17:41.180,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,0630265c-86d0-4c28-921e-d6ecff0b5fc0,2614,,"[15.0, 20.0]",16120,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,91,Getafe,216,['f8ef72e4-17d1-4ea0-8153-186f0701dde5'],50,,,,,,,,,,,,,,,,,,Getafe,216,00:18:50.950,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,6f13a033-0061-45d8-9d7c-d29754cbc0d4,2644,,"[15.0, 20.0]",16120,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,93,Barcelona,217,['ae36c94c-738b-45ae-b959-5edaf5a04757'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:46.066,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,f2a3b0f9-88ba-42ff-b86d-7021081f6392,2753,,"[41.0, 22.0]",16120,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,97,Barcelona,217,['5403a3db-a48a-4d29-8b05-6cff51a15cad'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.523,Duel,True,2018/2019
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,9336fad4-fd83-4846-abbc-747e1204f822,2793,,"[43.0, 48.0]",16120,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,98,Barcelona,217,['3f20bfb7-e2dd-4dfa-a250-9a71658c5e59'],49,,,,,,,,,,,,,,,,,,Getafe,216,00:22:49.106,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,c611b6ca-32a3-4e70-a812-cdfb5e08a906,3045,,"[71.0, 78.0]",16120,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,116,Getafe,216,['20ef2285-c702-40a2-bce0-d7b3d109d69e'],34,,,,,,,,,,,,,,,,,,Getafe,216,00:30:34.212,Duel,True,2018/2019
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,492776a1-ea07-4b6f-b630-2e447d117cff,3061,,"[16.0, 78.0]",16120,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,117,Getafe,216,['cf5ccad6-e15a-4c5c-9abd-c64f100ac9c6'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.562,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,40ecef4a-d2ef-4357-a4eb-62a496d2ee27,3108,,"[76.0, 51.0]",16120,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Maksimović,6901.0,Right Defensive Midfield,121,Getafe,216,['93cb1426-dfae-4701-92b9-a533113e5ec3'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:32:38.861,Duel,True,2018/2019
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,92380bca-6557-4d65-b0a8-858bdb604e46,3305,,"[57.0, 22.0]",16120,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Maksimović,6901.0,Right Defensive Midfield,130,Getafe,216,['f8d3bc0e-e36a-48c4-8843-a20f340b40bc'],47,,,,,,,,,,,,,,,,,,Getafe,216,00:36:47.201,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,033bd8c3-a87d-4a69-b318-af91612a4f79,3343,,"[57.0, 36.0]",16120,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,134,Barcelona,217,['2684cecb-b7ea-4bcb-9002-d176e0cf5283'],11,,,,,,,,,,,,,,,,,,Getafe,216,00:39:11.800,Duel,True,2018/2019
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,0db2df2c-97ac-410a-83e3-6e5a758c2ff2,3472,,"[73.0, 59.0]",16120,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Aleña Castillo,13599.0,Left Center Midfield,139,Barcelona,217,['2263db8d-5117-45a5-bfe4-99a8915f7e67'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.412,Duel,True,2018/2019
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,8c14efd7-02ef-4f7a-98b4-b914ee7487e4,3484,,"[59.0, 69.0]",16120,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,139,Barcelona,217,['e8b02e69-3833-461a-bacd-d73d7fc3dd84'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:43:32.517,Duel,True,2018/2019
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,45709ea3-9dae-4c72-99eb-12b3d152432c,3578,,"[18.0, 42.0]",16120,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,145,Barcelona,217,['05dad6fa-9ef4-43b9-ac79-ff9a6af96a43'],58,,,,,,,,,,,,,,,,,,Getafe,216,00:45:58.738,Duel,True,2018/2019
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,32560688-ff4c-4722-ab1f-31747c975240,3598,,"[31.0, 50.0]",16120,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,145,Barcelona,217,['2b2ee470-d0c3-4488-99da-ce6cf7b221ad'],14,,,,,,,,,,,,,,,,,,Getafe,216,00:46:14.843,Duel,True,2018/2019
,,,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,eb33b018-eb87-436b-b8af-563acf14d06e,3610,,"[73.0, 6.0]",16120,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,147,Getafe,216,['5041f5d7-7f76-4f78-be0e-5ca196882494'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:46.424,Duel,True,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,187dbd2a-98f3-456f-b190-682732f61cf9,41,,"[49.0, 24.0]",16120,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,3,Barcelona,217,,33,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.895,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,983658f3-fc70-4838-8c9f-ab31a9949e5d,56,,"[102.0, 59.0]",16120,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Right Midfield,3,Barcelona,217,,46,,,,,,,,,,,,,,,,,,Getafe,216,00:00:46.520,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7bf02c62-1926-42a6-8cc9-e29f7ae7775d,516,,"[111.0, 55.0]",16120,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,16,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.331,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7b5fade6-128b-439a-a5a6-9fc87bb16215,1600,,"[66.0, 23.0]",16120,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,49,Getafe,216,,26,,,,,,,,,,,,,,,,,,Getafe,216,00:36:26.484,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7f6a9466-5e0e-4907-829e-82ad841933de,1963,,"[107.0, 66.0]",16120,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dimitri Foulquier,4546.0,Right Midfield,62,Getafe,216,['0136a9d9-62ab-4c24-83f2-6f44bd8d65d0'],55,,,,,,,,,,,,,,,,,,Getafe,216,00:00:55.619,Miscontrol,True,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,364b01f1-4464-4fa4-b46d-878efd27806b,2048,,"[87.0, 2.0]",16120,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.779,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9230f576-cf85-4af0-844f-57f5be616b14,2072,,"[106.0, 8.0]",16120,48,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,67,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.566,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c0fbeefb-edf5-41d8-b1e0-a9adee8d1bb7,2218,,"[48.0, 68.0]",16120,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,73,Barcelona,217,,47,,,,,,,,,,,,,,,,,,Getafe,216,00:07:47.559,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2c468089-93fe-4ebb-9195-9f976e39d88e,2549,,"[69.0, 52.0]",16120,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,89,Barcelona,217,,53,,,,,,,,,,,,,,,,,,Getafe,216,00:17:53.778,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,36b3c49b-e702-4415-b517-97b2e6145915,2555,,"[74.0, 33.0]",16120,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,89,Barcelona,217,,57,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.404,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e8b8815-44aa-455f-90ef-4faa9a5a12d2,2725,,"[37.0, 61.0]",16120,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,96,Barcelona,217,['88d635a2-2a8e-415f-a698-6a20995b6cf7'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.713,Miscontrol,True,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,976ffcc8-b6e4-4334-a136-5f28c7d222ff,2817,,"[15.0, 16.0]",16120,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Daniel Cabrera Sasía,6635.0,Left Center Back,98,Barcelona,217,,6,,,,,,,,,,,,,,,,,,Getafe,216,00:23:06.296,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7085adae-aec4-4e0f-b28d-b5d515a13af8,2906,,"[86.0, 70.0]",16120,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Portillo Soler,6873.0,Right Midfield,103,Getafe,216,,35,,,,,,,,,,,,,,,,,,Getafe,216,00:26:35.934,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e6169c3e-9614-48b0-95a7-0844c1ea86fc,2925,,"[62.0, 9.0]",16120,72,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,105,Barcelona,217,,9,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.871,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ffacd661-d08b-446b-ab43-03161f8b3a80,2957,,"[36.0, 73.0]",16120,73,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,108,Barcelona,217,,8,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.593,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,baac20bf-8467-4fea-b7a6-3ba234a6eb2f,2967,,"[52.0, 70.0]",16120,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,110,Barcelona,217,,58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.299,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cabe6691-9acb-43c4-bceb-c1f25af272b4,2984,,"[8.0, 66.0]",16120,74,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,110,Barcelona,217,,18,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.551,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,acf80222-1f8d-41ac-9f11-9ee1190615f2,3168,,"[75.0, 34.0]",16120,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,124,Barcelona,217,['91637572-93c1-4785-9cc3-43494e5f7e53'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.907,Miscontrol,True,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,88e88fca-c776-44e8-aa0f-dd0c611d084f,3373,,"[72.0, 19.0]",16120,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Sáiz Alonso,4712.0,Left Midfield,136,Getafe,216,,34,,,,,,,,,,,,,,,,,,Getafe,216,00:40:34.805,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ccd657ed-15d9-4f89-ad7c-c6b685caefd4,3383,,"[83.0, 23.0]",16120,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Molina Vidal,6630.0,Left Center Forward,136,Getafe,216,,45,,,,,,,,,,,,,,,,,,Getafe,216,00:40:45.006,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f0806fd3-cff6-4e45-9ce4-14ba11a4c9f5,3492,,"[55.0, 2.0]",16120,88,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,140,Barcelona,217,,53,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.439,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,57e90aa4-0abf-49c7-b930-a90af8bdb4d4,3605,,"[65.0, 4.0]",16120,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,146,Barcelona,217,,45,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:45.189,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f8b1fe08-fa41-468e-92d3-f67693a0275e,3631,,"[114.0, 58.0]",16120,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,147,Getafe,216,,9,,,,,,,,,,,,,,,,,,Getafe,216,00:47:09.844,Miscontrol,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,23cb8da9-fea7-4a42-b977-e44bfdd1739a,3647,,"[64.0, 21.0]",16120,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,148,Barcelona,217,['254abb72-fbcd-4e37-88a7-872cc4980126'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.570,Miscontrol,True,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,580ed4f8-b4c7-4c20-aa73-433b2afd7a97,110,Lost In Play,"[78.0, 27.0]",16120,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,3,Barcelona,217,['7e982991-62e6-45ee-9243-123b47a416ac'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.771,Interception,,2018/2019
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,f2f96c82-6000-428b-b949-135ea3b750d5,431,Won,"[48.0, 51.0]",16120,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Maksimović,6901.0,Right Defensive Midfield,14,Getafe,216,['d681e9cd-d63f-44ab-93b3-22a5bac2e3e0'],45,,,,,,,,,,,,,,,,,,Getafe,216,00:07:45.864,Interception,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1ec2161b-e3f8-44e4-8c0d-594e8df3ed5a,1588,Success In Play,"[20.0, 58.0]",16120,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Foulquier,4546.0,Right Midfield,47,Barcelona,217,['066c5567-5377-40db-acb0-c86119ee125b'],58,,,,,,,,,,,,,,,,,,Getafe,216,00:35:58.493,Interception,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e15f34eb-2b99-4fa9-8398-5995a3b6474d,2455,Won,"[80.0, 37.0]",16120,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,84,Barcelona,217,['896869f9-0070-4bcb-860f-436557c2e84f'],51,,,,,,,,,,,,,,,,,,Getafe,216,00:14:51.974,Interception,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ee8c65e6-996f-4ba3-a5b3-ee6c5594308c,2839,Won,"[18.0, 55.0]",16120,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djené Dakonam Ortega,6634.0,Right Center Back,99,Barcelona,217,['fceb979b-5eda-4c08-a0f1-c7c9d2b8d6fa'],54,,,,,,,,,,,,,,,,,,Getafe,216,00:24:54.672,Interception,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,51c90279-f00f-470f-96ed-764f1d6c5dcf,2961,Success In Play,"[21.0, 75.0]",16120,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,109,Getafe,216,['c8ad8993-5e07-4c88-afa7-16fd4153391a'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.325,Interception,,2018/2019
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c05cefc0-6450-44d7-b513-94acefa83a63,3464,Success In Play,"[43.0, 23.0]",16120,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,139,Barcelona,217,['527c45e6-f5ab-455c-b5d2-32d2abefa69b'],14,,,,,,,,,,,,,,,,,,Getafe,216,00:43:14.145,Interception,,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,604f8aa8-288b-409d-acef-554cd8593d98,112,,"[31.0, 58.0]",16120,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,3,Barcelona,217,,29,,,,,,,,,,,,,,,,,,Getafe,216,00:01:29.302,Clearance,True,2018/2019
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,f2250906-e454-41f1-b6fb-9d592b51fd41,211,,"[19.0, 46.0]",16120,3,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,5,Barcelona,217,['5ab99291-4910-4348-93bf-805282d4e274'],9,,,,,,,,,,,,,,,,,,Getafe,216,00:03:09.175,Clearance,True,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,154c7900-b05e-4708-97e3-d0db9ea5b656,274,,"[14.0, 32.0]",16120,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,8,Getafe,216,,34,,,,,,,,,,,,,,,,,,Getafe,216,00:04:34.371,Clearance,True,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,576d8842-5ed4-4d67-8046-168a5d909a4a,465,,"[31.0, 26.0]",16120,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,15,Getafe,216,['04b4f001-db5c-4885-a70e-7cbe2e35e89c'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.981,Clearance,True,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,21ff9216-6740-4693-9eec-e7dc08e23518,517,,"[8.0, 25.0]",16120,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Portillo Soler,6873.0,Left Midfield,16,Barcelona,217,,32,,,,,,,,,,,,,,,,,,Getafe,216,00:09:32.659,Clearance,True,2018/2019
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,aef34d93-09b9-456d-b36b-8d7e70334245,522,,"[18.0, 25.0]",16120,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,16,Barcelona,217,['4fbab0f1-01e7-40a6-aa60-7e0369e7a1a3'],37,,,,,,,,,,,,,,,,,,Getafe,216,00:09:37.567,Clearance,True,2018/2019
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,e8627e50-dd20-4497-ad6d-75bc08eaf23c,838,,"[26.0, 58.0]",16120,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,29,Barcelona,217,['35306b65-0fac-463a-98c2-a2f978bf9f02'],46,,,,,,,,,,,,,,,,,,Getafe,216,00:19:46.837,Clearance,True,2018/2019
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,f45dde91-33b1-48bc-838f-6d057b3555dc,922,,"[16.0, 25.0]",16120,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,31,Barcelona,217,,14,,,,,,,,,,,,,,,,,,Getafe,216,00:22:14.181,Clearance,True,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,64cb22ca-a7cb-41dc-bd86-1610bee30c56,1056,,"[6.0, 39.0]",16120,24,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leandro Daniel Cabrera Sasía,6635.0,Left Center Back,32,Barcelona,217,['7356d000-b937-446a-a9b4-11b772bf2e90'],41,,,,,,,,,,,,,,,,,,Getafe,216,00:24:41.864,Clearance,True,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,6fe403fe-6dad-412a-b4f4-89e891932c3f,1078,,"[4.0, 39.0]",16120,25,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Damián Nicolás Suárez Suárez,6627.0,Right Back,33,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Getafe,216,00:25:31.456,Clearance,True,2018/2019
,,,,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,b3e8f806-a3cf-4034-b1ff-d078e2c4fc52,1083,,"[14.0, 42.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,34,Barcelona,217,['a0d182f3-549f-4cac-b340-03e1b53770f5'],59,,,,,,,,,,,,,,,,,,Getafe,216,00:25:59.944,Clearance,True,2018/2019
