bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.27939,,,,,,,,,,,,51e112c7-6df4-4484-9fdb-e47423d1d944,130,,"[60.6, 56.0]",3773466,1,,,,1.5707964,,Right Foot,,,,"[60.6, 69.6]",,Ground Pass,,13.6,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,5,Barcelona,217,['a6378325-b12d-4bd1-af89-1ecbe9ddaa7b'],37,,,,,,,,,,,,,,,Barcelona,217,00:01:37.074,Pass,,2020/2021
,,,,,,,,,,,,,,1.0986,,,,,,,,,,,,b0e33b0b-8db5-46af-b8c1-9f061b365c8a,133,,"[62.8, 72.3]",3773466,1,,,,-1.6174291,,Right Foot,,,,"[62.1, 57.3]",,Ground Pass,,15.016324,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['6e85d7df-d148-4cda-afab-83f2c07eec99'],38,,,,,,,,,,,,,,,Barcelona,217,00:01:38.429,Pass,,2020/2021
,,,,,,,,,,,,,,2.291754,,,,,,,,,,,,36e2bd59-7b6c-4904-aa2b-67eb0f79615e,137,,"[62.9, 57.3]",3773466,1,,,,0.56591487,,Right Foot,,,,"[94.7, 77.5]",,Low Pass,,37.673332,,,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,5,Barcelona,217,['74769ada-a9da-4f8b-b589-b53fd4f2c8bf'],39,,,,,,,,,,,,,,,Barcelona,217,00:01:39.568,Pass,,2020/2021
,,,,,,,,,,,,,,2.254092,,,,,,,,,,,,56c61ff6-435c-4815-b3c0-ebdea0ee7dbf,140,,"[100.3, 61.7]",3773466,1,,,,-1.522447,,Left Foot,,,,"[102.1, 24.5]",,Ground Pass,,37.243523,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,5,Barcelona,217,['b7f2fa84-4ff8-402d-af9d-e5cf6d565640'],45,,,,,,,,,,,,,,,Barcelona,217,00:01:45.873,Pass,,2020/2021
,,,,,,,,,,,,,,0.828415,,,,,,,,,,,,8fe04013-a29a-43b5-9681-d4a637a4d6c6,143,,"[105.3, 24.1]",3773466,1,,,,1.4036945,,Left Foot,,,,"[106.7, 32.4]",,Ground Pass,,8.417244,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['841a02ca-0f94-49e9-b83f-8f0a966d9710'],50,,,,,,,,,,,,,,,Barcelona,217,00:01:50.127,Pass,,2020/2021
,,,,,,,,,,,,,,1.778674,,,,,,,,,,,,a0aaf5f9-d3a0-45bf-ab09-068ebb3e4f2f,146,,"[106.7, 32.7]",3773466,1,,,,-0.31949323,,Left Foot,,,,"[120.0, 28.3]",,Ground Pass,,14.008925,,Out,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,5,Barcelona,217,['756142d8-48f8-4890-815f-00bf17031396'],50,,,,,,,,,,,,,,,Barcelona,217,00:01:50.995,Pass,,2020/2021
,,,,,,,,,,,,,,1.19394,,,,,,,,,,,,7a129a24-ac4c-448c-8343-3b62166a8f51,148,,"[6.0, 44.0]",3773466,2,True,,,-0.17383724,,Right Foot,,,,"[26.5, 40.4]",,Ground Pass,,20.813698,,,,Renato Fabrizio Tapia Cortijo,5523.0,,,,,Goal Kick,1,From Goal Kick,Iván Villar Martínez,40890.0,Goalkeeper,6,Celta Vigo,209,['c03b0c44-5b5e-4bbd-aaf6-d77661311279'],24,,,,,,,,,,,,,,,Celta Vigo,209,00:02:24.581,Pass,,2020/2021
,,,,,,,,,,,,,,1.123586,,,,,,,,,,,,43dc8171-e56b-4b3d-8e20-3b3d946c0827,150,,"[27.4, 40.9]",3773466,2,True,,,1.5707964,,Right Foot,,,,"[27.4, 49.6]",,Ground Pass,,8.7,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,From Goal Kick,Renato Fabrizio Tapia Cortijo,5523.0,Center Defensive Midfield,6,Celta Vigo,209,['ed11a2d8-f3fb-412a-a266-813fad542663'],26,,,,,,,,,,,,,,,Celta Vigo,209,00:02:26.276,Pass,,2020/2021
,,,,,,,,,,,,,,1.066888,,,,,,,,,,,,66340060-194e-40e7-81c9-df2734047444,152,,"[28.7, 48.8]",3773466,2,,,,-1.0401565,,Right Foot,,,,"[35.8, 36.7]",,Ground Pass,,14.029255,,,,Renato Fabrizio Tapia Cortijo,5523.0,,,,,,1,From Goal Kick,Jeison Fabián Murillo Cerón,6585.0,Center Back,6,Celta Vigo,209,['a4685df8-9e85-460c-9dee-266f74e450da'],28,,,,,,,,,,,,,,,Celta Vigo,209,00:02:28.748,Pass,,2020/2021
,,,,,,,,,,,,,,2.892006,,,,,,,,,,,,297d15bb-6046-4025-869e-ce6f8ddad7b5,155,,"[36.2, 32.7]",3773466,2,,,,-1.9910921,,Left Foot,,,,"[28.2, 14.8]",,Ground Pass,,19.606377,,,,Lucas René Olaza Catrofe,24730.0,,,,,,1,From Goal Kick,Renato Fabrizio Tapia Cortijo,5523.0,Center Defensive Midfield,6,Celta Vigo,209,['67b08c5d-57f2-44b4-a2ce-c54516d109b1'],30,,,,,,,,,,,,,,,Celta Vigo,209,00:02:30.904,Pass,,2020/2021
,,,,,,,,,,,,,,1.478187,,,,,,,,,,,,2652651a-6b65-48c1-b776-949db67b0c79,158,,"[28.4, 3.7]",3773466,2,,,,0.08673834,,Left Foot,,,,"[62.9, 6.7]",,High Pass,,34.630188,,Incomplete,,Gabriel Veiga Novas,47447.0,,,,,,1,From Goal Kick,Lucas René Olaza Catrofe,24730.0,Left Center Back,6,Celta Vigo,209,"['07586c55-0bf1-4c54-9e82-6393579731b4', 'ab4152c1-3e1d-4d32-82f3-810c773578ee']",34,,,,,,,,,,,,,,,Celta Vigo,209,00:02:34.578,Pass,,2020/2021
,,,,,,,,,,,,,,1.046637,,,,,,,,,,,,43fc9b8e-304b-4c95-9adb-b2239ee6d82a,161,,"[61.3, 0.1]",3773466,2,True,,,0.8233546,,,,,,"[65.1, 4.2]",,Low Pass,,5.59017,,,,Emre Mor,6803.0,,,,,Throw-in,1,From Throw In,José Manuel Fontán Mondragón,35000.0,Left Wing Back,7,Celta Vigo,209,['273b49be-8a6a-4dfd-a615-1807c6d754d6'],41,,,,,,,,,,,,,,,Celta Vigo,209,00:02:41.848,Pass,,2020/2021
,,,,,,,,,,,,,,0.94511,,,,,,,,,,,,8c5e644a-d205-49f4-b30b-cb86a23cc57a,163,,"[65.1, 4.2]",3773466,2,,,,-2.7308757,,Left Foot,,,,"[58.9, 1.5]",,Low Pass,,6.762396,,,,José Manuel Fontán Mondragón,35000.0,,,,,,1,From Throw In,Emre Mor,6803.0,Right Center Forward,7,Celta Vigo,209,['fe54a4ad-4e71-4912-b86b-d73740e16402'],42,,,,,,,,,,,,,,,Celta Vigo,209,00:02:42.917,Pass,,2020/2021
,,,,,,,,,,,,,,0.724477,,,,,,,,,,,,246b4252-8874-469d-8546-1f339797d036,166,,"[58.9, 1.5]",3773466,2,,,,0.30704573,,Right Foot,,,,"[63.0, 2.8]",,Low Pass,,4.3011627,,Incomplete,,Emre Mor,6803.0,,,,,,1,From Throw In,José Manuel Fontán Mondragón,35000.0,Left Wing Back,7,Celta Vigo,209,"['d1cd387d-9c9f-4753-a6f0-49e08a1a0644', 'e9ac2163-c36c-4ba7-93b6-97d32c8177ca']",43,,,,,,,,,,,,,,,Celta Vigo,209,00:02:43.942,Pass,,2020/2021
,,,,,,,,,,,,,,3.082622,,,,,,,,,,,,952968b7-6167-4f88-ad39-b8f803b764a3,174,,"[75.3, 0.4]",3773466,3,,,,0.51452553,,Right Foot,,,,"[119.7, 25.5]",,Low Pass,,51.003628,,Out,,Iago Aspas Juncal,5217.0,,,,,Free Kick,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,8,Celta Vigo,209,['bc0207d3-cff2-47d3-8e4a-3ea0070cd551'],9,,,,,,,,,,,,,,,Celta Vigo,209,00:03:09.967,Pass,,2020/2021
,,,,,,,,,,,,,,0.707843,,,,,,,,,,,,24e57412-77f0-472e-b308-5c20e5dfd368,176,,"[7.0, 44.1]",3773466,3,True,,,1.2516568,,Right Foot,,,,"[10.8, 55.6]",,Ground Pass,,12.111565,,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Norberto Murara Neto,6590.0,Goalkeeper,9,Barcelona,217,['d6b55c13-a128-452b-b459-5d2b72176241'],22,,,,,,,,,,,,,,,Barcelona,217,00:03:22.560,Pass,,2020/2021
,,,,,,,,,,,,,,2.427898,,,,,,,,,,,,4d0f28a1-17dc-4bc3-9cba-2f659c122baa,178,,"[10.8, 55.6]",3773466,3,True,,,-1.9368528,,Right Foot,,,,"[6.2, 43.6]",,Ground Pass,,12.8514595,,,,Norberto Murara Neto,6590.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['6fc9869a-fd27-4a19-8b68-489cd2e34ed5'],23,,,,,,,,,,,,,,,Barcelona,217,00:03:23.267,Pass,,2020/2021
,,,,,,,,,,,,,,3.324083,,,,,,,,,,,,0a98528d-c0ae-45eb-be05-2d91446f8ece,180,,"[8.7, 42.0]",3773466,3,,,,-0.39959803,,Right Foot,,,,"[54.4, 22.7]",,High Pass,,49.608265,,Incomplete,,Anssumane Fati,30756.0,,,,,,1,From Goal Kick,Norberto Murara Neto,6590.0,Goalkeeper,9,Barcelona,217,"['04975076-4425-4043-a55f-8b815d003627', 'aea62016-652a-43d7-8717-630d91ebd198']",27,,,,,,,,,,,,,,,Barcelona,217,00:03:27.950,Pass,,2020/2021
,,,,,,,,,,,,,,0.656619,,,,,,,,,,,,04975076-4425-4043-a55f-8b815d003627,182,,"[65.7, 57.4]",3773466,3,,,,-0.573799,,Other,,,,"[73.9, 52.1]",,Low Pass,,9.763708,,,,Gabriel Veiga Novas,47447.0,,,,,Recovery,1,Regular Play,Joseph Aidoo,16555.0,Right Center Back,10,Celta Vigo,209,"['0a98528d-c0ae-45eb-be05-2d91446f8ece', 'e99ee907-0e9e-44c3-a81b-455fefd8cfce']",31,,,,,,,,,,,,,,,Celta Vigo,209,00:03:31.274,Pass,,2020/2021
,,,,,,,,,,,,,,0.912138,,,,,,,,,,,,bf1e422b-6bfb-4f3f-bdd3-6db42f2b6f94,185,,"[73.9, 52.2]",3773466,3,,,,1.335066,,Right Foot,,,,"[78.8, 72.6]",,Ground Pass,,20.980228,,,,Hugo Mallo Novegil,6805.0,,,,,,1,Regular Play,Gabriel Veiga Novas,47447.0,Right Center Midfield,10,Celta Vigo,209,['33f4e6d0-395c-41f2-9971-a6f4db70ed09'],31,,,,,,,,,,,,,,,Celta Vigo,209,00:03:31.970,Pass,,2020/2021
,,,,,,,,,,,,,,3.382623,,,,,,,,,,,,0255d58b-9841-4457-b918-083738c034b5,188,,"[78.6, 73.8]",3773466,3,,,,-0.41122654,,Right Foot,,,True,"[118.5, 56.4]",,Ground Pass,,43.528957,,,,Emre Mor,6803.0,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Wing Back,10,Celta Vigo,209,['fa040453-fb17-4219-a6b0-cae14130c32a'],33,,,,,,,,,,,,,,,Celta Vigo,209,00:03:33.985,Pass,,2020/2021
,,,,,,,,,,,,,,1.803547,,,,,,,,,,,,8bdb27c1-a66c-4418-8efb-7f98352a5ae7,191,,"[7.0, 36.1]",3773466,3,,,,-1.4128314,,Right Foot,,,,"[10.6, 13.5]",,Ground Pass,,22.88493,,,,Jordi Alba Ramos,5211.0,,,,,Goal Kick,1,From Goal Kick,Norberto Murara Neto,6590.0,Goalkeeper,11,Barcelona,217,['4ea6df66-2d16-40fd-8cce-02898efd7adb'],40,,,,,,,,,,,,,,,Barcelona,217,00:03:40.413,Pass,,2020/2021
,,,,,,,,,,,,,,1.338554,,,,,,,,,,,,3d4a276f-8892-4036-a232-12e10d4f326c,194,,"[11.1, 9.7]",3773466,3,,,,2.5383627,,Left Foot,,,,"[2.1, 15.9]",,Ground Pass,,10.928861,,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['5ca430db-3d3e-4100-a4ff-4b0f0c48dc42'],45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.851,Pass,,2020/2021
,,,,,,,,,,,,,,2.841446,,,,,,,,,,,,45362320-399f-4015-850a-990e141d68d6,197,,"[2.1, 15.9]",3773466,3,,,,0.41712445,,Left Foot,,,,"[44.3, 34.6]",,High Pass,,46.157665,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['641581c7-4945-4860-a3a2-561b26063d6c'],47,,,,,,,,,,,,,,,Barcelona,217,00:03:47.229,Pass,,2020/2021
,,,,,,,,,,,,,,1.096242,,,,,,,,,,,,67b9c5a1-1703-4189-a95a-81b2a8606c8b,200,,"[44.3, 34.6]",3773466,3,,,True,1.8828385,,,,,,"[42.3, 40.8]",,Low Pass,,6.514599,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,"['02a57a92-587b-4590-a897-a484ee5d90bc', '7b0a6040-486d-473f-a938-e1bcc94005fc', 'bb1a5ee5-4b60-4893-90d5-503f073fb198']",50,,,,,,,,,,,,,,,Barcelona,217,00:03:50.111,Pass,True,2020/2021
,,,,,,,,,,,,,,2.652484,,,,,,,,,,,,bb1a5ee5-4b60-4893-90d5-503f073fb198,203,,"[77.8, 39.3]",3773466,3,,,,-0.77894664,,Left Foot,,,,"[93.4, 23.9]",,High Pass,,21.920767,,Incomplete,,Emre Mor,6803.0,,,,,Recovery,1,From Goal Kick,Renato Fabrizio Tapia Cortijo,5523.0,Center Defensive Midfield,11,Barcelona,217,"['308f430e-836a-4cc2-9b0d-642f687bab8a', '67b9c5a1-1703-4189-a95a-81b2a8606c8b', 'ee544961-4e22-477a-a424-f843575ec6c0']",51,,,,,,,,,,,,,,,Celta Vigo,209,00:03:51.207,Pass,,2020/2021
,,,,,,,,,,,,,,2.956317,,,,,,,,,,,,308f430e-836a-4cc2-9b0d-642f687bab8a,205,,"[26.7, 56.2]",3773466,3,,,,1.5246108,,Head,,,,"[27.8, 80.0]",,High Pass,,23.825407,,Out,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['bb1a5ee5-4b60-4893-90d5-503f073fb198', 'dffd2432-5f6a-49fb-9af8-888df9e313d9']",53,,,,,,,,,,,,,,,Barcelona,217,00:03:53.859,Pass,,2020/2021
,,,,,,,,,,,,,,0.779559,,,,,,,,,,,,9414b8b4-cc96-4512-886c-eb096af4d40c,207,,"[85.1, 0.1]",3773466,4,True,,,0.5800028,,,,,,"[88.0, 2.0]",,Low Pass,,3.4669871,,,,Denis Suárez Fernández,6609.0,,,,,Throw-in,1,From Throw In,José Manuel Fontán Mondragón,35000.0,Left Wing Back,12,Celta Vigo,209,['9792c305-4146-41af-a0e5-d16225f1dd81'],9,,,,,,,,,,,,,,,Celta Vigo,209,00:04:09.963,Pass,,2020/2021
,,,,,,,,,,,,,,0.829175,,,,,,,,,,,,d73f2769-b5c4-4dd6-bf03-a1940bf87e78,209,,"[87.8, 1.8]",3773466,4,,,,-2.1854594,,Right Foot,,,,"[86.6, 0.1]",,Ground Pass,,2.0808651,,Out,,José Manuel Fontán Mondragón,35000.0,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,12,Celta Vigo,209,['9db0a7f8-bfe6-4a4b-8c57-95d4f63ceb26'],10,,,,,,,,,,,,,,,Celta Vigo,209,00:04:10.743,Pass,,2020/2021
,,,,,,,,,,,,,,1.52853,,,,,,,,,,,,aa89a040-d0ee-4647-a520-d839bfa96e97,211,,"[33.9, 80.0]",3773466,4,,,,-2.9972546,,,,,,"[16.7, 77.5]",,Low Pass,,17.380737,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,13,Barcelona,217,['f57f7a0f-29dd-4a6a-a319-cdf47454bff6'],15,,,,,,,,,,,,,,,Barcelona,217,00:04:15.921,Pass,,2020/2021
,,,,,,,,,,,,,,1.794092,,,,,,,,,,,,25b26ddb-9c69-4a18-9d5d-62f68cbcc60f,214,,"[28.1, 51.8]",3773466,4,,,,-1.7842433,,Right Foot,,,,"[23.7, 31.5]",,Ground Pass,,20.771374,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,['127076b4-f672-4db6-8d91-214a9c52978f'],22,,,,,,,,,,,,,,,Barcelona,217,00:04:22.390,Pass,,2020/2021
,,,,,,,,,,,,,,3.568448,,,,,,,,,,,,291fecf6-78db-414d-97de-dccec1661d8b,217,,"[27.0, 29.7]",3773466,4,,,,-0.08968681,,Left Foot,,,,"[82.6, 24.7]",,High Pass,,55.824368,,Incomplete,,Anssumane Fati,30756.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['d71c06c8-e401-4050-b438-cac7c49eef7d', 'e4ea6ac2-f3dc-4aa2-9068-ddcb33eafba5']",25,,,,,,,,,,,,,,,Barcelona,217,00:04:25.214,Pass,,2020/2021
,,,,,,,,,,,,,,1.174947,,,,,,,,,,,,34b68783-d249-4fea-b2c6-79dbe31d2923,221,,"[33.6, 56.0]",3773466,4,,,,0.94803554,,Right Foot,,,,"[47.1, 74.8]",,Ground Pass,,23.144978,,,,Hugo Mallo Novegil,6805.0,,,,,,1,From Throw In,Joseph Aidoo,16555.0,Right Center Back,13,Barcelona,217,['53693838-4f5e-473f-ac11-4fd7e637ea5e'],30,,,,,,,,,,,,,,,Celta Vigo,209,00:04:30.209,Pass,,2020/2021
,,,,,,,,,,,,,,3.019797,,,,,,,,,,,,29e7ef08-23cf-4e5d-b421-6267d8ccac2e,225,,"[47.3, 77.3]",3773466,4,,,,-0.32769403,,Right Foot,,,,"[87.6, 63.6]",,Ground Pass,,42.56501,,Incomplete,,Emre Mor,6803.0,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Wing Back,13,Barcelona,217,"['68e14a9a-73b3-472c-9ea4-c6c1450557a0', 'b197d678-223d-48bb-9a03-2f6a084b1814', 'e60b55b4-3e49-4462-bf3a-e2ddb25ec3f9']",32,,,,,,,,,,,,,,,Celta Vigo,209,00:04:32.010,Pass,True,2020/2021
,,,,,,,,,,,,,,2.064249,,,,,,,,,,,,68e14a9a-73b3-472c-9ea4-c6c1450557a0,227,,"[32.5, 16.5]",3773466,4,,,,2.4507625,,Right Foot,,,,"[12.3, 33.2]",,Ground Pass,,26.209349,,,,Norberto Murara Neto,6590.0,,,,,Recovery,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['1e8dac40-6419-47bb-84ad-cfad38aa3cbb', '29e7ef08-23cf-4e5d-b421-6267d8ccac2e']",35,,,,,,,,,,,,,,,Barcelona,217,00:04:35.030,Pass,,2020/2021
,,,,,,,,,,,,,,1.756147,,,,,,,,,,,,e487ae77-65fa-4f9a-9728-528bb477fc4d,230,,"[15.2, 41.9]",3773466,4,,,,-0.14365761,,Right Foot,,,,"[47.0, 37.3]",,Ground Pass,,32.13098,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Norberto Murara Neto,6590.0,Goalkeeper,13,Barcelona,217,['35a2ecf2-36a6-4e28-9cd3-033c20de4e05'],45,,,,,,,,,,,,,,,Barcelona,217,00:04:45.696,Pass,,2020/2021
,,,,,,,,,,,,,,1.890166,,,,,,,,,,,,727a7405-11a8-4739-82d7-14aa95d99b59,234,,"[68.7, 43.6]",3773466,4,,,,0.8428063,,Left Foot,,,,"[76.9, 52.8]",,Ground Pass,,12.32396,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,['04742f24-9e12-4b2e-a097-048f55601dc5'],51,,,,,,,,,,,,,,,Barcelona,217,00:04:51.711,Pass,,2020/2021
,,,,,,,,,,,,,,1.238967,,,,,,,,,,,,27a6edc8-7afb-4006-8c1e-1722b02cbd4e,238,,"[77.9, 52.1]",3773466,4,,,,3.1172073,,Right Foot,,,,"[65.6, 52.4]",,Low Pass,,12.303658,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,13,Barcelona,217,['eeecc07f-47c8-43c5-97f3-beb92a5a4b90'],53,,,,,,,,,,,,,,,Barcelona,217,00:04:53.641,Pass,,2020/2021
,,,,,,,,,,,,,,0.610455,,,,,,,,,,,,a20bd7f3-33f1-4d79-9322-d464e2e32dcb,241,,"[66.5, 53.4]",3773466,4,,,,1.3458551,,Other,,,,"[69.2, 65.2]",,Low Pass,,12.104958,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,13,Barcelona,217,['460ee108-3e79-4a3e-8bfe-41dd3c87fdcd'],54,,,,,,,,,,,,,,,Barcelona,217,00:04:54.920,Pass,,2020/2021
,,,,,,,,,,,,,,1.248659,,,,,,,,,,,,bc7f40b3-c38e-4a44-b23c-ef270b07905f,244,,"[69.8, 67.4]",3773466,4,,,,-0.5305579,,Right Foot,,,,"[84.8, 58.6]",,Ground Pass,,17.390802,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,13,Barcelona,217,['2abfd014-4832-4477-9eab-c7da82be421b'],56,,,,,,,,,,,,,,,Barcelona,217,00:04:56.848,Pass,,2020/2021
,,,,,,,,,,,,,,0.832476,,,,,,,,,,,,f97eb6a0-fd4c-4962-ad80-94108a189444,248,,"[83.5, 57.2]",3773466,4,,,,1.7055676,,Right Foot,,,,"[82.7, 63.1]",,Ground Pass,,5.9539905,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,"['053c849c-07e3-458f-b588-3489b96bc42c', 'eaa36627-7013-41ed-91d5-551077caec6c']",58,,,,,,,,,,,,,,,Barcelona,217,00:04:58.137,Pass,True,2020/2021
,,,,,,,,,,,,,,0.8104,,,,,,,,,,,,0c3d647e-6a9c-4ac2-ac2e-4f2778a44561,257,,"[35.8, 13.0]",3773466,5,,,,2.4253907,,Left Foot,,,,"[30.4, 17.7]",,Ground Pass,,7.1589108,,,,José Manuel Fontán Mondragón,35000.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,14,Celta Vigo,209,['e0230664-1023-4815-a11c-84e7aba07d96'],1,,,,,,,,,,,,,,,Celta Vigo,209,00:05:01.723,Pass,,2020/2021
,,,,,,,,,,,,,,0.803118,,,,,,,,,,,,116b2a91-8516-4229-bd5b-957014cef577,260,,"[29.6, 17.3]",3773466,5,,,,2.4910493,,Left Foot,,,,"[18.3, 25.9]",,Ground Pass,,14.200352,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,José Manuel Fontán Mondragón,35000.0,Left Wing Back,14,Celta Vigo,209,['5f56aaab-5e71-41f8-b29a-8f2907a2961e'],3,,,,,,,,,,,,,,,Celta Vigo,209,00:05:03.145,Pass,,2020/2021
,,,,,,,,,,,,,,2.056454,,,,,,,,,,,,6946558d-0c58-4bad-beef-5ea49a5fe996,263,,"[15.8, 25.8]",3773466,5,,,,2.2988803,,Right Foot,,,,"[4.3, 38.7]",,Ground Pass,,17.281782,,,,Iván Villar Martínez,40890.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Center Back,14,Celta Vigo,209,['e9f26ca4-9fee-4c50-a5a2-4402538d8774'],5,,,,,,,,,,,,,,,Celta Vigo,209,00:05:05.225,Pass,,2020/2021
,,,,,,,,,,,,,,6.27494,,,,,,,,,,,,f4a70604-5853-46e8-bb3f-7e525baf3bef,266,,"[4.3, 38.7]",3773466,5,,,,-0.014506754,,Right Foot,,,,"[100.8, 37.3]",,High Pass,,96.510155,,Incomplete,,,,,,,,,1,Regular Play,Iván Villar Martínez,40890.0,Goalkeeper,14,Celta Vigo,209,['18bbc1c1-0977-4e43-9b3b-d7c3a48c68c6'],7,,,,,,,,,,,,,,,Celta Vigo,209,00:05:07.361,Pass,,2020/2021
,,,,,,,,,,,,,,1.545422,,,,,,,,,,,,8c20579c-e2eb-4eee-8a6a-8048716f7202,269,,"[19.1, 45.0]",3773466,5,,,,-1.2465268,,Right Foot,,,,"[23.1, 33.1]",,Ground Pass,,12.554282,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,15,Barcelona,217,['517a2b7a-d5da-479e-8053-0533218d1d15'],15,,,,,,,,,,,,,,,Barcelona,217,00:05:15.475,Pass,,2020/2021
,,,,,,,,,,,,,,1.550552,,,,,,,,,,,,b2d596c7-5159-4826-8216-764bf7f28925,272,,"[22.3, 33.8]",3773466,5,,,,2.6351142,,Left Foot,,,,"[8.6, 41.4]",,Ground Pass,,15.666844,,,,Norberto Murara Neto,6590.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,15,Barcelona,217,['56bd3435-fbe8-4aeb-ac78-4fcf09a81bf9'],20,,,,,,,,,,,,,,,Barcelona,217,00:05:20.272,Pass,,2020/2021
,,,,,,,,,,,,,,2.364383,,,,,,,,,,,,7574ffd2-341a-45ff-a9c9-2af1fd0b96de,275,,"[15.3, 41.9]",3773466,5,,,,-0.010308913,,Right Foot,,,,"[63.8, 41.4]",,Ground Pass,,48.50258,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,15,Barcelona,217,"['7e9b6642-0337-471c-b230-fc590842adeb', '9ad4274f-54a2-4965-8ac0-9767cdbeb643']",27,,,,,,,,,,,,,,,Barcelona,217,00:05:27.826,Pass,,2020/2021
