ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ad0be86a-8fff-45ee-a460-6ca0d7d67e23,1938,,"[100.8, 6.4]",69222,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Left Midfield,112,Recreativo Huelva,1220,,23,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:10:23.343,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ebbefcac-7433-4f15-943e-2ba62c983c55,2009,,"[89.6, 76.5]",69222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Left Midfield,125,Recreativo Huelva,1220,,55,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:55.118,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5915a716-03fc-4ee8-8906-7b0e801c91f7,2031,,"[82.4, 4.3]",69222,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,127,Barcelona,217,,23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.201,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f8061860-9ab7-4563-a582-eb454471746e,2517,,"[80.8, 22.7]",69222,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Center Forward,153,Barcelona,217,,48,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.759,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8de52cec-3277-409b-b12f-34f29a3c3b6f,2592,,"[71.5, 37.8]",69222,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,156,Recreativo Huelva,1220,,0,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:27:00.698,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d1b58e89-2e42-4b6a-affd-d6a1a4bac11f,2760,,"[66.4, 70.3]",69222,77,True,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alain Nef,16604.0,Right Back,166,Recreativo Huelva,1220,['8f95be8b-ec39-44f1-a853-75b405417096'],5,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:32:05.296,Miscontrol,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ba34042-3c47-47c1-9857-a11af4d9d221,3012,,"[82.0, 8.2]",69222,86,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aliaksandr Hleb,18882.0,Left Wing,181,Barcelona,217,,3,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.454,Miscontrol,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,19cb24b5-a060-494d-bc67-1acf44f1d56a,118,,"[71.1, 60.1]",69222,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,"['5986a9ab-a7bd-4edc-ac24-b61c0cf67379', 'd7ceff9c-e47a-469d-b2da-c52ba161d566']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.261,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e1170fe2-c254-41df-892c-152626bb2668,658,,"[77.5, 6.3]",69222,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['25eafc91-a695-4256-aa98-0c695188d639', 'ed7cf622-0d8c-488a-911f-dfe075c1cfda']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.166,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aa786cc2-98e9-4c66-aa7f-b431acb7bfa6,1034,,"[63.5, 35.7]",69222,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,62,Recreativo Huelva,1220,['2f817825-c8b1-483e-9de3-9bb3b0734c00'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.235,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a97accc5-c269-477d-8280-cc7a1b3a7084,1200,,"[116.1, 68.2]",69222,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,69,Barcelona,217,['97251777-d5a4-45f6-982c-63f3cdcd8abe'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.421,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b56c9c9c-132b-45d0-ba98-67463c6333d5,1213,,"[39.2, 56.0]",69222,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,69,Barcelona,217,['cbb4e796-d1fc-4c44-929c-521f2e13ea5e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:07.786,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,49c29f62-2dd6-45c8-9965-067413004c81,1217,,"[62.0, 46.8]",69222,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,69,Barcelona,217,['4c4ea800-15fe-40b9-8e11-91963f462f45'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.405,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f0edac0b-bee7-4a03-b0af-3334919100a9,1222,,"[53.3, 59.9]",69222,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['0ae37557-7701-4052-91e7-661e11d51cb5'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.704,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c5e57958-327f-4540-ad5b-811688a22c30,1920,,"[65.0, 35.9]",69222,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,['f4246584-0d02-4124-8ca9-d3f037105469'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:56.792,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5847d68a-2d8c-4188-baed-0cb61b647c03,2110,,"[59.8, 57.3]",69222,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,130,Barcelona,217,"['55006d01-1781-4b50-8222-dac2eb5ef94b', '832c34b7-6015-4095-a5e2-5c87c30702e3']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:38.062,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,613302be-0a81-4d45-8cc9-22e0cb3b6c3d,2160,,"[0.6, 71.9]",69222,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,133,Barcelona,217,['aafb2264-cc88-49f2-bce8-3d70000405b2'],21,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:14:21.454,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c8b1e9de-5939-44cb-8906-eecb6285ed96,2474,,"[65.6, 5.9]",69222,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,151,Barcelona,217,"['111ffdb0-1d31-434c-93ad-1647f7bd6cdb', '7d322791-4a2d-43f4-a457-c6eda509e978']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.106,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d28b52b3-489f-4b8d-a587-25b21e04a3db,2488,,"[100.9, 11.4]",69222,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Center Forward,153,Barcelona,217,['3a3903c2-112e-40e0-8752-7ceda5e78c0b'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.908,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65eaaebf-17de-4aa5-8af6-56cac4795ea2,2866,,"[43.5, 15.3]",69222,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aliaksandr Hleb,18882.0,Left Wing,174,Barcelona,217,['77b99f43-8b57-4bb5-8943-51fc45eeadc5'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.594,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,684275d6-a17d-4e6b-9a13-8483505b197d,3060,,"[22.4, 7.8]",69222,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,185,Recreativo Huelva,1220,"['6eba6264-e29f-47f8-810c-1013f7a4a153', '8d3c7d3c-d56d-4ca9-aaf2-8f07c3045455']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.078,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,821efba8-608f-4930-b924-b08c0a485dee,3109,,"[65.4, 5.4]",69222,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,189,Barcelona,217,['9a422730-d18d-4096-b131-ee1750bf4585'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:27.747,Dispossessed,True,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,26f804b2-3df5-419d-a1dc-f994df92ea4f,183,,"[26.0, 15.8]",69222,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Midfield,13,Barcelona,217,"['57310644-fc23-4b7d-a1d2-bddf94d368c7', '98c5bfa8-047c-47c5-8222-cc3e76434f84', 'b686c53f-ac6a-4fcb-aea7-2f2122368acd']",32,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:32.400,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,a600d30e-05a6-4f7a-b6a0-d68c4785a1ef,232,,"[88.1, 61.9]",69222,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,15,Recreativo Huelva,1220,"['5b225bf4-e2a9-4f52-a42c-a0abd794a225', '6e2f90ee-0e05-42a2-bff5-c221750f20f5', 'a7760249-f821-4469-9df7-38da5945da01']",27,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:27.782,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0abe4dc-d713-43f8-aa96-0b1f5c310c4d,397,,"[17.4, 59.7]",69222,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Lamas Bervejillo,26644.0,Left Center Back,26,Barcelona,217,"['6a4de58a-99f8-4542-9b9e-24ed2dab8ba6', 'd825a173-ace5-41bd-9dab-5f2d8b5a3ff3']",59,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:59.483,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ed471ca8-f141-43a9-ac7e-5def2bf6d40b,704,,"[26.2, 73.5]",69222,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alain Nef,16604.0,Right Back,44,Barcelona,217,"['0c4e86d6-2d4c-4444-a79e-728d69333dbc', '46a5bbd8-e00f-448c-9734-2023b967bef4']",14,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:22:14.429,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,2a350b71-2911-4641-b6c6-41db4257992a,1117,,"[54.9, 9.5]",69222,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Midfield,69,Barcelona,217,"['6f7a1f0d-3c66-4d04-90df-6ce33a2a0df8', 'af9a448e-7b07-45cd-8924-ea824543ae39']",29,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:33:29.119,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,903640ab-0714-4207-b1fa-23145dfa9d14,1151,,"[19.5, 56.7]",69222,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alain Nef,16604.0,Right Back,69,Barcelona,217,"['7ed079c1-d3be-4a81-8877-5e33bd316fb3', 'c293611a-e521-4f05-b981-f26e152cab35']",6,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:34:06.519,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e319b0b9-139c-4744-83e3-dbf731517035,1237,,"[3.0, 22.4]",69222,35,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Lamas Bervejillo,26644.0,Left Center Back,69,Barcelona,217,['eaf5e34c-aaab-42e2-b4e1-87e17c6b373b'],34,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:35:34.607,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3b231129-34da-4764-a3bf-b989f824ece9,1584,,"[40.7, 73.3]",69222,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,93,Barcelona,217,"['0c27d5ef-8ba5-4830-b19e-380d54c4e594', 'e850130b-ad72-497c-ae33-5316c7b6044d', 'fccec9ce-15b0-4e0c-a786-e7c157762ecc']",15,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:02:15.134,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,fbcca18d-f3ce-49c0-ad3f-b8add6fdbb7a,1789,,"[66.3, 50.7]",69222,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,107,Barcelona,217,"['2aa1b3f7-a1dd-4003-9000-8a3987cafb70', '768a76fc-bd78-4158-a27f-f5b729760715']",47,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:07:47.985,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,88d2462e-7adf-43c0-915d-5898923e4fa9,1849,,"[71.7, 73.5]",69222,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,109,Recreativo Huelva,1220,"['a3333979-722d-4579-9173-bd1d52a24050', 'ea9c3556-c77f-42c1-a58d-f84445f33bbd']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:37.633,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f8a54f9b-533a-439e-a41b-7bb943d5bd64,1859,,"[65.9, 75.9]",69222,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Recreativo Huelva,1220,"['5e1a4822-878a-4fcb-a4ab-ce5b4c3b48d7', 'edf0ecb5-5811-4241-80a1-27d3a0d859df']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.075,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4455cd12-045a-427c-830c-48f74d4f9834,1925,,"[25.9, 56.7]",69222,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,111,Barcelona,217,"['ce3ae5f0-43c6-48f5-b8b8-9c1091e97511', 'd97c3c9e-e0c3-40c9-9347-9420b28d653b']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.214,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,35d50172-ccb9-4ddb-988f-92c96abefb9e,1968,,"[30.4, 75.6]",69222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alain Nef,16604.0,Right Back,119,Barcelona,217,"['8ed7e22f-4a4b-4aaa-89f0-944d90bc684d', 'a45400b2-da24-4130-b22f-67775a7a6271', 'e4aba4cf-c423-4c2d-b1a9-34c9fe3897ab']",0,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:00.277,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,3ffcead4-fe2a-4750-a586-8a0ab3dbb744,1972,,"[34.3, 59.4]",69222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,119,Barcelona,217,"['1f55b346-7f6e-463b-ad21-9c4466284b2c', '486a90d5-a683-4ac0-9d44-709c2f38d1e1']",1,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:01.611,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b3c4c187-7ae5-4004-8517-16c5c169b296,2001,,"[30.7, 21.6]",69222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Recreativo Huelva,1220,"['47192343-7a33-481c-aa98-ac80f4106d86', 'b56d1bc0-fcb6-4275-ae7b-5404028886e5']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.618,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc520f92-166f-44ee-8f52-09630a6871d7,2144,,"[31.3, 59.9]",69222,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alain Nef,16604.0,Right Back,133,Barcelona,217,"['3e7cd621-d08d-4660-95b4-eb273675bc62', '682c9f40-6ec4-4d68-83c2-772faa3ee60f']",10,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:14:10.354,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6547bc8e-6fcd-450a-b50b-362f83be680f,2150,,"[12.9, 58.4]",69222,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mogammat Nasief Morris,26642.0,Right Center Back,133,Barcelona,217,"['0736e96b-b361-4059-a03f-53cf4fe27465', '3f5ac332-eaaa-4c11-acf7-d83695f46360', '8718bd83-b5ee-4eef-8d37-dd9d635c09aa']",13,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:14:13.388,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,22401694-dd0b-4915-9626-b39e588e19cd,2192,,"[83.2, 75.8]",69222,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,136,Recreativo Huelva,1220,"['67777e8b-6afa-4f6b-86d5-3a3604164b16', 'b64b779b-741a-411a-a1a9-c8bbf92d81e1', 'e88d0461-6541-45e7-bcc6-ec1379785446']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:36.472,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,a12484f8-f424-4f03-8fa0-1f37807a903a,2581,,"[88.5, 63.2]",69222,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,156,Recreativo Huelva,1220,"['146e8856-5fd1-4998-bc91-4b096ca2fd0f', 'a0def380-05bb-467c-9e53-6c3469565a2c']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:51.714,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aaadc70f-316a-47fc-805a-09d8d62d625c,2728,,"[36.0, 64.4]",69222,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alain Nef,16604.0,Right Back,163,Barcelona,217,"['0c882eae-3b5a-4a75-8a48-d78b95236178', '8b839136-19c9-4b40-adb4-eef250a6284c', 'ae79bfe3-9469-4ec1-8297-623531696b57']",37,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:30:37.357,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a490bee9-1d60-47c7-937f-d396234cee19,2746,,"[6.2, 57.8]",69222,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alain Nef,16604.0,Right Back,164,Barcelona,217,"['7f7eb709-8019-42d0-a06a-38c437279cf1', 'a67fcb78-9d67-4964-ad04-9d1388d0d868']",4,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:31:04.173,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1e23a7bd-faaf-4ccd-99d9-76628f8024a3,2845,,"[21.1, 52.3]",69222,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mogammat Nasief Morris,26642.0,Right Center Back,171,Barcelona,217,"['78aaf329-0d88-4ddc-947b-d2ef79be081b', 'bb2a9eca-727d-4d4c-8385-dff159cc455a', 'f4f25b03-8b6c-4006-85db-39d577ea56ff']",36,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:34:36.047,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,84579232-8b9a-4c18-a1f8-f423198a7171,2901,,"[29.9, 68.7]",69222,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,175,Recreativo Huelva,1220,"['174d9770-0088-4b87-9314-43f8908d7325', '28e5f7ce-dd83-4aa2-98e5-3bf35d2bba7a', 'f496a100-42d9-4149-9d4a-cdf964cb1535']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.346,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,72ec27fd-4005-4302-909a-4b75bd462b3c,3038,,"[67.6, 21.5]",69222,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aliaksandr Hleb,18882.0,Left Wing,185,Recreativo Huelva,1220,"['0fb80c70-7f48-4341-bf46-331e2c9741d5', 'dc849b12-98b8-45f4-9be5-1f950487c5ba']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.282,Dribbled Past,,2008/2009
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,d868924e-7593-4fe6-a8aa-568e2b1c0d35,3105,,"[57.0, 71.4]",69222,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,189,Barcelona,217,"['0ece57df-7670-46d6-9877-00a757fc1089', '3b07ebbc-8777-4da0-9c53-99de6e43fafc', '7a01052e-e876-433b-93e9-1a72a61f112a']",24,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:43:24.614,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,32fa0cf7-87ec-41ab-ad4c-5691cfcf3d2b,3155,,"[43.2, 10.4]",69222,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,192,Recreativo Huelva,1220,"['3864aba7-efbe-4a6a-8bbb-08bebbcd728a', '48d673e6-ba99-4b59-8a95-2eab1ecd428d', '4d54b109-39aa-4e52-8a24-82ff7bf22446']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.833,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bf49f746-8a7d-4575-b3f0-7b40a6161e16,3313,,"[12.9, 59.1]",69222,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Right Midfield,196,Barcelona,217,"['0d9c71d0-4d29-4613-ad6a-70f65891b440', 'f3270148-61b0-4da2-95df-2bddf5f0b1b3']",49,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:47:49.755,Dribbled Past,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e06acd55-deff-4963-8be7-59ac1070dc96,261,,"[7.8, 34.1]",69222,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Márquez Álvarez,5558.0,Right Center Back,16,Recreativo Huelva,1220,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.586,Error,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dbd4f062-f77f-4c96-9538-1eb3be852cad,2240,,"[27.1, 46.8]",69222,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,139,Barcelona,217,,26,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:17:26.758,Error,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,955bc104-34e3-4784-a568-ff6253b4043f,271,,"[24.0, 60.1]",69222,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alain Nef,16604.0,Right Back,17,Recreativo Huelva,1220,['9d6ab4a2-d7e3-476a-9a3c-bddf3357a398'],7,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:07:07.705,Block,,2008/2009
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a6405e68-b5fc-48fe-81e3-d71ce0750aad,292,,"[4.7, 15.8]",69222,7,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,18,Barcelona,217,['9381b6be-83e6-49bd-a1ab-a2a7a9b2a8dd'],27,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:07:27.322,Block,,2008/2009
