bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.837174,,,,,,,,,,,,,,,2492dd79-30bc-4e4d-bd84-ec07beaa9493,126,,"[52.8, 20.6]",9609,1,,,,2.300696,,Right Foot,,,"[49.4, 24.4]",,Ground Pass,,5.0990195,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['99ef9c7b-fae8-4b51-94ea-664893b8f9a7'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.933,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.684653,,,,,,,,,,,,,,,f79a1bd9-2bb1-40ff-8dce-280f4ef8ed5a,132,,"[42.8, 22.2]",9609,2,,,,1.8507957,,Left Foot,,,"[36.1, 45.5]",,Ground Pass,,24.244175,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['c99b5e42-e436-442b-ae6f-10f6e9d84200'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.704,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.290306,,,,,,,,,,,,,,,b386582b-b279-4bee-a491-5f5874094b81,135,,"[42.0, 46.5]",9609,2,,,,-1.670917,,Right Foot,,,"[39.8, 24.6]",,Ground Pass,,22.010225,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['7f1fd466-8091-4bdd-b2f8-b3a32f5362a5'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.394,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.344556,,,,,,,,,,,,,,,9cbda87e-fa6d-440b-aa2a-a25208244c28,138,,"[42.6, 24.2]",9609,2,,,,1.7491387,,Right Foot,,,"[38.4, 47.5]",,Ground Pass,,23.675514,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['d1afdcae-05c6-4239-b1b0-07d9b5d4d4d8'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.006,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.001309,,,,,,,,,,,,,,,0692b090-9f2b-4ea5-a0e8-8a42265c6dda,142,,"[36.1, 47.3]",9609,2,,,,-2.6098685,,Right Foot,,,"[15.7, 35.3]",,Ground Pass,,23.6677,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['53a30d00-0fcf-464b-8c1d-ea15913da033', 'e4520952-f65a-4269-bce8-a02948abb1bf']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.521,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.900526,,,,,,,,,,,,,,,4ff80844-e0e9-4866-aaac-191625372df7,145,,"[15.5, 38.9]",9609,2,,,,0.95702624,,Right Foot,,,"[21.7, 47.7]",,Ground Pass,,10.764757,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,['5eeec0ad-8aba-4ad0-8711-9b299f3487cd'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.465,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.641289,,,,,,,,,,,,,,,15530318-b98f-4a10-90ca-981bb38dbdb9,148,,"[29.9, 49.7]",9609,2,,,,-0.8078663,,Right Foot,,,"[56.0, 22.4]",,Ground Pass,,37.769035,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['5f48892b-aa2f-48ee-b722-3aadddc976f1'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.581,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.343403,,,,,,,,,,,,,,,5ffb51ef-082f-4740-8298-77d7c3496b82,151,,"[72.3, 19.8]",9609,2,,,,-0.87664735,,Right Foot,,,"[86.2, 3.1]",,Ground Pass,,21.727861,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,['025781a8-6d20-44ff-a864-bd7386ce1f6b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.697,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.570247,,,,,,,,,,,,,,,0d090394-3cf2-4fa4-98f0-ea85578a230e,154,,"[95.0, 17.6]",9609,2,,,,3.083406,,Right Foot,,,"[84.7, 18.2]",,Ground Pass,,10.317461,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Wing,7,Barcelona,217,['ea29342a-ddbe-4ed1-8bd3-04f848c0350a'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.996,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.758676,,,,,,,,,,,,,,,2fde036d-7a02-4385-b1b8-79c230c9a44a,157,,"[84.1, 18.6]",9609,2,,,,2.3267913,,Right Foot,,,"[77.5, 25.6]",,Ground Pass,,9.6208105,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,['2ec65755-3026-4cf2-9a66-ae5e18127d7e'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.536,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.771564,,,,,,,,,,,,,,,1483ca7a-bd87-4ec1-928d-f239cc571023,159,,"[77.5, 25.6]",9609,2,,,,-0.27829966,,Right Foot,,,"[84.5, 23.6]",,Ground Pass,,7.28011,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['102ec964-b724-4fbd-848a-000a66aa05cc'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.294,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.843907,,,,,,,,,,,,,,,57c02fcc-2eca-402a-b20e-97580a2f194d,162,,"[84.5, 23.6]",9609,2,,,,1.6017941,,Right Foot,,,"[84.1, 36.5]",,Ground Pass,,12.9062,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,Left Wing,7,Barcelona,217,['80f8f4ab-6c84-4ac9-9ae0-0d4fd5294902'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.718,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.074026,,,,,,,,,,,,,,,0ab71bd9-584f-49e7-8f6f-687b9e83ef94,167,,"[81.1, 32.9]",9609,2,,,,-0.67474097,,Right Foot,,,"[83.1, 31.3]",,Ground Pass,,2.5612497,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,7,Barcelona,217,"['24de6676-38fc-4d9d-b37e-3b829a8e7ae9', '814a8406-4624-4791-a9d1-71ba9b27b643', '8b839dfb-8a72-4fe3-ac43-7015094a130c']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.180,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.756724,,,,,,,,,,,,,,,89759d14-0b71-474f-aba9-200bc593d4be,173,,"[35.6, 53.5]",9609,2,,,,-1.7091473,,Right Foot,,,"[34.5, 45.6]",,Ground Pass,,7.9762144,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,8,Eibar,322,"['64bb458e-3c76-42d9-aa80-739b68d38d69', 'a0319e47-a84f-420e-888d-47133f1669d2']",50,,,,,,,,,,,,,,,,,,Eibar,322,00:02:50.398,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.075599,,,,,,,,,,,,,,,3d457c63-a66d-4d87-932d-237cc1bf99bc,176,,"[34.5, 45.6]",9609,2,,,,-0.6889244,,Right Foot,,,"[43.0, 38.6]",,Ground Pass,,11.011357,,,,Takashi Inui,5687.0,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Left Center Back,8,Eibar,322,['07c99404-ecc0-4e8c-908d-3ff4a071ac00'],51,,,,,,,,,,,,,,,,,,Eibar,322,00:02:51.194,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.629411,,,,,,,,,,,,,,,9e99042a-f409-4ad1-90ae-000fa3c77e32,180,,"[55.2, 28.0]",9609,2,,,,-1.4764031,,Right Foot,,,"[56.8, 11.1]",,Ground Pass,,16.97557,,,,David Juncà Reñé,6776.0,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,8,Eibar,322,"['8aa32113-faf8-441a-9873-76663ea09c4e', 'fbbeedb2-f937-42e3-80b1-c5766f97cfd3']",54,,,,,,,,,,,,,,,,,,Eibar,322,00:02:54.225,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.382149,,,,,,,,,,,,,,,9a423be7-e264-4fce-83ee-bd666ef93c49,183,,"[64.3, 12.9]",9609,2,,,,0.7259886,bbffb5ce-632d-4cdd-aacf-e5e09d6e637f,Left Foot,,,"[92.8, 38.2]",,High Pass,,38.109577,,,,Sergio Enrich Ametller,6700.0,True,,Through Ball,True,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,8,Eibar,322,['bb87af10-4aaa-4381-bdf2-f27a651eaeea'],57,,,,,,,,,,,,,,,,,,Eibar,322,00:02:57.087,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.528565,,,,,,,,,,,,,,,e820f347-9244-402e-be19-5f30e0c35544,188,,"[27.3, 41.9]",9609,3,True,,,-0.20632389,,Keeper Arm,,,"[35.9, 40.1]",,Ground Pass,,8.786353,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['011a6cf9-e4ee-4308-bb5b-c493edbd3d22'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.341,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.625639,,,,,,,,,,,,,,,5180cb9b-2001-4b86-99e6-ca91425dd9e6,190,,"[35.9, 40.1]",9609,3,True,,,-1.0474145,,Right Foot,,,"[52.0, 12.2]",,Ground Pass,,32.21211,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['b5e5fa43-d505-4e1e-bf3f-0fe4f108ca4b'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.095,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.142091,,,,,,,,,,,,,,,c3b2fe34-f93a-4216-b9a6-b3ea629dd457,192,,"[49.6, 14.6]",9609,3,,,,1.1082392,,Right Foot,,,"[67.9, 51.3]",,Ground Pass,,41.00951,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['919f8cf8-bc01-471f-adce-6c0232f69811'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.230,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.998761,,,,,,,,,,,,,,,8d2810ba-d9b1-4ad9-a88f-aa090f355597,195,,"[72.9, 62.4]",9609,3,,,,0.09157985,,Right Foot,,,"[112.1, 66.0]",,Ground Pass,,39.36496,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,['10e3dc24-80a7-49de-a793-eac78e2414e2'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.183,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.105516,,,,,,,,,,,,,,,5d02bfac-2734-40e2-bae9-1b5275bf0c3e,198,,"[115.7, 67.4]",9609,3,,,,-2.3215263,,Right Foot,,,"[99.0, 49.5]",,Ground Pass,,24.480604,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,14,Barcelona,217,['054986a6-ca24-458f-b25d-9c7d98f77167'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.288,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.03472,,,,,,,,,,,,,,,69b16de9-85e8-4d1c-b852-c56602f1033f,205,,"[19.9, 7.1]",9609,3,,,,0.29763648,,Left Foot,,,"[36.2, 12.1]",,Ground Pass,,17.049633,,,,Daniel García Carrillo,6775.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,14,Barcelona,217,"['d9e1ed63-db8d-4b67-af29-0d638f9c9faa', 'e543d065-6144-4d23-9460-aa62b5ba9210']",28,,,,,,,,,,,,,,,,,,Eibar,322,00:03:28.824,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.762415,,,,,,,,,,,,,,,089920e8-702e-4219-aa2d-aa9a8ad02f2c,212,,"[77.1, 74.0]",9609,3,,,,-0.7853982,,Right Foot,,,"[82.7, 68.4]",,Ground Pass,,7.9195957,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,['b879bde5-d4a0-4398-9431-b060ba609475'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.738,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.228862,,,,,,,,,,,,,,,16db739d-688e-4ae5-a639-1eff7fc0b5ad,216,,"[88.8, 58.4]",9609,3,,,,0.3893167,,Right Foot,,,"[104.4, 64.8]",,Ground Pass,,16.861792,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,14,Barcelona,217,['a0fcf200-31fb-47f7-b6e9-b765b4ce2929'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.551,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.424289,,,,,,,,,,,,,,,c535ba3d-3eda-496e-b690-0cf464202772,219,,"[108.9, 55.3]",9609,3,,,,-2.1857708,,Right Foot,,,"[100.0, 42.7]",,High Pass,,15.426276,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,14,Barcelona,217,"['1ab0f4a3-ffb9-4f3a-b2e4-e727e70259bd', '9cae6ea8-2504-42ab-90ab-544e1e9d759a']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.555,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.555381,,,,,,,,,,,,,,,9cae6ea8-2504-42ab-90ab-544e1e9d759a,221,,"[20.1, 37.4]",9609,3,,,,-1.75975,,Right Foot,,,"[15.3, 12.3]",,Ground Pass,,25.554844,,,,David Juncà Reñé,6776.0,,,,,Recovery,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,14,Barcelona,217,"['c535ba3d-3eda-496e-b690-0cf464202772', 'e54ecc86-d8ea-47a2-9613-6d53f4b9c9ad']",45,,,,,,,,,,,,,,,,,,Eibar,322,00:03:45.980,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.971292,,,,,,,,,,,,,,,53997671-682f-4567-8932-bb52325137a7,225,,"[17.7, 9.1]",9609,3,,,,-0.081003174,,Left Foot,,,"[71.9, 4.7]",,Ground Pass,,54.378304,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,14,Barcelona,217,"['49b203e9-2414-4f5c-9e77-bdddd97f02b7', 'ab868354-d51e-48aa-b460-7dd069143718', 'eb67ecfe-1d92-4b23-b4e7-8a2f949d3ae1']",48,,,,,,,,,,,,,,,,,,Eibar,322,00:03:48.575,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.734597,,,,,,,,,,,,,,,ab868354-d51e-48aa-b460-7dd069143718,227,,"[48.2, 75.4]",9609,3,,,,-2.3561945,,Left Foot,,,"[21.3, 48.5]",,Ground Pass,,38.042343,,,,Marc-André ter Stegen,20055.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,"['53997671-682f-4567-8932-bb52325137a7', 'cf958635-0bec-4ceb-be52-4d94c002de83']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.546,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.525996,,,,,,,,,,,,,,,704189c9-9bc7-4050-87ac-3a6af76c7d61,229,,"[22.3, 46.1]",9609,3,,,,-0.93804747,,Right Foot,,,"[28.9, 37.1]",,Ground Pass,,11.1606455,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,['1ec951f5-4ca6-4c11-b259-82e118faf7ca'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.281,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.121643,,,,,,,,,,,,,,,8666be60-05b2-4c23-aef6-ad3328a89525,232,,"[32.9, 36.7]",9609,3,,,,-0.4103339,,Right Foot,,,"[50.6, 29.0]",,Ground Pass,,19.302332,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,14,Barcelona,217,['12cbe41e-77fc-4ee4-8aa8-d3040459fd98'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.971,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.171442,,,,,,,,,,,,,,,64553024-25fa-4ede-aeb4-ade479dc1fc4,235,,"[52.0, 28.0]",9609,4,,,,0.8649401,,Right Foot,,,"[64.7, 42.9]",,Ground Pass,,19.578049,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,14,Barcelona,217,['80395766-797e-475b-89a6-cbace930c958'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.003,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.581237,,,,,,,,,,,,,,,9b30aec9-35d4-4bf4-900e-bb2e8b9f9d69,244,,"[62.5, 36.8]",9609,4,,,,2.2477112,,Right Foot,,,"[58.0, 42.4]",,Ground Pass,,7.18401,,,,Gonzalo Escalante,6712.0,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,15,Eibar,322,['51ecf8ce-c820-4c97-a2d1-9dc723e7eb88'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:04:08.958,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.960474,,,,,,,,,,,,,,,7f2597ae-d96b-40a0-9b9a-69590c3f530c,246,,"[56.2, 42.8]",9609,4,,,,-1.6512673,,Right Foot,,,"[55.2, 30.4]",,Ground Pass,,12.440257,,,,Daniel García Carrillo,6775.0,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,15,Eibar,322,['4e362583-78e2-41a8-9c6a-fc6049a6423a'],9,,,,,,,,,,,,,,,,,,Eibar,322,00:04:09.539,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.747779,,,,,,,,,,,,,,,a7775944-e927-4a09-8730-abffc33f7980,249,,"[56.0, 36.8]",9609,4,,,,1.6332152,,Right Foot,,,"[55.6, 43.2]",,Ground Pass,,6.412488,,,,Gonzalo Escalante,6712.0,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,15,Eibar,322,['d3749312-b769-469a-91ea-48ed2c546946'],14,,,,,,,,,,,,,,,,,,Eibar,322,00:04:14.144,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.092719,,,,,,,,,,,,,,,4dc7b063-ccee-4e8e-9cfa-d851e8eea4b5,251,,"[55.4, 47.0]",9609,4,,,,2.4211915,,Right Foot,,,"[46.4, 54.9]",,Ground Pass,,11.975391,,,,Paulo André Rodrigues de Oliveira,6708.0,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,15,Eibar,322,['d382dc10-942b-4e60-beaf-199ed20cbc4a'],14,,,,,,,,,,,,,,,,,,Eibar,322,00:04:14.891,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.393253,,,,,,,,,,,,,,,c40471b8-c91e-40fe-b021-2fd44a1025de,254,,"[44.8, 56.9]",9609,4,,,,1.2135997,,Right Foot,,,"[52.6, 77.8]",,Ground Pass,,22.308071,,,,Anaitz Arbilla Zabala,6709.0,,,,,,1,Regular Play,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,15,Eibar,322,['3dcf8c59-2f75-4161-afa1-e37d4d2209d9'],16,,,,,,,,,,,,,,,,,,Eibar,322,00:04:16.808,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.247436,,,,,,,,,,,,,,,1f86a0b2-458a-49eb-b772-3f0077651cef,258,,"[51.2, 77.6]",9609,4,,,,-0.49312967,,Left Foot,,,"[65.9, 69.7]",,Low Pass,,16.68832,,Incomplete,,Ander Capa Rodríguez,6699.0,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,15,Eibar,322,"['0918d6f6-7b6f-4026-a812-8aede7b9a3b2', '0fd2ab3b-861e-49f6-bc27-4ce929e5ce04', '68ec78f1-0fc7-487d-b2b1-1bc181d5658a']",19,,,,,,,,,,,,,,,,,,Eibar,322,00:04:19.778,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.600914,,,,,,,,,,,,,,,68ec78f1-0fc7-487d-b2b1-1bc181d5658a,260,,"[54.2, 10.4]",9609,4,,,,0.8685394,,Left Foot,,,"[58.6, 15.6]",,Ground Pass,,6.8117547,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Lucas Digne,6849.0,Left Back,16,Barcelona,217,"['1f86a0b2-458a-49eb-b772-3f0077651cef', '1f96e8c8-bfb9-4563-82a1-30d3dee6ea22']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.025,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.967733,,,,,,,,,,,,,,,7735eb6a-cce1-4e84-88b5-034474f7e080,263,,"[61.2, 23.8]",9609,4,,,,1.1747149,,Right Foot,,,"[68.1, 40.3]",,Ground Pass,,17.88463,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,['e88154c0-3842-4338-b179-20207de57974'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.425,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.897332,,,,,,,,,,,,,,,a3b4bf47-2734-4e69-948e-21d1d62d55e6,266,,"[69.5, 38.5]",9609,4,,,,-1.3280598,,Right Foot,,,"[72.1, 28.0]",,Ground Pass,,10.817116,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,['8ec45a89-4033-4bf1-8af2-d3433204ddf0'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.433,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.060825,,,,,,,,,,,,,,,c0cd7503-dd40-4b97-8675-536c2b78163b,269,,"[74.1, 26.8]",9609,4,,,,-0.9294707,,Left Foot,,,"[90.6, 4.7]",,Ground Pass,,27.580065,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,16,Barcelona,217,['fbe2dedb-4e9f-4f20-a14f-1903cf48c3ac'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.167,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.677063,,,,,,,,,,,,,,,4c48e93e-93c4-4457-9423-7fbd8558706b,272,,"[99.0, 18.8]",9609,4,,,,-2.6861415,,Right Foot,,,"[89.2, 14.0]",,Ground Pass,,10.912378,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Wing,16,Barcelona,217,['adb04363-1251-4910-ad8c-f3b3ce14c295'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.243,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.405237,,,,,,,,,,,,,,,6fecb08e-7dbd-476c-92cf-01dc2a0a9b6a,276,,"[91.2, 15.0]",9609,4,,,,-0.5172874,,Left Foot,,,"[102.8, 8.4]",,Ground Pass,,13.346161,,,,Lucas Digne,6849.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,16,Barcelona,217,"['0bedaace-b6e1-43f5-8c79-db4370a0078a', '66fdce38-cb3c-4f9e-bd2c-e61afe200f88']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.672,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.933571,,,,,,,,,,,,,,,91b25795-846f-4389-9d09-885535f6ecbe,280,,"[113.9, 11.4]",9609,4,,,,1.7695042,,Left Foot,True,,"[108.0, 40.7]",,Ground Pass,,29.888124,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,16,Barcelona,217,"['6d969fa6-0797-4b79-abb9-178276873e12', 'b9e2c2da-ada5-4163-b45b-01ebe5faa91c']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.626,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.148394,,,,,,,,,,,,,,,c2835f73-0bbe-4116-8efe-b409c48bff7c,283,,"[28.5, 56.1]",9609,4,,,,-1.956679,,Head,,,"[25.9, 49.7]",,Low Pass,,6.9079666,,,,Gonzalo Escalante,6712.0,,,,,Recovery,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,16,Barcelona,217,['e60b74b4-e26f-40b9-8658-be3810c9b4ea'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:04:42.582,Pass,,2017/2018
