bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.5854,,,,,,,,,,,,,,19ad0a25-ee4a-47c1-94ba-845247450e18,2935,,"[55.8, 23.7]",69176,82,,,,,2.8899026,,Right Foot,,,"[34.8, 29.1]",,Ground Pass,,21.683174,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Barcelona,217,['42de0c7b-5a10-4ab7-b98a-f94fabc70802'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.971,Pass,,2006/2007
,,,,,,,,,,,,,,2.0395,,,,,,,,,,,,,,ff9a3a66-eea1-426b-a226-3170e7364a41,2937,,"[31.2, 29.4]",69176,82,,,,,2.7317963,,Left Foot,,,"[9.1, 39.0]",,Ground Pass,,24.09502,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,183,Barcelona,217,['9bc4a90d-380e-4d7c-8a2e-0056259ca58b'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.556,Pass,,2006/2007
,,,,,,,,,,,,,,1.7579,,,,,,,,,,,,,,2fba2ac5-44f1-45bf-86c0-6f3b8d98af43,2940,,"[9.4, 38.8]",69176,83,,,,,-0.31475767,,Right Foot,,,"[35.2, 30.4]",,Ground Pass,,27.133005,,,,Thiago Motta,4325.0,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,183,Barcelona,217,['e3a54912-e38d-42bc-bc70-969428621566'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.141,Pass,,2006/2007
,,,,,,,,,,,,,,0.896762,,,,,,,,,,,,,,e3f4d3c2-c323-475e-803c-ce8578b36b73,2943,,"[36.3, 30.4]",69176,83,,,,,0.9942635,,Left Foot,,,"[50.8, 52.7]",,Ground Pass,,26.599625,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Barcelona,217,['e135d016-c27a-49d0-a8ca-6ece6bca0ef5'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.834,Pass,,2006/2007
,,,,,,,,,,,,,,1.5971,,,,,,,,,,,,,,5adc7766-a45f-4fd0-a2ef-9adb257cd35f,2946,,"[54.1, 51.2]",69176,83,,,,,-1.6747679,,Right Foot,,,"[52.9, 39.7]",,Ground Pass,,11.562439,,,,Thiago Motta,4325.0,,,,,,,2,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,183,Barcelona,217,['06c1dda9-95fd-484a-9ed4-561ecd50fe8e'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.556,Pass,,2006/2007
,,,,,,,,,,,,,,1.0846,,,,,,,,,,,,,,a7c04e0d-b386-4a3a-b178-f64a916921cc,2948,,"[52.6, 39.4]",69176,83,,,,,-0.6044215,,Left Foot,,,"[66.5, 29.8]",,Ground Pass,,16.892899,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Barcelona,217,['eee66bd8-00f7-4146-84ff-8b244f214ee5'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.153,Pass,,2006/2007
,,,,,,,,,,,,,,2.445161,,,,,,,,,,,,,,ca7053c7-29d8-4eff-a167-bbdbd6be0392,2951,,"[76.4, 19.7]",69176,83,,,,,-0.90372396,,Right Foot,,,"[89.0, 3.7]",,Ground Pass,,20.365658,,,,Giovanni van Bronckhorst,17797.0,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,183,Barcelona,217,['82440c05-3fdc-4a47-9e1a-abb2960e5331'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.641,Pass,,2006/2007
,,,,,,,,,,,,,,1.1833,,,,,,,,,,,,,,a930dd17-4cb6-4792-9bef-bf2cedb8ffe7,2954,,"[88.2, 3.5]",69176,83,,,,,3.024842,,Left Foot,,,"[72.0, 5.4]",,Ground Pass,,16.311039,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,183,Barcelona,217,['70e4222e-ad73-4bcf-9535-c247bb5366cb'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:16.667,Pass,,2006/2007
,,,,,,,,,,,,,,1.169362,,,,,,,,,,,,,,3c337a83-6b75-44c2-bb4d-b712f2268de1,2957,,"[70.3, 4.8]",69176,83,,,,,1.4314612,,Right Foot,,,"[72.6, 21.2]",,Ground Pass,,16.560495,,,,Thiago Motta,4325.0,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,183,Barcelona,217,['ae86e91d-4b3a-40f0-9425-6d09eac146b9'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.179,Pass,,2006/2007
,,,,,,,,,,,,,,1.222,,,,,,,,,,,,,,1d776e0b-6fe3-4e69-b60d-a9e4fc81d69d,2960,,"[73.9, 18.6]",69176,83,,,,,2.7629929,,Right Foot,,,"[55.8, 25.8]",,Ground Pass,,19.479477,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Barcelona,217,['d92f0f55-3fb6-46cc-83c4-1dc7e1b8824e'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.931,Pass,,2006/2007
,,,,,,,,,,,,,,2.343155,,,,,,,,,,,,,,3fafe0bc-c7b6-4deb-ac01-66294398d1b8,2963,,"[55.0, 34.0]",69176,83,,,,,1.8842484,,Left Foot,,,"[50.3, 48.5]",,Ground Pass,,15.242703,,,,Lilian Thuram,15071.0,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,183,Barcelona,217,['5924bf0e-fde8-4b0f-8bf2-8eac8ebac36a'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.246,Pass,,2006/2007
,,,,,,,,,,,,,,1.7029,,,,,,,,,,,,,,007e26df-9d88-46d0-b010-cfcc3d53f5cb,2966,,"[50.8, 51.4]",69176,83,,,,,0.6769149,,Right Foot,,,"[67.6, 64.9]",,Ground Pass,,21.55203,,,,Gianluca Zambrotta,15774.0,,,,,,,2,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,183,Barcelona,217,['5d02ab87-bbb8-4998-b1c0-b6ceb4afe082'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.569,Pass,,2006/2007
,,,,,,,,,,,,,,1.8353,,,,,,,,,,,,,,9e3eb5e4-a5c5-4ef4-b86c-41e67d97633e,2969,,"[77.0, 69.5]",69176,83,,,,,-2.733543,,Right Foot,,,"[54.1, 59.6]",,Ground Pass,,24.948347,,,,Lilian Thuram,15071.0,,,,,,,2,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,183,Barcelona,217,['6f326484-b4eb-4583-935f-97c579878fa2'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.156,Pass,,2006/2007
,,,,,,,,,,,,,,1.5883,,,,,,,,,,,,,,ab0ac609-00de-490a-bfa2-18943f619a05,2972,,"[53.5, 57.5]",69176,83,,,,,-0.53001523,,Right Foot,,,"[66.3, 50.0]",,Ground Pass,,14.83543,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,2,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,183,Barcelona,217,['9c78598a-e7f0-4bd0-a9c4-af70a05f065f'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.221,Pass,,2006/2007
,,,,,,,,,,,,,,1.939841,,,,,,,,,,,,,,acfa8ca1-dd3a-434d-bdbe-945628e51840,2975,,"[66.1, 50.4]",69176,83,,,,,2.5664303,,Right Foot,,,"[51.6, 59.8]",,Ground Pass,,17.280336,,,,Lilian Thuram,15071.0,,,,,,,2,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,183,Barcelona,217,['5f4b670d-85d4-48b6-a5d7-904b84ae2aba'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.871,Pass,,2006/2007
,,,,,,,,,,,,,,2.348278,,,,,,,,,,,,,,8ecbd6f2-3176-49f8-b894-aedbbb7c2c15,2978,,"[51.2, 61.5]",69176,83,,,,,-1.9403081,,Right Foot,,,"[39.0, 30.0]",,Ground Pass,,33.780025,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,183,Barcelona,217,['6a63bb58-689d-4fa9-b893-86683794e293'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.131,Pass,,2006/2007
,,,,,,,,,,,,,,1.9541,,,,,,,,,,,,,,7dbc1694-2b62-4c1f-9d04-42920e7c567e,2981,,"[31.2, 12.1]",69176,83,,,,,-0.47501075,,Right Foot,,,"[41.7, 6.7]",,Ground Pass,,11.807201,,,,Giovanni van Bronckhorst,17797.0,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,183,Barcelona,217,['5d507efd-b6b6-4184-9072-fe187b6161bf'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.689,Pass,,2006/2007
,,,,,,,,,,,,,,1.1772,,,,,,,,,,,,,,dde07010-c320-4867-a799-bb6416014074,2984,,"[45.9, 9.2]",69176,83,,,,,0.6737567,,Left Foot,,,"[58.3, 19.1]",,Ground Pass,,15.867262,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,183,Barcelona,217,['0a08d6e9-db9b-4189-b573-9090fa6c6266'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.801,Pass,,2006/2007
,,,,,,,,,,,,,,1.323,,,,,,,,,,,,,,02ab1342-81b2-4876-9055-425521553ca4,2987,,"[58.5, 18.4]",69176,83,,,,,2.013798,,Right Foot,,,"[52.0, 32.1]",,Ground Pass,,15.163773,,,,Thiago Motta,4325.0,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,183,Barcelona,217,['3997ce74-e902-4d01-afea-42356337571d'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.510,Pass,,2006/2007
,,,,,,,,,,,,,,0.783,,,,,,,,,,,,,,9eb99025-87c8-4772-bb01-aa3f1c105623,2990,,"[53.7, 37.6]",69176,83,,,,,-0.3296244,,Left Foot,,,"[61.3, 35.0]",,Ground Pass,,8.032434,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Barcelona,217,['d55c7683-fa74-450e-bf9b-c1de90f8f8d6'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.414,Pass,,2006/2007
,,,,,,,,,,,,,,2.333035,,,,,,,,,,,,,,5dd74237-a790-4deb-b440-86d7e24e7c84,2993,,"[64.4, 34.8]",69176,83,,,,,0.35582826,,Right Foot,,,"[90.5, 44.5]",,High Pass,,27.84421,,Pass Offside,,Samuel Eto''o Fils,19298.0,,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,183,Barcelona,217,['4098f68b-b860-47b3-a3d6-2995400298e3'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.976,Pass,,2006/2007
,,,,,,,,,,,,,,4.3591,,,,,,,,,,,,,,7deeff1a-f247-4492-9ac8-e0c147cea9ca,2995,,"[30.5, 38.0]",69176,84,,True,,,0.618114,,Right Foot,,,"[79.3, 72.7]",,High Pass,,59.879295,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Free Kick,2,From Free Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,184,Atlético Madrid,212,['d2805182-4fbf-490e-a3bb-485af3626630'],10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:10.796,Pass,,2006/2007
,,,,,,,,,,,,,,1.4269,,,,,,,,,,,,,,033c2dbb-4733-46fe-a13a-e8d057a2a74e,2997,,"[79.1, 76.9]",69176,84,,,,,-1.02706,,Right Foot,,,"[89.8, 59.2]",,Ground Pass,,20.682842,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,From Free Kick,Maximiliano Rubén Rodríguez,26124.0,Center Attacking Midfield,184,Atlético Madrid,212,"['51f9482d-fb2d-4dbb-b094-198197779006', 'fd961118-f520-4c87-88a8-27b9f94c1def']",15,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:15.155,Pass,,2006/2007
,,,,,,,,,,,,,,0.8542,,,,,,,,,,,,,,fd961118-f520-4c87-88a8-27b9f94c1def,2999,,"[31.2, 21.8]",69176,84,,,,,3.0309355,,Left Foot,,,"[22.2, 22.8]",,Ground Pass,,9.055386,,,,Carles Puyol i Saforcada,20125.0,,,,,,Interception,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,184,Atlético Madrid,212,"['033c2dbb-4733-46fe-a13a-e8d057a2a74e', '40ef9e37-5dc1-4b7a-a4fe-3bff1ade5716']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.582,Pass,,2006/2007
,,,,,,,,,,,,,,4.060189,,,,,,,,,,,,,,0cc90cfd-2f8d-4237-b89f-b7eeda80e733,3002,,"[22.8, 22.0]",69176,84,,,,,-0.4063334,,Right Foot,,,"[73.0, 0.4]",,Low Pass,,54.649796,,Out,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,184,Atlético Madrid,212,['8ed2808b-d6ba-47c8-95e5-1489a470387f'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.460,Pass,,2006/2007
,,,,,,,,,,,,,,2.181383,,,,,,,,,,,,,,8beb3cd3-7f0c-47db-b2a7-85800d0f580e,3004,,"[52.8, 80.0]",69176,84,,,,,-2.077895,,,,,"[47.3, 70.1]",,Low Pass,,11.325193,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,Throw-in,2,From Throw In,Giorgios Seitaridis,19767.0,Right Back,185,Atlético Madrid,212,['d5b04e95-977b-4ffb-a766-51d332ad71c1'],23,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:23.770,Pass,,2006/2007
,,,,,,,,,,,,,,1.083148,,,,,,,,,,,,,,34c417b0-1059-44b7-a758-e2e83a439553,3007,,"[47.6, 54.0]",69176,84,,,,,0.4388593,,Right Foot,,,"[57.4, 58.6]",,Ground Pass,,10.825895,,,,José Manuel Jurado Marín,6870.0,,,,,,,2,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,185,Atlético Madrid,212,['ec043d2e-6a41-4a77-aee6-de6739471272'],28,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:28.365,Pass,,2006/2007
,,,,,,,,,,,,,,1.103676,,,,,,,,,,,,,,46a29292-9b88-46f4-b3a3-2938dd1313e5,3010,,"[58.1, 59.6]",69176,84,,,,,-2.4980915,,Right Foot,,,"[49.7, 53.3]",,Ground Pass,,10.5,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,2,From Throw In,José Manuel Jurado Marín,6870.0,Left Center Midfield,185,Atlético Madrid,212,['7ba755c3-0944-4338-9f35-82b37d169135'],29,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:29.457,Pass,,2006/2007
,,,,,,,,,,,,,,0.817863,,,,,,,,,,,,,,4ca6faed-9b0f-410c-af9d-bee5154c81f7,3014,,"[71.9, 51.2]",69176,84,,,,,1.508892,,Right Foot,,,"[73.4, 75.4]",,Ground Pass,,24.246443,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,2,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,185,Atlético Madrid,212,"['25163541-543a-486e-9794-4f548562c976', '357dc8b8-57f2-443b-9209-38e73d248bc4']",36,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:36.227,Pass,True,2006/2007
,,,,,,,,,,,,,,1.079046,,,,,,,,,,,,,,ceb6f53c-8a85-40d9-892b-b772476fbb20,3017,,"[73.6, 74.3]",69176,84,,,,,0.39644128,,Right Foot,,,"[82.2, 77.9]",,Ground Pass,,9.32309,,,,Fernando José Torres Sanz,6382.0,,,,,,,2,From Throw In,Maximiliano Rubén Rodríguez,26124.0,Center Attacking Midfield,185,Atlético Madrid,212,['e2077fab-2b67-4a81-9fd4-830bf9e74b50'],38,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:38.196,Pass,,2006/2007
,,,,,,,,,,,,,,1.421817,,,,,,,,,,,,,,0453925d-0184-412b-b163-a7c3dd538261,3020,,"[82.9, 67.6]",69176,84,,,,,-2.1887627,,Right Foot,,,"[71.1, 51.0]",,Ground Pass,,20.36664,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Center Forward,185,Atlético Madrid,212,['bcbb0f97-45f5-40f9-aa6d-7972b640d5f5'],43,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:43.886,Pass,,2006/2007
,,,,,,,,,,,,,,1.258785,,,,,,,,,,,,,,d9f53862-22b8-4fa9-a004-7afd43cbb85a,3023,,"[70.9, 52.3]",69176,84,,,,,2.6984026,,Right Foot,,,"[55.1, 59.8]",,Ground Pass,,17.489712,,,,Giorgios Seitaridis,19767.0,,,,,,,2,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,185,Atlético Madrid,212,['bf574dd7-99e6-402d-893b-be0673938cd9'],46,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:46.604,Pass,,2006/2007
,,,,,,,,,,,,,,2.158578,,,,,,,,,,,,,,cabbf392-844b-49d1-8dce-50a6ae2c70f1,3026,,"[64.8, 56.5]",69176,84,,,,,-1.5396376,,Right Foot,,,"[66.0, 18.0]",,High Pass,,38.518696,,,,Antonio López Guerrero,26118.0,,,,,,,2,From Throw In,Giorgios Seitaridis,19767.0,Right Back,185,Atlético Madrid,212,['ee0fa6a1-5432-4590-834f-42896d7ce1eb'],49,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:49.897,Pass,,2006/2007
,,,,,,,,,,,,,,2.9494,,,,,,,,,,,,,,c07c42a5-4740-4515-b8c2-036b5df307ed,3029,,"[71.9, 16.1]",69176,84,,,,,0.6041911,,Left Foot,,,"[114.2, 45.3]",,High Pass,,51.399708,,Incomplete,,,,,,,,,,2,From Throw In,Antonio López Guerrero,26118.0,Left Back,185,Atlético Madrid,212,['e96e9d97-e7fb-4649-bda2-f7c6cf42b30d'],55,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:55.513,Pass,,2006/2007
,,,,,,,,,,,,,,1.4984,,,,,,,,,,,,,,ea8f2df3-30e5-4f8c-a060-81b4716775d5,3032,,"[14.0, 22.2]",69176,85,,,,,-0.9035947,,Right Foot,,,"[28.1, 4.3]",,Ground Pass,,22.7864,,,,Giovanni van Bronckhorst,17797.0,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,186,Barcelona,217,['5b81b6c6-f5bd-4846-8d65-6e836bfc6f6f'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.711,Pass,,2006/2007
,,,,,,,,,,,,,,1.113798,,,,,,,,,,,,,,b0fd0d7f-c8ce-4129-9715-25aa83ba1097,3035,,"[30.2, 3.5]",69176,85,,,,,0.9494727,,Right Foot,,,"[36.5, 12.3]",,Ground Pass,,10.822661,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,186,Barcelona,217,['91750f45-dfe2-4aaf-8769-cdae3b15de86'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.511,Pass,,2006/2007
,,,,,,,,,,,,,,0.533917,,,,,,,,,,,,,,c93c9374-ff78-4c41-90af-80edf8363be6,3038,,"[49.7, 17.8]",69176,85,,,,,1.1877192,,Left Foot,,,"[52.4, 24.5]",,Ground Pass,,7.2235727,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,186,Barcelona,217,['80b710f6-eb8c-4aec-b793-6fa4179dec98'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.066,Pass,,2006/2007
,,,,,,,,,,,,,,3.089684,,,,,,,,,,,,,,de3b9c36-74f8-4b2a-8ff9-15f9a0e9ac1b,3041,,"[72.6, 22.6]",69176,85,,,,,-0.45378357,,Right Foot,,,"[105.2, 6.7]",,Ground Pass,,36.270786,,,,Giovanni van Bronckhorst,17797.0,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,186,Barcelona,217,['9aad8a01-ac24-482b-b5e6-3fc86c9618ef'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.133,Pass,,2006/2007
,,,,,,,,,,,,,,1.341781,,,,,,,,,,,,,,4def3bf5-d272-4f2f-865a-2eea73afbe0b,3045,,"[106.0, 6.9]",69176,85,,,,,1.5337762,,Left Foot,,,"[106.7, 25.8]",,Low Pass,,18.912958,,Incomplete,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,186,Barcelona,217,"['03318438-959a-4d3e-a7d9-71263f9d66c3', '16bd9dc1-0580-4bf1-b52c-9b3b3e21b8b1']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.502,Pass,True,2006/2007
,,,,,,,,,,,,,,1.217184,,,,,,,,,,,,,,944d0436-f27a-4609-8067-1939cd874e1a,3048,,"[17.9, 62.8]",69176,85,,,,,0.50997204,,Right Foot,,,"[41.5, 76.0]",,Ground Pass,,27.04071,,,,José Manuel Jurado Marín,6870.0,,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,187,Atlético Madrid,212,['550ab2c9-bd5b-45de-8f1d-3db722fb7e7f'],17,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:17.442,Pass,,2006/2007
,,,,,,,,,,,,,,1.26972,,,,,,,,,,,,,,52257ee2-ab55-4f53-9772-3056980cdc5f,3051,,"[43.3, 76.2]",69176,85,,,,,-2.8324997,,Left Foot,,,"[31.4, 72.4]",,Ground Pass,,12.491998,,,,Giorgios Seitaridis,19767.0,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Center Midfield,187,Atlético Madrid,212,['978db73e-7e30-46ce-9029-8848c6d51e2e'],19,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:19.752,Pass,,2006/2007
,,,,,,,,,,,,,,1.308239,,,,,,,,,,,,,,07bcc1b5-08ba-4d19-9eb4-dcb24c225662,3054,,"[37.7, 63.4]",69176,85,,,,,-0.28029966,,Right Foot,,,"[50.9, 59.6]",,Ground Pass,,13.736084,,,,José Manuel Jurado Marín,6870.0,,,,,,,2,Regular Play,Giorgios Seitaridis,19767.0,Right Back,187,Atlético Madrid,212,['74228071-8d8a-4098-9197-902692fe67e4'],26,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:26.122,Pass,,2006/2007
,,,,,,,,,,,,,,0.960767,,,,,,,,,,,,,,893fb47c-23b7-488c-b44f-1bd32299f76e,3057,,"[62.5, 64.5]",69176,85,,,,,-1.1505005,,Right Foot,,,"[70.5, 46.6]",,Ground Pass,,19.606377,,,,Fernando José Torres Sanz,6382.0,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Center Midfield,187,Atlético Madrid,212,['78436aaf-92f4-4c92-a971-3edf7d6225e8'],29,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:29.050,Pass,,2006/2007
,,,,,,,,,,,,,,0.6469,,,,,,,,,,,,,,14714894-aac6-4992-a96c-511e704a5db8,3061,,"[82.4, 50.4]",69176,85,,,,,-0.39951548,,Right Foot,,,"[95.9, 44.7]",,Ground Pass,,14.65401,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Center Forward,187,Atlético Madrid,212,"['12588ee4-85a5-4986-94c6-87d72a6701c1', '669424bd-ae06-42f6-bb5c-162b20a2d6c7', 'e3097369-048f-4b92-b17f-48b6e78db547']",31,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:31.841,Pass,True,2006/2007
,,,,,,,,,,,,,,1.660765,,,,,,,,,,,,,,80ff1598-99be-4aa3-af2d-30e55fe0c30b,3069,,"[83.1, 50.6]",69176,85,,,,,-1.318581,,Right Foot,,,"[92.3, 14.9]",,Ground Pass,,36.86638,,,,Antonio López Guerrero,26118.0,,,,,,Free Kick,2,From Free Kick,Maximiliano Rubén Rodríguez,26124.0,Center Attacking Midfield,188,Atlético Madrid,212,['53d29009-150d-46de-b9f9-837a10e16894'],45,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:45.728,Pass,,2006/2007
,,,,,,,,,,,,,,0.557165,,,,,,,,,,,,,,256b0419-1737-4ef5-a929-c0b055aa713c,3073,,"[90.2, 15.1]",69176,85,,,,,1.102341,,Right Foot,,,"[98.6, 31.7]",,Ground Pass,,18.604301,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,2,From Free Kick,Antonio López Guerrero,26118.0,Left Back,188,Atlético Madrid,212,['519e21d1-246e-4343-a2a9-43622d472c46'],50,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:50.366,Pass,,2006/2007
,,,,,,,,,,,,,,0.980838,,,,,,,,,,,,,,6d3d2fe4-ac55-4298-a972-581bd88c0a2d,3076,,"[99.7, 30.6]",69176,85,,,,,2.819842,ca1760ef-d19a-4bca-9211-30d0923546bf,Right Foot,,,"[87.1, 34.8]",,Ground Pass,,13.281567,,,,Fernando José Torres Sanz,6382.0,True,,,,,,2,From Free Kick,Maximiliano Rubén Rodríguez,26124.0,Center Attacking Midfield,188,Atlético Madrid,212,['34c2bb39-e007-4230-b300-d51687e81106'],51,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:51.851,Pass,,2006/2007
