ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[49.0, 11.2]",,,,,,,,,,,,2.743604,,,,,,,,,,,,,86a3a88a-3995-4195-b31e-8419b3a997b3,3009,,"[37.6, 7.5]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,157,Barcelona,217,"['12baa9c4-b1d3-434c-ac99-326ac52590ee', 'f5c0ff92-54c9-4023-8597-885f21c22632']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.282,Carry,,2008/2009
,,,,,"[50.0, 28.1]",,,,,,,,,,,,4.7574,,,,,,,,,,,,,20496df8-b709-478b-a0f6-e0cdf5557ccc,3012,,"[49.0, 27.4]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['720c9d07-1a9f-4eb3-96d2-04e6390f4369', 'ffd6eefd-3b9f-48bc-a448-8849e4a87595']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.360,Carry,,2008/2009
,,,,,"[36.7, 10.0]",,,,,,,,,,,,1.213607,,,,,,,,,,,,,6f8424be-f134-4891-bc40-8c49b6e49a80,3015,,"[36.5, 10.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,157,Barcelona,217,"['269ff6f9-199b-4c2c-a7d2-e5d895df4d01', 'df811ea6-33e9-4b02-9cdb-1a40122686d9']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.439,Carry,,2008/2009
,,,,,"[52.9, 28.7]",,,,,,,,,,,,2.409956,,,,,,,,,,,,,5d447141-a0fb-435d-8f6a-118fc8f53a4d,3018,,"[46.5, 25.6]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['094c5e3d-56fa-46e1-b2ac-e486737ede3b', 'c2b435d1-ba18-4dc6-bfba-6decf9626c40']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.453,Carry,,2008/2009
,,,,,"[80.4, 13.5]",,,,,,,,,,,,1.418869,,,,,,,,,,,,,ee68fb22-54e2-4179-ba7d-27af2aac127f,3021,,"[70.0, 16.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,157,Barcelona,217,"['0e3d92c8-7ff5-4593-9ec0-395e49f294e5', 'a9e48be5-5f57-44ed-b0ea-6dd5062eb11d']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.911,Carry,,2008/2009
,,,,,"[88.0, 3.8]",,,,,,,,,,,,1.1801,,,,,,,,,,,,,de06b25a-a109-4487-a3d2-59a67c6496e5,3024,,"[88.0, 4.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,157,Barcelona,217,"['4cf1bfa4-4d55-45c0-b7d3-4d0a3bce2542', '603b903f-eb5c-4ecc-82e3-14ed55717df6']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.082,Carry,,2008/2009
,,,,,"[87.4, 14.6]",,,,,,,,,,,,0.6031,,,,,,,,,,,,,e42b8e18-0bc6-4954-961d-7631a6683b62,3027,,"[87.4, 15.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,157,Barcelona,217,"['42906921-521b-4510-9e25-0b97ec6afc37', 'f92e6659-0bfa-456b-91b4-25161b8f95c9']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.326,Carry,,2008/2009
,,,,,"[77.5, 16.8]",,,,,,,,,,,,0.9191,,,,,,,,,,,,,95b70263-caae-4130-86b9-5da7ab7f3963,3032,,"[77.9, 16.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,157,Barcelona,217,"['5b2917af-4ca3-436f-858b-9551cdc17f03', 'b3d854c3-4fbe-40f4-9605-4b38daf59fa4']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.365,Carry,,2008/2009
,,,,,"[82.2, 38.2]",,,,,,,,,,,,0.8357,,,,,,,,,,,,,cbfafcf4-419f-484b-9d80-7e4504ceddf9,3035,,"[81.2, 32.2]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['3ddac6dd-a616-4d91-ab71-db428b46b883', 'a0eb1d55-633d-4a0b-a4f2-9a9110cce50f']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.193,Carry,,2008/2009
,,,,,"[107.0, 56.9]",,,,,,,,,,,,3.726458,,,,,,,,,,,,,f749bdda-ea84-4d7f-86a7-238e73933992,3038,,"[102.0, 75.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,157,Barcelona,217,"['55d06f2e-195d-48f0-918c-ec3b506a81bb', 'ac831ff7-320f-440b-9c9b-b977d624c8f3']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.789,Carry,,2008/2009
,,,,,"[93.0, 51.5]",,,,,,,,,,,,1.9764,,,,,,,,,,,,,2c7df7b6-73c2-48f6-aa48-6ba414e892a6,3041,,"[94.1, 51.1]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['414ef3ff-4a3b-4b9b-b512-942abc046d15', 'd874646d-c065-4c56-8473-484e2cb73d79']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.066,Carry,,2008/2009
,,,,,"[102.0, 17.1]",,,,,,,,,,,,1.1833,,,,,,,,,,,,,1610e197-aa02-403f-83b1-c0750c774e5b,3046,,"[100.7, 16.0]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,157,Barcelona,217,"['43878826-51c1-4a00-8fe0-aafc322f137f', 'bd858624-bd8f-49c9-83c0-2ab1a6ebca13', 'c4b25977-60b1-44f9-857a-4311dae7d2e1']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.400,Carry,True,2008/2009
,,,,,"[98.0, 24.3]",,,,,,,,,,,,1.4805,,,,,,,,,,,,,6217fc1f-86ed-4be0-a40b-839d363ac402,3050,,"[103.0, 23.5]",69177,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,"['4ac7d54e-3c5b-4525-9f89-d938e87105be', '89d31205-1c20-464b-ab1c-c42a54bd794e']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.250,Carry,,2008/2009
,,,,,"[90.5, 41.8]",,,,,,,,,,,,4.158,,,,,,,,,,,,,c65e511f-d080-4951-baaf-0d68590e2ee6,3053,,"[87.4, 42.2]",69177,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['149b384f-27b0-421c-a11f-f4b6a9c215ca', '50f0a7b3-9d93-427a-a541-c3a10e593fe8', '88f2a232-9047-4777-a3e9-4a4239e3bc8d']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.769,Carry,True,2008/2009
,,,,,"[88.0, 24.5]",,,,,,,,,,,,1.544242,,,,,,,,,,,,,4fc767c4-99fa-4842-b1b2-de1ada70a427,3057,,"[88.3, 24.5]",69177,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,157,Barcelona,217,"['e73c5faf-e623-48c0-a29b-09792b711451', 'f2115941-00b3-434e-badb-193f402bb995']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.827,Carry,,2008/2009
,,,,,"[86.6, 6.5]",,,,,,,,,,,,0.750961,,,,,,,,,,,,,033aac51-2b45-4360-9ad2-135804335c44,3060,,"[86.8, 3.6]",69177,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,157,Barcelona,217,"['098154c3-0b5d-4424-9a25-4a43326aac05', '59e16d68-feab-4a24-96a6-4caa3e52bb1c', 'd95775a6-fe47-4d47-a8ff-1ad32eb125fa']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.800,Carry,True,2008/2009
,,,,,"[75.2, 25.4]",,,,,,,,,,,,0.984401,,,,,,,,,,,,,9284d586-8313-488d-829f-0dc3a221771e,3064,,"[74.8, 23.7]",69177,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,"['3af2096c-1257-43e2-8aa5-0dbd5e06dcf2', 'ad9209de-96d3-4a96-b9c9-28cc7f93e495']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.047,Carry,,2008/2009
,,,,,"[87.6, 40.1]",,,,,,,,,,,,0.7477,,,,,,,,,,,,,cb7cbfe9-0bd3-4eb5-a7ad-3f9220a4d666,3067,,"[87.6, 40.1]",69177,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,157,Barcelona,217,"['0215cee1-dbc2-4428-bc38-68d1ddc8bfc1', '2a852e0a-c9df-4ad2-983c-64293bd60d0b', '5e8b2045-0e06-4fef-8bf8-de393201065d']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.446,Carry,True,2008/2009
,,,,,"[56.3, 45.9]",,,,,,,,,,,,3.107111,,,,,,,,,,,,,413ed25d-9bb4-4580-bbc7-2daae2ac7994,3078,,"[58.3, 39.5]",69177,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,158,Barcelona,217,"['2f42b5f0-6437-4694-8f4a-a14f42198746', 'b84fd0cb-ebcf-47ac-a936-89b0fa4328d1']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.677,Carry,,2008/2009
,,,,,"[108.6, 18.7]",,,,,,,,,,,,4.728134,,,,,,,,,,,,,000ee480-16db-4405-95be-7f0f7e0dd33f,3085,,"[67.0, 3.3]",69177,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Albert Crusat Domene,26437.0,Left Midfield,159,Almería,403,"['b4c94159-ce86-4687-ab95-c0a94ecc54fb', 'b64a0b1e-4ece-4f44-a722-3e6b3f9883aa', 'c287e16c-7e70-4cd1-857c-33a3a170b626']",51,,,,,,,,,,,,,,,,,Almería,403,00:29:51.080,Carry,True,2008/2009
,,,,,"[30.0, 37.8]",,,,,,,,,,,,3.525039,,,,,,,,,,,,,d5d9085d-4380-4ebc-a152-77409c94cb1d,3094,,"[29.0, 38.8]",69177,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,160,Almería,403,"['4bdd760b-e683-4649-a390-2d6039301a19', '69f4af2f-dde2-4a0a-ade7-513e8730c372']",45,,,,,,,,,,,,,,,,,Almería,403,00:30:45.711,Carry,,2008/2009
,,,,,"[15.5, 37.6]",,,,,,,,,,,,4.6801,,,,,,,,,,,,,bdba6120-86c8-436d-a43b-e6f49fc607f0,3100,,"[16.0, 37.4]",69177,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,161,Barcelona,217,"['71515be5-b325-4d30-9ab9-e06e64db49db', 'b984472a-251d-4186-b0d4-3bc78988ec0b']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.641,Carry,,2008/2009
,,,,,"[17.8, 63.6]",,,,,,,,,,,,1.840161,,,,,,,,,,,,,d75bae12-185e-42cc-89dc-9abf9a468eb8,3103,,"[17.4, 61.9]",69177,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,161,Barcelona,217,"['72d36be1-fb2d-4db7-b76b-82015ef9e45a', 'f7451c99-c9f1-41b0-9b88-626fba82cff1']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.354,Carry,,2008/2009
,,,,,"[7.9, 39.5]",,,,,,,,,,,,3.251079,,,,,,,,,,,,,1674a302-40c4-409f-b102-a658d9789175,3106,,"[4.9, 39.9]",69177,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,161,Barcelona,217,"['0f9af4c2-7d60-46e3-a304-80ef65de059d', 'c62aa18c-1037-40e9-979e-5f656cc02cac']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:31:05.210,Carry,,2008/2009
,,,,,"[19.3, 18.7]",,,,,,,,,,,,1.264455,,,,,,,,,,,,,a22e13d2-e8a6-4aa7-a5c4-730049b52cc1,3109,,"[20.1, 16.8]",69177,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,161,Barcelona,217,"['00e231d2-74b1-4e9f-add3-0b8f361950cc', '30c9ba7d-ee6a-47f1-939c-510d72d0a889', 'b46fa94a-cb78-46c5-bf70-7b6062b08d59']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.958,Carry,True,2008/2009
,,,,,"[17.4, 41.4]",,,,,,,,,,,,0.833783,,,,,,,,,,,,,e8f59885-1d46-42c1-9a39-6af6e5cfd9d1,3116,,"[23.0, 43.0]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,162,Barcelona,217,"['1889a6c2-5335-46b1-8880-2e0d7119ce35', '216fa28f-5796-4830-8c19-9dfdf8627ee0', 'a19a566b-8029-41f2-8b36-0a5847a15f3e']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.876,Carry,True,2008/2009
,,,,,"[18.5, 7.9]",,,,,,,,,,,,0.320002,,,,,,,,,,,,,1321b298-fe87-4b4d-86d5-58b354d140f0,3120,,"[18.5, 13.1]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,162,Barcelona,217,"['6d7061ad-a93f-4fe6-973a-8dd15048be05', '719d8601-c8a5-4900-bb28-7bf1b2108a2e']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.588,Carry,,2008/2009
,,,,,"[46.7, 1.9]",,,,,,,,,,,,0.8317,,,,,,,,,,,,,a18c627c-a447-4034-8ac4-cfbe3e0fb8b5,3123,,"[46.3, 2.3]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,162,Barcelona,217,"['480c07d6-c755-4c87-a0dc-81ee4e8a5468', '81b8ed94-831b-4e2d-9136-df3201721758']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.917,Carry,,2008/2009
,,,,,"[51.7, 13.3]",,,,,,,,,,,,0.6658,,,,,,,,,,,,,713f947c-d1bd-4ea1-89bf-293f21fded4e,3126,,"[48.0, 12.3]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,162,Barcelona,217,"['15f5d00a-fb91-4ba7-becd-2e18b52b1641', '3c7d3d5c-d1d8-44df-a7a3-b3d4d6ce80e7']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.801,Carry,,2008/2009
,,,,,"[64.6, 24.1]",,,,,,,,,,,,0.565915,,,,,,,,,,,,,ce102a15-4a1e-4000-a5d8-238fca6350ef,3129,,"[64.4, 23.7]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,162,Barcelona,217,"['2b0e0301-9a6c-4418-98e7-6285dc78e3cb', 'b2d544e3-99ca-475f-87b2-f2403a78a00e']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.616,Carry,,2008/2009
,,,,,"[86.4, 37.4]",,,,,,,,,,,,2.916897,,,,,,,,,,,,,fa0d71fc-8f60-4ed4-b3d2-f4b327b162fe,3132,,"[66.0, 39.7]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,162,Barcelona,217,"['406fa54f-914e-44cf-a313-e63c4a3de43d', 'a2349c40-98b2-4665-92dd-9ee6e2814fff']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.191,Carry,,2008/2009
,,,,,"[108.8, 12.1]",,,,,,,,,,,,1.300092,,,,,,,,,,,,,0daf4dff-63ce-421b-b0df-39890ca234bb,3135,,"[107.2, 10.2]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,162,Barcelona,217,"['8fb8324a-94e1-4122-9bff-27fd9a33e0a4', 'd01d3801-b77e-439a-aeff-62568068114a']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.493,Carry,,2008/2009
,,,,,"[77.0, 15.2]",,,,,,,,,,,,6.3874,,,,,,,,,,,,,f4ac1a01-1d52-4fcf-9e31-c146ff99676b,3139,,"[78.1, 9.2]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,162,Barcelona,217,"['47a65ecd-0f40-4b55-9f76-ee40b8769653', '5059ed76-3550-45a8-b00e-f5744cb6a29c', 'a2b0bcbd-91df-492b-b369-a8e77996a0e8']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.602,Carry,True,2008/2009
,,,,,"[55.8, 53.8]",,,,,,,,,,,,1.1755,,,,,,,,,,,,,51467e74-48af-4006-a954-e6b493c7b9be,3143,,"[56.1, 45.9]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,162,Barcelona,217,"['76696efe-3996-4941-8de5-00f0ef3d1a5e', 'ea5f77b3-c451-4fd8-84c0-755cffc3e21d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.607,Carry,,2008/2009
,,,,,"[63.5, 66.9]",,,,,,,,,,,,1.518394,,,,,,,,,,,,,307037eb-9a19-4c91-b8d2-492885912dd0,3146,,"[63.5, 66.7]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,"['8d4e693c-dc71-4c81-8221-60e0293323a6', 'dd7b661f-57cd-4884-b6c2-7548c648ad31']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.383,Carry,,2008/2009
,,,,,"[81.8, 76.5]",,,,,,,,,,,,0.054,,,,,,,,,,,,,ccaab58a-7806-46c3-8d2a-6e8496124d52,3150,,"[81.8, 77.3]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,"['ce0b8bc3-8e7e-45e2-84ed-7218fea3ef8d', 'f35def5a-7684-4c4f-9163-19692c728098']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.390,Carry,,2008/2009
,,,,,"[59.8, 76.7]",,,,,,,,,,,,1.0634,,,,,,,,,,,,,cd75893d-db97-4ef1-8ada-30ae6f86d21b,3153,,"[60.6, 75.8]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,"['39274433-7a2e-4bfa-b3e1-123e7bcd571d', '7e696ba8-4c68-464e-a371-1e15f89abe4b']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.798,Carry,,2008/2009
,,,,,"[51.3, 53.2]",,,,,,,,,,,,2.433034,,,,,,,,,,,,,cbd3c1aa-c833-4a64-9858-5ddbbdfc04c2,3156,,"[53.1, 55.5]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,162,Barcelona,217,"['288d17d5-0a2a-4ad9-83ea-02bfcc32c255', '61761550-c698-4133-abeb-2b66d887a2f6', '7b89d880-66f3-40ea-a8bb-a9686a9f87e3']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.905,Carry,True,2008/2009
,,,,,"[57.1, 49.3]",,,,,,,,,,,,2.0859,,,,,,,,,,,,,83f7bb94-13ae-4f0a-b0ca-91d6e9efb687,3162,,"[56.9, 60.7]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,162,Barcelona,217,"['920e1e86-b6f6-4320-811f-a439528d4239', 'beee2007-fdc9-4df6-b573-ec8cba6c5249', 'ed8cb8e1-48c0-45da-be27-7b19931849e9']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.315,Carry,True,2008/2009
,,,,,"[69.3, 28.3]",,,,,,,,,,,,2.301134,,,,,,,,,,,,,c282122a-78ec-4bf3-958f-cb3a6c5e0a49,3166,,"[66.6, 32.4]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,162,Barcelona,217,"['05c3924d-0b6d-4408-81c4-d0f1974bf29e', '1f269440-2c46-4dfc-a6f9-a530dd5756d8', '7a767e6d-2532-4dc2-89a6-15bc41aece6c']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.354,Carry,True,2008/2009
,,,,,"[64.2, 29.5]",,,,,,,,,,,,1.714002,,,,,,,,,,,,,69374ad0-37f9-4577-9811-1bfc10a29517,3172,,"[63.3, 29.9]",69177,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,162,Barcelona,217,"['1c3ddeb1-67b9-488e-80c5-e1c70506133f', 'dc5b60a2-a3d7-412b-a6ec-3d08a971ace0']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:32:58.185,Carry,,2008/2009
,,,,,"[114.4, 74.6]",,,,,,,,,,,,2.136642,,,,,,,,,,,,,a26b5b6c-697f-40fe-bea3-bcd5e9444b09,3175,,"[112.4, 77.1]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,"['8fa8c86b-4978-4c4b-b9a7-53940fb53157', 'b501351e-353a-4734-9aea-a2d593119910']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.357,Carry,,2008/2009
,,,,,"[36.1, 27.0]",,,,,,,,,,,,0.806363,,,,,,,,,,,,,b6439184-76a2-4738-8248-59bd0c3af24a,3180,,"[36.1, 26.6]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Daniel Piatti,6763.0,Left Center Forward,163,Almería,403,"['189a9b5d-bc41-4196-9032-c82676dcc84c', '33148836-00e9-47d0-9061-a55785f6fcb2', '9674ec1d-d6ec-4bab-be00-986ccaab97eb']",8,,,,,,,,,,,,,,,,,Almería,403,00:33:08.995,Carry,True,2008/2009
,,,,,"[32.7, 35.3]",,,,,,,,,,,,0.039961003,,,,,,,,,,,,,496e01ce-f70d-4f20-925b-c5d99ffe68c3,3183,,"[31.7, 36.1]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iriney Santos Da Silva,25978.0,Left Center Midfield,163,Almería,403,"['6f2754ac-a137-49f1-85bd-8072f25da7f3', 'ae5716cc-2d82-4782-980d-d4191523c3ed']",10,,,,,,,,,,,,,,,,,Almería,403,00:33:10.831,Carry,,2008/2009
,,,,,"[44.2, 15.3]",,,,,,,,,,,,0.43766,,,,,,,,,,,,,4ec52a62-a307-4ede-9ef3-e67a36eba329,3186,,"[42.3, 15.5]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albert Crusat Domene,26437.0,Left Midfield,163,Almería,403,"['6355c748-e589-40a3-8a13-32bc45d3b6cd', '87d4fcbe-6b5b-4c9b-8362-6eb478b10596']",12,,,,,,,,,,,,,,,,,Almería,403,00:33:12.250,Carry,,2008/2009
,,,,,"[47.7, 28.8]",,,,,,,,,,,,0.555471,,,,,,,,,,,,,d0ca1ebf-94e5-4128-99b5-c8be71f2c70c,3189,,"[42.3, 29.5]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Right Center Midfield,163,Almería,403,"['a35b1011-adff-4586-8e18-b25ec9838c02', 'ad773f8b-82a4-4783-8bf2-6cf995330fc3']",13,,,,,,,,,,,,,,,,,Almería,403,00:33:13.624,Carry,,2008/2009
,,,,,"[63.9, 71.8]",,,,,,,,,,,,2.145502,,,,,,,,,,,,,016b3c81-2466-4911-8169-3580733a3287,3192,,"[58.9, 72.7]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,163,Almería,403,"['15c69198-1be8-4c92-ab03-1d38540d4fec', '8f98534c-6b76-486a-a0a6-80c7cc736a6a']",17,,,,,,,,,,,,,,,,,Almería,403,00:33:17.134,Carry,,2008/2009
,,,,,"[72.8, 60.2]",,,,,,,,,,,,1.337077,,,,,,,,,,,,,85e8271f-e1bc-4b6b-a3f3-3c1ab227c9af,3195,,"[72.4, 59.2]",69177,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ortiz Bernal,26433.0,Right Midfield,163,Almería,403,"['702fbf52-277b-4067-8aa4-575ffc359bce', 'b9a8ce4c-ace8-4b5d-84c6-7e3b1c2ecd29']",20,,,,,,,,,,,,,,,,,Almería,403,00:33:20.205,Carry,,2008/2009
