bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,cca7b64d-aece-48d4-9127-7ea57308fe3a,3246,,"[117.4, 28.2]",69343,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,157,Barcelona,217,['2e2004c8-50ee-4672-a0d3-e35748f033ad'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.628,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,136bac67-18f8-461a-8fe0-fc0beb33650e,3317,,"[42.8, 34.3]",69343,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaime Gavilán Martínez,24580.0,Left Midfield,161,Getafe,216,['b9b8f6d1-c311-4da8-847e-42db4efc09bd'],42,,,,,,,,,,,,,,,,,,Getafe,216,00:37:42.922,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,05aba8e0-0fa4-4d0f-8d22-900b43c8849f,3369,,"[115.2, 22.0]",69343,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,163,Barcelona,217,['9cf1e50d-7efa-414c-8143-33dfbabf7cc9'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.663,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,096dd610-79b9-4d62-a161-556cb1b842ce,3373,,"[110.6, 21.3]",69343,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,163,Barcelona,217,['3f7c6c80-7dc4-4820-8209-35a0e4ce23b5'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:53.170,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,0474378e-b882-477a-a7eb-a44addbff065,3440,,"[81.8, 47.5]",69343,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,165,Barcelona,217,['8e4ae1e3-751c-4cad-8450-c5fe49c7ffd8'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.924,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,889372f1-cd96-475d-a4da-ffb8c6786cd7,3509,,"[94.1, 47.3]",69343,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,166,Barcelona,217,['db6dc44a-4564-4aff-87e7-611d2a27a8a6'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.980,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,6cfb3d87-6bc4-4633-9db0-d057099cc5d4,3527,,"[63.7, 72.3]",69343,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Ríos Maestre,26657.0,Right Midfield,167,Getafe,216,['bd9bb165-f8ac-4a9d-9c40-af5452782e0e'],37,,,,,,,,,,,,,,,,,,Getafe,216,00:41:37.144,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,1b503fa3-bb18-4f0c-84f8-8f9532e1c81f,3615,,"[88.5, 40.2]",69343,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,170,Barcelona,217,"['987b2da3-9a65-4d07-9104-41a3d2cbc803', 'a3115f16-847c-4084-9674-cc2af916ef3d']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.829,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,8ff16705-e9fe-4d09-9ec0-2ca2792fe320,3644,,"[111.6, 5.1]",69343,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,170,Barcelona,217,['7856d5f2-c0ab-4d6c-91b4-a74c49c8ab3c'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:24.072,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,57069cc3-0b0b-4e48-b443-6fa7307406ce,3650,,"[114.6, 13.5]",69343,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,170,Barcelona,217,['2ab14111-7e47-49fc-868b-518e9a1989fd'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.480,Dribble,True,2011/2012
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,984f2174-203e-4369-a104-c953e9a9dac7,3653,,"[115.2, 22.6]",69343,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,170,Barcelona,217,['71860648-8a54-481f-9e4f-04619ba76cb1'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:28.476,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,2b4b647c-bf6e-4b77-99ea-bd07daf5d101,3693,,"[55.5, 3.9]",69343,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,173,Barcelona,217,['c69014da-4ede-421a-b291-ceadcfa50042'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.157,Dribble,True,2011/2012
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,23034d95-364f-4b6b-b1ef-a50f837c1d74,3733,,"[102.3, 14.3]",69343,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Tello Herrera,6658.0,Left Wing,174,Barcelona,217,['e4a350ea-d47a-48e6-bf37-372f56caa7d4'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.241,Dribble,True,2011/2012
,,,,,,,,,,,,,,,,,,1.135,,,,,,,,,,,,,,,fafd4529-71bc-44b1-8d13-cf5300a1de4b,129,,"[107.4, 44.7]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['3899c711-af28-4f66-a864-2f9f181c35d7'],8,,Head,"[110.6, 39.8]",,"[{'location': [119.0, 41.9], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 40.2], 'player': {'id': 26815, 'name': 'Tsepo Peter Masilela'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 69.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.1, 72.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [95.0, 52.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.2, 33.8], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.0, 44.3], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.9, 43.9], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 39.5], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.5, 55.5], 'player': {'id': 26252, 'name': 'Diego Castro Giménez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.5, 62.0], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 69.0], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 39.6], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.1, 33.9], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 44.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.2, 44.0], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",2bcef190-6101-4dc7-a9c8-aa14c7bcdc7a,,Wayward,,0.07651358,Normal,Open Play,,,,,,Barcelona,217,00:03:08.975,Shot,,2011/2012
,,,,,,,,,,,,,,,,,,0.9533,,,,,,,,,,,,,,,f1acf18c-09aa-4ef3-93c8-960e3527a44a,516,,"[95.2, 31.7]",69343,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,28,Barcelona,217,['04565fa4-8c60-408d-a710-ebcb244245dd'],56,,Right Foot,"[119.5, 35.3, 0.3]",,"[{'location': [102.9, 52.5], 'player': {'id': 26252, 'name': 'Diego Castro Giménez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.0, 30.0], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.2, 34.4], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 39.2], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 45.5], 'player': {'id': 26815, 'name': 'Tsepo Peter Masilela'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 39.4], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.5, 32.8], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.7, 30.9], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 28.0], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 60.9], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [98.5, 37.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.4, 20.8], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [112.4, 40.2], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.1, 40.0], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",56267c6a-27de-463d-a765-e2b626429674,,Saved Off Target,True,0.030991578,Normal,Open Play,,,,,,Barcelona,217,00:11:56.585,Shot,,2011/2012
,,,,,,,,,,,,,,,,,,0.8946,,,,,,,,,,,,,,,c52da57c-97f3-43c2-881d-b7c8d181b972,535,,"[101.2, 39.1]",69343,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,30,Barcelona,217,['bbcb975b-c05f-4293-9fec-42fe60397821'],45,,Right Foot,"[120.0, 43.1, 1.4]",,"[{'location': [111.7, 40.3], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 42.2], 'player': {'id': 26815, 'name': 'Tsepo Peter Masilela'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 32.0], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 29.0], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.4, 28.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 19.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [99.7, 19.5], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.4, 28.4], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 38.0], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.4, 37.8], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.1, 18.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.2, 51.5], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",b8a149ce-5dfc-4999-9316-7e91ed4bb9dd,,Goal,,0.3034365,Normal,Open Play,,,,,,Barcelona,217,00:12:45.013,Shot,,2011/2012
,,,,,,,,,,,,,,,,,,0.6214,,,,,,,,,,,,,,,e93b3b90-e7cb-4626-9112-75a3e3b4f1bc,590,,"[102.1, 42.2]",69343,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,35,Barcelona,217,['d1f3995c-da5a-456a-8054-62fecd4b364e'],29,,Right Foot,"[114.1, 42.8, 0.3]",True,"[{'location': [87.4, 26.7], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.9, 25.2], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 35.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 41.2], 'player': {'id': 26815, 'name': 'Tsepo Peter Masilela'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 45.1], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.4, 45.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.1, 34.9], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.3, 33.6], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 41.9], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d44c4025-9b5b-47c0-8cb1-10cc836b8906,,Saved,,0.11777542,Normal,Open Play,,,,,,Barcelona,217,00:15:29.533,Shot,,2011/2012
,,,,,,,,,,,,,,,,,,1.8796,,,,,,,,,,,,,,,394d3189-d655-45e4-bfe2-4a9605449195,655,,"[110.6, 36.3]",69343,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,36,Barcelona,217,"['43582c1e-25ce-4458-8280-bf3845e3ead0', '5c7652f0-ec6d-4d9c-af3b-cbe3302c5198']",40,,Right Foot,"[119.5, 43.1]",,"[{'location': [113.5, 37.7], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 21.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.8, 42.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.6, 39.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.5, 42.7], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 53.1], 'player': {'id': 26815, 'name': 'Tsepo Peter Masilela'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.4, 41.9], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 35.6], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.7, 32.0], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",3a66453e-e8a4-4526-95ea-0fe44da614cf,,Blocked,,0.2731702,Lob,Open Play,,,,,,Barcelona,217,00:16:40.756,Shot,,2011/2012
,,,,,,,,,,,,,,,,,,0.6096,,,,,,,,,,,,,,,b7f9f9a5-9f37-410e-a462-1738c43282af,659,,"[114.9, 43.4]",69343,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,36,Barcelona,217,['01126ad5-6f73-4246-ac9f-2ce17a1790aa'],43,,Head,"[120.0, 42.8, 3.6]",,"[{'location': [119.6, 43.5], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.7, 36.7], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 37.7], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.1, 30.1], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.4, 40.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.5, 43.4], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 29.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,,0.6887538,Normal,Open Play,,,,,,Barcelona,217,00:16:43.012,Shot,,2011/2012
,,,,,,,,,,,,,,,,,,0.6729,,,,,,,,,,,,,,,e6975bf0-41d0-4f55-9ea2-40d4a08dc3f1,920,,"[107.4, 41.7]",69343,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['a61167f0-3802-43ae-86ef-3b210d996c79'],8,,Left Foot,"[120.0, 45.2, 0.4]",,"[{'location': [99.1, 61.5], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.3, 40.5], 'player': {'id': 7069, 'name': 'Miguel Ángel Moyà Rumbo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 38.7], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.1, 38.9], 'player': {'id': 26496, 'name': 'Daniel Alberto Díaz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 41.2], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 42.5], 'player': {'id': 26815, 'name': 'Tsepo Peter Masilela'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 19.9], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.4, 40.4], 'player': {'id': 26144, 'name': 'Francisco Javier Casquero Paredes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.9, 21.5], 'player': {'id': 26657, 'name': 'Pedro Ríos Maestre'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [84.2, 20.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.5, 40.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",f4767481-8bae-4f92-beb7-0788b4a492ca,,Off T,,0.17506313,Volley,Open Play,,,,,,Barcelona,217,00:24:08.159,Shot,,2011/2012
