bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.671839,,,,,,,,,,,,,,,,,6feed042-6855-437a-a242-dfeca8e546d2,118,,"[33.4, 44.3]",69174,2,,,,,-0.9453113,,Right Foot,,,"[37.3, 38.9]",Low Pass,,6.661081,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Recovery,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,7,Barcelona,217,"['40508f09-d296-44dc-b9c6-1510befc0706', 'becccedf-d17d-419a-8e30-1ca3bb225063']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.152,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.092649,,,,,,,,,,,,,,,,,834e90aa-6c16-404d-a967-6c509cca7576,121,,"[37.3, 38.9]",69174,2,,,,,1.2816638,,Right Foot,,,"[46.7, 70.5]",Ground Pass,,32.96847,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,7,Barcelona,217,['8d3f431e-ead2-45d1-8761-ce97fa9b0ba9'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.514,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.933923,,,,,,,,,,,,,,,,,a5807f3e-c4e0-4e02-8429-b59738dc3248,125,,"[45.1, 70.3]",69174,2,,,,,2.8314245,,Left Foot,,,"[37.3, 72.8]",Ground Pass,,8.190848,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,"['2eb00337-c462-42fd-80b3-72585afebf47', 'b2e3d10a-3d97-41c3-870a-ebfece368067']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.521,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,2.664246,,,,,,,,,,,,,,,,,f141e644-f4df-4331-b819-14b4026d9c0a,129,,"[35.4, 73.6]",69174,2,,,,,-2.3541744,,Left Foot,,,"[10.7, 48.8]",Ground Pass,,35.001858,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,7,Barcelona,217,['5af61bc2-b794-4c8f-858c-5befa293e492'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.770,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.206319,,,,,,,,,,,,,,,,,7588d55f-1845-4c31-ab5b-adf2f7676d35,132,,"[10.7, 48.8]",69174,2,,,,,-1.2505428,,Right Foot,,,"[24.0, 8.7]",Ground Pass,,42.248077,,,,,Lilian Thuram,15071.0,,,True,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['9f9179f7-2f1e-42dd-a9c9-f9d47e5b3a29'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.701,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.041092,,,,,,,,,,,,,,,,,6b27d843-68b4-4594-ae34-852581c361ee,135,,"[28.5, 8.5]",69174,2,,,,,-0.32380393,,Left Foot,,,"[43.1, 3.6]",Ground Pass,,15.400325,,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Left Center Back,7,Barcelona,217,['cdc1be0a-cbda-4798-9ff9-08469cfd9f8e'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.805,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.2867,,,,,,,,,,,,,,,,,0bdb769f-7fda-4ae2-9777-9e9962e6c288,139,,"[48.2, 2.3]",69174,2,,,,,0.18998829,,Left Foot,,,"[63.8, 5.3]",Low Pass,,15.885842,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,7,Barcelona,217,"['8ab73b8b-2c27-4e0a-972a-4a68dd48acbe', 'b30e9f41-e140-47ef-8a8a-918b8d898fdc', 'c1e051f0-0cab-44ed-ace3-8751f862aa44']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.836,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.5434,,,,,,,,,,,,,,,,,d5d6b118-598e-435b-9cd0-e511fd00845a,142,,"[53.0, 2.9]",69174,2,,,,,-0.02677931,,Head,,,"[64.2, 2.6]",High Pass,,11.204017,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,Recovery,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,7,Barcelona,217,"['99d9d52d-a59b-4920-8318-721427379dca', 'cdd7ed29-a35a-47fa-9f34-8ad53bbce706']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.665,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.8401,,,,,,,,,,,,,,,,,99d9d52d-a59b-4920-8318-721427379dca,144,,"[56.8, 78.4]",69174,2,,,,,-0.7655332,,Head,,,"[64.5, 71.0]",Low Pass,,10.6794195,,,,,Sergio González Soriano,26206.0,,,,,,Recovery,1,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Right Wing,8,RC Deportivo La Coruña,219,"['d5d6b118-598e-435b-9cd0-e511fd00845a', 'fa6897a4-c8e4-4349-86cd-fd736021003f']",25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:25.208,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.436568,,,,,,,,,,,,,,,,,a992c126-18c5-4629-b86e-4d43fbbb8a09,149,,"[63.8, 74.2]",69174,2,,,,,1.5707964,,Right Foot,,,"[63.8, 79.3]",Ground Pass,,5.1,,,,,Ángel Javier Arizmendi de Lucas,26217.0,,,,,,,1,Regular Play,Sergio González Soriano,26206.0,Right Defensive Midfield,8,RC Deportivo La Coruña,219,"['a59844f4-cd2e-4553-854f-4378832d3d10', 'deb81d2e-67ef-455c-9691-6a81cb8e8279']",29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:29.184,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,2.0693,,,,,,,,,,,,,,,,,11f04573-591f-48af-abfe-659b63f41d6d,154,,"[64.9, 78.4]",69174,2,,True,,,-2.070143,,Right Foot,,,"[53.5, 57.5]",Ground Pass,,23.806932,,,,,Alberto Lopo García,26107.0,,,,,,Free Kick,1,From Free Kick,Álvaro Arbeloa Coca,20215.0,Right Back,9,RC Deportivo La Coruña,219,['31e5c149-80ef-45e7-81f3-c9d0033f7a99'],44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:44.533,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.288098,,,,,,,,,,,,,,,,,a17820c5-98cf-4f3c-a440-92e1663bd46e,156,,"[53.5, 57.5]",69174,2,,,,,-2.8229868,,Right Foot,,,"[15.3, 44.9]",Ground Pass,,40.22437,,,,,Dudú Aouate,26146.0,,,,,,,1,From Free Kick,Alberto Lopo García,26107.0,Right Center Back,9,RC Deportivo La Coruña,219,['376eada6-1636-4c02-9081-f5e55ef4ee16'],48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:48.360,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.959696,,,,,,,,,,,,,,,,,99a06f8a-b37b-4487-916e-93abe0cbb9ef,159,,"[14.6, 45.2]",69174,2,,,,,0.013432028,,Right Foot,,,"[81.6, 46.1]",High Pass,,67.00604,,,Pass Offside,,Iván Sánchez Rico Soto,26055.0,,,,,,,1,From Free Kick,Dudú Aouate,26146.0,Goalkeeper,9,RC Deportivo La Coruña,219,['a3fa0fb1-e443-4579-a5cf-a22eb4345222'],51,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:51.700,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.488419,,,,,,,,,,,,,,,,,ec1fd6fc-3f29-4c41-96d6-1017141c1573,161,,"[34.0, 54.3]",69174,2,,,,,-1.5940479,,Right Foot,,,"[33.4, 28.5]",Ground Pass,,25.806976,,,,,Lilian Thuram,15071.0,,,,,,Free Kick,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,10,Barcelona,217,['0b719fae-11aa-40d2-b3e2-2a37a55a2ef8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.352,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.092225,,,,,,,,,,,,,,,,,138cbc70-e267-4c5a-af8a-4423da55b55c,163,,"[33.4, 28.5]",69174,3,,True,,,1.5905566,,Left Foot,,,"[32.9, 53.8]",Ground Pass,,25.304941,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Left Center Back,10,Barcelona,217,['eb7e75a9-4f4d-4180-a92a-e16264107943'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.294,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.719538,,,,,,,,,,,,,,,,,b5f0609e-245f-433e-9b7e-bf85c74fd852,165,,"[32.9, 53.8]",69174,3,,,,,-1.6498764,,Right Foot,,,"[30.8, 27.3]",Ground Pass,,26.583076,,,,,Lilian Thuram,15071.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,['388ebfdb-fe88-4a5c-9497-9064805b5a13'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.468,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.475517,,,,,,,,,,,,,,,,,5f7ecfac-e07a-4d19-b90c-a8a9a5dadfd1,168,,"[28.5, 22.2]",69174,3,,,,,-1.0036551,,Right Foot,,,"[38.5, 6.5]",Ground Pass,,18.614243,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Left Center Back,10,Barcelona,217,['b93447a4-1184-4bee-bda4-270bcca0a6f0'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.178,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.927527,,,,,,,,,,,,,,,,,c3ccaeac-73ac-457b-9cc6-cd4ead329026,171,,"[54.8, 13.3]",69174,3,,,,,0.446741,,Right Foot,,,"[71.5, 21.3]",Ground Pass,,18.51729,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,10,Barcelona,217,"['60a3ed9b-c256-4141-97a1-983d2156a0c5', 'f9a82552-69ee-4b69-910c-5b333be4f59a']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.504,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.4341,,,,,,,,,,,,,,,,,06632b4b-98d5-4c0d-97d8-6142f69966ce,179,,"[57.1, 44.9]",69174,3,,True,,,-0.72768456,,Right Foot,,,"[92.8, 13.1]",High Pass,,47.809307,,,Incomplete,,Cristian Hidalgo González,26212.0,,,,,,Free Kick,1,From Free Kick,Sergio González Soriano,26206.0,Right Defensive Midfield,11,RC Deportivo La Coruña,219,"['151b656c-432d-4945-9474-0e04c30438e5', '386b338a-0bb1-4fab-84b2-64ca9f837caa']",22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:22.689,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.75961,,,,,,,,,,,,,,,,,386b338a-0bb1-4fab-84b2-64ca9f837caa,181,,"[28.2, 67.9]",69174,3,,,,,0.5150728,,Head,,,"[38.8, 73.9]",Low Pass,,12.180312,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,11,RC Deportivo La Coruña,219,"['06632b4b-98d5-4c0d-97d8-6142f69966ce', '656bc222-5aa7-4060-9e56-9dddd065f291']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.123,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.7869,,,,,,,,,,,,,,,,,eb922453-ed37-434d-b2b3-26103071b0cd,189,,"[67.5, 23.0]",69174,3,,,,,-0.02040533,,Right Foot,,,"[82.2, 22.7]",Ground Pass,,14.703061,,,,,Iván Sánchez Rico Soto,26055.0,,,,,,,1,From Free Kick,Cristian Hidalgo González,26212.0,Left Wing,11,RC Deportivo La Coruña,219,['3930b64a-9bf5-435d-89e0-0c9944b0a45a'],32,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:32.954,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.9582,,,,,,,,,,,,,,,,,bd463383-0ba7-4d89-b838-58fa361d09f3,192,,"[82.2, 22.7]",69174,3,,,,,-2.2429554,,Right Foot,,,"[70.9, 8.5]",Ground Pass,,18.147451,,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Free Kick,Iván Sánchez Rico Soto,26055.0,Center Forward,11,RC Deportivo La Coruña,219,['6a50b967-51e3-4dae-8b88-427f7c38fd33'],35,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:35.193,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.563093,,,,,,,,,,,,,,,,,6b1cc36a-dd9d-470e-90f3-3353739bcbe3,196,,"[69.6, 5.3]",69174,3,,,,,0.96299434,,Right Foot,,,"[76.0, 14.5]",Ground Pass,,11.207141,,,,,Joan Verdú Fernández,26211.0,,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Defensive Midfield,11,RC Deportivo La Coruña,219,"['bb81ac2c-ab98-4442-a87a-473d669b7534', 'ccafcd68-2bdb-45b8-b1f4-1cf52d8430b3']",36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:36.868,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.855403,,,,,,,,,,,,,,,,,c3e54d03-c9b0-4755-afdb-00b651a9147d,202,,"[30.5, 50.5]",69174,3,,,,,-2.7677033,,Right Foot,,,"[9.6, 42.3]",Ground Pass,,22.451057,,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,12,Barcelona,217,['e85ca376-abb4-4d2a-ab1b-45284a7ae2f7'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.440,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.733768,,,,,,,,,,,,,,,,,8cdd94e2-16d5-4301-94ba-9c79c57dd790,204,,"[8.4, 43.8]",69174,3,,True,,,1.0964783,,Right Foot,,,"[21.8, 69.9]",Ground Pass,,29.338882,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['fcbe6cb9-dd2f-4e77-8206-b2bb6965f735'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.152,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.125358,,,,,,,,,,,,,,,,,ef55b035-98b2-4134-8f19-a8bded0aaad9,206,,"[20.4, 60.9]",69174,3,,,,,-1.5707964,,Right Foot,,,"[20.4, 23.0]",Ground Pass,,37.9,,,,,Lilian Thuram,15071.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['77c010a6-fc2b-418f-a846-ea36ccba1369'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.527,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.877261,,,,,,,,,,,,,,,,,124360f5-fcde-47f5-8363-e13330ae29d2,209,,"[31.4, 13.6]",69174,3,,,,,0.5496419,,Right Foot,,,"[42.5, 20.4]",Ground Pass,,13.017296,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Left Center Back,12,Barcelona,217,['055afd3c-0642-4b56-85a3-1467dca0b9e4'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.380,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.837087,,,,,,,,,,,,,,,,,a10f90bf-15da-49e5-944e-35723cdc00f2,212,,"[43.1, 11.7]",69174,3,,,,,1.8803151,,Right Foot,,,"[30.5, 51.1]",Ground Pass,,41.365685,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['2f9ccfb2-f7e8-49c3-8d73-1bc9ac1c5b38'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.733,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.158019,,,,,,,,,,,,,,,,,e314b38b-03dc-49a1-8cb3-bd6bdf2245b3,215,,"[36.3, 53.8]",69174,4,,,,,-1.5792707,,Right Foot,,,"[36.0, 18.4]",Ground Pass,,35.40127,,,,,Lilian Thuram,15071.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['65fb1917-0136-4327-87a0-b8260605bcc4'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.430,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.44861,,,,,,,,,,,,,,,,,db2d0fa4-4ac9-4b71-935a-cdaaf7468ddc,218,,"[36.0, 18.4]",69174,4,,,,,-0.8114146,,Right Foot,,,"[49.1, 4.6]",Ground Pass,,19.02761,,,,,Giovanni van Bronckhorst,17797.0,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Left Center Back,12,Barcelona,217,['59f5709a-c073-46d6-9e58-7cdbd3da6791'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.707,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.886482,,,,,,,,,,,,,,,,,b8c6a2fc-2566-437d-a83b-014d04698e77,221,,"[49.0, 4.8]",69174,4,,,,,0.96850896,,Left Foot,,,"[55.6, 14.4]",Ground Pass,,11.649893,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,12,Barcelona,217,['bce52e7b-ae4d-4a68-a9e1-1eba06c471d0'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.659,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.736459,,,,,,,,,,,,,,,,,c372cd4e-50b6-419f-9e2d-e1897096321a,225,,"[51.0, 12.7]",69174,4,,,,,0.32420754,,Right Foot,,,"[63.2, 16.8]",Ground Pass,,12.870509,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['35478727-331f-4bd9-8bb0-3930c28942c2', 'df8e2c76-b341-4a38-86d7-ab1e72e4b2c6']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.042,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.067849,,,,,,,,,,,,,,,,,65154c65-1ec3-4927-bbb1-2bb6b55825a1,229,,"[61.8, 16.8]",69174,4,,,,,3.0433187,,Right Foot,,,"[47.6, 18.2]",Ground Pass,,14.268847,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,12,Barcelona,217,['1e59cebd-84cb-4009-9e67-b80323acb30a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.503,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.793434,,,,,,,,,,,,,,,,,82edcf20-aee5-47e4-899a-8b01b7e92e94,232,,"[47.6, 18.2]",69174,4,,,,,2.6532588,,Right Foot,,,"[38.0, 23.3]",Ground Pass,,10.870603,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['01999363-dc42-4e99-81be-671c9e3a7e60'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.825,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.457384,,,,,,,,,,,,,,,,,924b9dca-520b-47d0-8c94-09790903d3e6,235,,"[37.4, 23.5]",69174,4,,,,,1.5978168,,Right Foot,,,"[36.3, 64.2]",Ground Pass,,40.714863,,,,,Rafael Márquez Álvarez,5558.0,,,True,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,12,Barcelona,217,['a306462a-91fd-4a6a-b967-d8eef94642f3'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.576,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.218002,,,,,,,,,,,,,,,,,6353782d-2f5d-42b2-a86e-aab62b1185a3,238,,"[42.5, 59.7]",69174,4,,,,,-0.70627975,,Right Foot,,,"[63.6, 41.7]",Ground Pass,,27.734636,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['a54f3d08-1b4e-49d2-a86c-a320f6c80d5d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.457,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.991176,,,,,,,,,,,,,,,,,a4d14205-1105-4a20-8259-8801db6b1599,242,,"[62.6, 44.3]",69174,4,,,,,0.71672326,,Right Foot,,,"[72.7, 53.1]",Ground Pass,,13.395895,,,,,Javier Pedro Saviola Fernández,25962.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['0d49d131-937f-4588-88aa-d4e7a3c2857f', 'c773b9dc-7e4b-492b-8619-9e31642d35b7']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.599,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.8945,,,,,,,,,,,,,,,,,c56e8d1c-168e-4929-abcb-88858f917e22,246,,"[87.5, 52.5]",69174,4,,,,,0.3402181,,Right Foot,,,"[98.8, 56.5]",Low Pass,,11.987077,,,Incomplete,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,12,Barcelona,217,"['31aaa92e-a797-4562-9462-37ac790a9331', '5e5fa1d3-39f7-4251-be52-b374f5824b3f']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.910,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.283692,,,,,,,,,,,,,,,,,49c6dca9-e4ff-4d82-9b1c-20124583e54e,249,,"[120.0, 80.0]",69174,4,,,,,-2.1695051,cb861a94-b9bc-4ebc-9cec-73bc661e3fd0,Right Foot,,,"[90.8, 37.2]",Low Pass,,51.811966,,,,,Andrés Iniesta Luján,5216.0,True,True,True,Straight,,Corner,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,['9aa10729-4f8c-41a0-a645-e19dfa46cd71'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.055,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.7007,,,,,,,,,,,,,,,,,924ab1ca-ae8e-4220-8e7d-2211f5882e23,254,,"[7.0, 37.0]",69174,5,,,,,-0.35797283,,Right Foot,,,"[75.7, 11.3]",High Pass,,73.34971,,,Incomplete,,Iván Sánchez Rico Soto,26055.0,,,,,,Goal Kick,1,From Goal Kick,Dudú Aouate,26146.0,Goalkeeper,14,RC Deportivo La Coruña,219,"['3914bfb5-f36b-4a30-97e5-ccab3ee29cc1', '749fbad8-820a-40f2-8c30-a1328d11e6b7']",31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:31.972,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.3822,,,,,,,,,,,,,,,,,b2b24a93-a09a-4d68-b017-5aa6304e8ff1,258,,"[80.5, 1.0]",69174,5,,,,,1.3678861,,,,,"[84.8, 21.9]",Low Pass,,21.337759,,,,,Joan Verdú Fernández,26211.0,,,,,,Throw-in,1,From Throw In,Joan Capdevila Méndez,20134.0,Left Back,15,RC Deportivo La Coruña,219,['d664be4f-d35d-4ff5-9624-a5517ae347f7'],48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:48.353,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.207182,,,,,,,,,,,,,,,,,aa23438b-b1ea-45cb-8d85-5473148dd64e,261,,"[90.2, 27.9]",69174,5,,,,,3.0849524,,Right Foot,,,"[70.8, 29.0]",Ground Pass,,19.43116,,,Incomplete,,Fabricio Coloccini,26207.0,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,15,RC Deportivo La Coruña,219,"['24ae3331-336a-4e1e-a230-a66f304032f7', 'd93ae3de-c9c1-4948-9846-ca78ebc0c9f6']",50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:50.542,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.972607,,,,,,,,,,,,,,,,,9e1918a8-6936-43d6-b068-f3c8bce0a49a,265,,"[50.8, 49.2]",69174,5,,,,,-1.1650949,,Right Foot,,,"[57.2, 34.3]",Ground Pass,,16.21635,,,,,Javier Pedro Saviola Fernández,25962.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,16,Barcelona,217,['c7c04c42-6260-4c0f-a4c0-ca0dc912ec22'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.121,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.789308,,,,,,,,,,,,,,,,,babc2e68-0af4-4132-8049-2b1f441e46b8,268,,"[57.2, 34.3]",69174,5,,,,,2.1692152,,Right Foot,,,"[52.7, 40.9]",Ground Pass,,7.9881163,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,16,Barcelona,217,['c3f8cf1e-3e49-4bef-aab2-f5a646c5638a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.115,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.26466,,,,,,,,,,,,,,,,,24fffd31-f359-46db-ae23-ff66412126a3,271,,"[52.7, 40.9]",69174,5,,,,,-1.4274563,,Right Foot,,,"[54.1, 31.2]",Ground Pass,,9.80051,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,16,Barcelona,217,['3ca38ef3-e57d-4a0f-bc59-7dd37a4dfee7'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.945,Pass,,2006/2007
