bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.7895,,,,,,,,,,,,,159d3d0b-b0ce-458b-8ec3-7dfe675897f2,2744,,"[81.2, 66.6]",68325,71,,,,,1.1790963,,Other,,,,"[85.0, 75.8]",,Ground Pass,,9.953894,,,,Oleguer Presas Renom,25873.0,,,,,,,2,From Throw In,Ludovic Giuly,25878.0,Right Wing,184,Barcelona,217,['5938dc80-a351-4507-b2d1-bd785ee1b37e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.955,Pass,,2005/2006
,,,,,,,,,,,,,,,1.757287,,,,,,,,,,,,,cf4ce5ad-a62b-4172-bfa4-a4270bdc227c,2748,,"[47.3, 1.0]",68325,71,,,,,0.53439546,,,,,,"[52.2, 3.9]",,Low Pass,,5.6938562,,,,Juan Fernando Arango Sáenz,25995.0,,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,185,Mallorca,1043,['2a0fe6e0-688b-4d6a-b49b-c6676822304a'],25,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:25.791,Pass,,2005/2006
,,,,,,,,,,,,,,,0.007875,,,,,,,,,,,,,eabcff83-5157-4c5f-8750-916b33de8da2,2750,,"[52.2, 3.9]",68325,71,,,,,0.19739556,,Head,,,,"[55.7, 4.6]",,High Pass,,3.5693138,,Incomplete,,Fernando Navarro i Corbacho,6913.0,,,,,,,2,From Throw In,Juan Fernando Arango Sáenz,25995.0,Left Wing,185,Mallorca,1043,"['74cf78be-1145-4880-9766-a9000b5ad6d2', '993a72c2-2198-44e3-8ba9-8aa9b2436571']",27,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:27.890,Pass,,2005/2006
,,,,,,,,,,,,,,,0.921321,,,,,,,,,,,,,bd36ad4d-8b9b-4151-8cf3-d99b9ce98bea,2753,,"[67.1, 1.0]",68325,71,,,,,0.43984258,,,,,,"[84.1, 9.0]",,High Pass,,18.788294,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,186,Mallorca,1043,['c1d5e069-c23f-4134-9035-a21fd0caf416'],36,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:36.993,Pass,,2005/2006
,,,,,,,,,,,,,,,2.597931,,,,,,,,,,,,,08675f1d-3bfb-488d-911d-24a45820d3df,2755,,"[84.1, 1.0]",68325,71,,,,,0.20499998,,,,,,"[114.4, 7.3]",,Low Pass,,30.94802,,,,Juan Fernando Arango Sáenz,25995.0,,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,187,Mallorca,1043,['57bd5777-af5e-4a33-8ff3-abf4f277ba42'],45,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:45.728,Pass,,2005/2006
,,,,,,,,,,,,,,,1.67763,,,,,,,,,,,,,979068d0-316a-4365-a98f-1a580b0121dd,2759,,"[118.2, 9.0]",68325,71,,,,,1.6149852,,Left Foot,True,,,"[116.9, 38.4]",,Low Pass,,29.428728,,Incomplete,,,,,,,,,,2,From Throw In,Juan Fernando Arango Sáenz,25995.0,Left Wing,187,Mallorca,1043,"['194c068c-9dc3-4c8e-9164-d22776c6ace9', '5015fcf2-f028-4027-b0ec-cf80aaba28ab']",50,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:50.303,Pass,True,2005/2006
,,,,,,,,,,,,,,,3.949456,,,,,,,,,,,,,d8ceb039-2ad8-4ebf-9261-13afa396d44b,2762,,"[15.4, 47.4]",68325,71,,,,,-0.4393489,,Drop Kick,,,,"[83.7, 15.3]",,High Pass,,75.46721,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,188,Barcelona,217,"['5bb669e6-f679-4768-8083-5cec1ee3ae71', 'be807426-80f0-4b68-8220-921a83c175e1']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.957,Pass,,2005/2006
,,,,,,,,,,,,,,,1.489939,,,,,,,,,,,,,5bb669e6-f679-4768-8083-5cec1ee3ae71,2764,,"[37.3, 65.7]",68325,71,,,,,0.9936041,,Right Foot,,,,"[42.9, 74.3]",,Low Pass,,10.262553,,,,David Cortés Caballero,25994.0,,,,,,Recovery,2,Regular Play,Eduardo Nicolás Tuzzio,25991.0,Right Center Back,189,Mallorca,1043,"['cecc2dba-f94b-4196-a498-1b9bd5c63095', 'd8ceb039-2ad8-4ebf-9261-13afa396d44b']",58,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:58.907,Pass,,2005/2006
,,,,,,,,,,,,,,,1.526612,,,,,,,,,,,,,0693a075-c090-45c8-a2ef-a275f6957e8f,2767,,"[68.1, 75.6]",68325,72,,,,,-1.2734312,,Right Foot,,,,"[71.9, 63.2]",,Ground Pass,,12.969194,,,,Cristiano Doni,25996.0,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,189,Mallorca,1043,['443fee83-31a0-4e28-b42d-3465040c9fe6'],6,,,,,,,,,,,,,,,,,Mallorca,1043,00:27:06.308,Pass,,2005/2006
,,,,,,,,,,,,,,,1.28272,,,,,,,,,,,,,0b5be275-9c9a-47ea-b5f8-8643d76247c2,2773,,"[44.7, 27.7]",68325,72,,,,,-0.10409994,,Right Foot,,,,"[64.8, 25.6]",,Ground Pass,,20.209404,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,190,Barcelona,217,['7ed2b9c6-48fa-4d7c-831f-01a17c69e3d2'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.167,Pass,,2005/2006
,,,,,,,,,,,,,,,3.020243,,,,,,,,,,,,,45d678e7-945a-4d5c-8749-87f142be6af2,2779,,"[72.2, 23.3]",68325,73,,True,,,-2.3332477,,Right Foot,,,,"[57.3, 7.7]",,Ground Pass,,21.572435,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Free Kick,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,191,Barcelona,217,['0bfcbae3-ddbc-4691-b352-f4376acad585'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:28:15.722,Pass,,2005/2006
,,,,,,,,,,,,,,,1.954998,,,,,,,,,,,,,e4e8d759-2e70-43f8-9c7f-a1b3f6d303c0,2781,,"[60.2, 9.6]",68325,73,,,,,2.164608,,Left Foot,,,,"[41.5, 37.3]",,Ground Pass,,33.42125,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,191,Barcelona,217,['06425ab2-d64f-4510-8cdb-486b8933806d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.906,Pass,,2005/2006
,,,,,,,,,,,,,,,2.229148,,,,,,,,,,,,,2c97d35a-80a0-417e-8874-a33e6388d6ea,2784,,"[44.2, 42.4]",68325,73,,,,,1.040364,,Right Foot,,,,"[58.1, 66.1]",,Ground Pass,,27.475443,,,,Oleguer Presas Renom,25873.0,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,191,Barcelona,217,['c3ac1d1b-755b-48e8-80bb-f01725a8bf6a'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.031,Pass,,2005/2006
,,,,,,,,,,,,,,,4.005697,,,,,,,,,,,,,8a2e5a5a-ff3b-4ced-a47a-650a09a5b6a8,2787,,"[62.9, 64.7]",68325,73,,,,,0.21547747,,Right Foot,,,,"[112.7, 75.6]",,High Pass,,50.978916,,,,Ludovic Giuly,25878.0,,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,191,Barcelona,217,['5a808427-a75d-4988-a739-4bec1b54610a'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.895,Pass,,2005/2006
,,,,,,,,,,,,,,,0.028314,,,,,,,,,,,,,917c4f13-1567-44cc-94c7-ae6d89e6d170,2790,,"[116.1, 70.3]",68325,73,,,,,-1.4570043,,Right Foot,,,,"[116.5, 66.8]",,Ground Pass,,3.522783,,Incomplete,,,,,,,,,,2,From Free Kick,Ludovic Giuly,25878.0,Right Wing,191,Barcelona,217,['c38f2748-aaab-4c76-b0a3-8f3cf3c2153b'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:28:35.870,Pass,,2005/2006
,,,,,,,,,,,,,,,1.498857,,,,,,,,,,,,,e336c956-29ff-4d1f-aa5c-28f9b78d5847,2792,,"[120.0, 80.0]",68325,74,,,,,-1.7350777,,Right Foot,,,,"[113.8, 42.6]",,High Pass,True,37.91042,,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,192,Barcelona,217,['36a69ef6-4c57-4a61-84e4-fc349d967e04'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.182,Pass,,2005/2006
,,,,,,,,,,,,,,,2.810402,,,,,,,,,,,,,24cadf87-e3cd-4c01-b3ef-5df015968e7f,2794,,"[90.5, 45.1]",68325,74,,,,,-2.2431648,,Right Foot,,,,"[82.3, 34.8]",,Low Pass,,13.165485,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Recovery,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,192,Barcelona,217,['168c56bb-9303-4288-ab0e-510ba599e511'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:29:03.209,Pass,,2005/2006
,,,,,,,,,,,,,,,5.405433,,,,,,,,,,,,,0ae6500d-7a99-4ebb-9503-d420cd1de047,2797,,"[80.2, 18.6]",68325,74,,,,,0.74392265,,Left Foot,,,,"[119.1, 54.4]",,High Pass,,52.86634,,Out,,,,,,,,,,2,From Corner,Sylvio Mendes Campos Junior,25854.0,Left Back,192,Barcelona,217,,8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.339,Pass,,2005/2006
,,,,,,,,,,,,,,,2.6123,,,,,,,,,,,,,0d20a6d2-3d43-47f2-93c5-b76a6c1a80dc,2798,,"[7.0, 37.0]",68325,74,,,,,-0.30935845,,Right Foot,,,,"[70.2, 16.8]",,High Pass,,66.34968,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,193,Mallorca,1043,['1abeccd8-1a74-4ad0-9fe2-4dac930ec91b'],30,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:30.710,Pass,,2005/2006
,,,,,,,,,,,,,,,0.7052,,,,,,,,,,,,,1abeccd8-1a74-4ad0-9fe2-4dac930ec91b,2800,,"[50.8, 64.2]",68325,74,,,,True,-0.3042085,,,,,,"[59.4, 61.5]",,Low Pass,,9.013878,,,,Ludovic Giuly,25878.0,,,,,,Recovery,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,194,Barcelona,217,"['0d20a6d2-3d43-47f2-93c5-b76a6c1a80dc', '80def933-c6dc-4b79-b2aa-77ad2c2af861', 'ac8cb318-9149-48ed-9f1f-f9d6c48a7535']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.322,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.354849,,,,,,,,,,,,,6341c928-0df6-4ae9-8196-06a5c59ce0ee,2803,,"[57.1, 61.5]",68325,74,,,,,3.0146198,,Right Foot,,,,"[52.4, 62.1]",,Ground Pass,,4.738143,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,194,Barcelona,217,['4068e58f-c48a-42de-b2f1-2cde9bd77a39'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.423,Pass,,2005/2006
,,,,,,,,,,,,,,,1.163493,,,,,,,,,,,,,441f6f38-637e-4a3f-8426-fd70bf093ae1,2811,,"[66.5, 5.8]",68325,74,,,,,0.96850896,,Left Foot,,,,"[79.7, 25.0]",,Ground Pass,,23.299786,,,,Yoshito Ōkubo,25993.0,,,,,,,2,Regular Play,Juan Fernando Arango Sáenz,25995.0,Left Wing,195,Mallorca,1043,['f2c077e9-89dd-4e3c-9d9d-9277f3a69234'],44,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:44.780,Pass,,2005/2006
,,,,,,,,,,,,,,,0.673452,,,,,,,,,,,,,7a3c2902-9c7f-4140-8d98-e69235a621ae,2815,,"[72.8, 24.1]",68325,74,,,,,2.1815224,,Right Foot,,,,"[70.0, 28.1]",,Ground Pass,,4.8826222,,,,Cristiano Doni,25996.0,,,,,,,2,Regular Play,Yoshito Ōkubo,25993.0,Center Attacking Midfield,195,Mallorca,1043,['31e778da-9540-451e-aac2-17dd89d97b10'],48,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:48.655,Pass,,2005/2006
,,,,,,,,,,,,,,,1.425884,,,,,,,,,,,,,51b4d5e3-5c35-4df3-b9db-879c58a8c1b3,2819,,"[68.8, 32.5]",68325,74,,,,,0.9139372,,Right Foot,,,,"[81.6, 49.1]",,Ground Pass,,20.96187,,,,Jonás Manuel Gutiérrez,25997.0,,,,,,,2,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,195,Mallorca,1043,"['31286495-32ea-46ff-a25a-909bbbef0cf5', 'f9f0eaae-b374-4ba4-aa99-da7e7395e1b5']",51,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:51.212,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.108519,,,,,,,,,,,,,93841ae7-4b87-4b7e-a061-972df06e8061,2822,,"[73.4, 47.4]",68325,74,,,,,2.9669204,,Left Foot,,,,"[56.4, 50.4]",,Ground Pass,,17.262676,,,,David Cortés Caballero,25994.0,,,,,,,2,Regular Play,Jonás Manuel Gutiérrez,25997.0,Right Wing,195,Mallorca,1043,['8751cd94-9518-4c0e-ac0d-f418df68bcf9'],55,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:55.758,Pass,,2005/2006
,,,,,,,,,,,,,,,1.63005,,,,,,,,,,,,,8d2e56c2-f425-49ac-b085-157110d7f86d,2825,,"[56.4, 50.4]",68325,74,,,,,0.26657745,,Right Foot,,,,"[82.4, 57.5]",,High Pass,,26.951994,,Incomplete,,,,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,195,Mallorca,1043,['95809e07-5c7c-4b4d-aec9-da98357156ae'],57,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:57.400,Pass,,2005/2006
,,,,,,,,,,,,,,,1.470023,,,,,,,,,,,,,424c285c-555c-45c5-9cd7-564ad9762604,2830,,"[50.8, 11.7]",68325,75,,,,,1.8666161,,Left Foot,,,,"[47.6, 22.2]",,High Pass,,10.976793,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,196,Barcelona,217,['04f510e1-21fe-4712-b9a9-8107e38b70f7'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.445,Pass,,2005/2006
,,,,,,,,,,,,,,,1.082913,,,,,,,,,,,,,749b463b-62aa-4f0d-8446-f505bd3132f7,2833,,"[51.6, 33.3]",68325,75,,,,,1.1346332,,Right Foot,,,,"[57.1, 45.1]",,Ground Pass,,13.018832,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,196,Barcelona,217,['3d67ca5e-c546-462b-bb4e-dd2d636bc6fd'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.336,Pass,,2005/2006
,,,,,,,,,,,,,,,2.3342,,,,,,,,,,,,,733e9215-c68e-495b-820d-b2eada58fe21,2836,,"[57.1, 45.1]",68325,75,,,,,0.75039303,,Right Foot,,,,"[83.7, 69.9]",,Low Pass,,36.36757,,,,Ludovic Giuly,25878.0,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,196,Barcelona,217,['8004f4af-8582-424d-8c6d-f8dc954a3236'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.310,Pass,,2005/2006
,,,,,,,,,,,,,,,1.044554,,,,,,,,,,,,,e5f0349e-ef10-4b27-b1d9-0c0c9558bfd2,2839,,"[86.1, 57.3]",68325,75,,,,,-2.210036,,Right Foot,,,,"[77.7, 46.0]",,Ground Pass,,14.080128,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,196,Barcelona,217,['b88e8fe0-4b12-48fa-b47d-19f082c9986f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.899,Pass,,2005/2006
,,,,,,,,,,,,,,,1.40367,,,,,,,,,,,,,20ad16b8-7ac7-416c-95cd-15ab3a672c93,2842,,"[77.7, 46.0]",68325,75,,,,,-2.1505117,,Right Foot,,,,"[72.2, 37.6]",,Ground Pass,,10.040419,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,196,Barcelona,217,['9b14aa23-ee63-43e8-828e-38bb0681f91c'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:30:15.979,Pass,,2005/2006
,,,,,,,,,,,,,,,2.258001,,,,,,,,,,,,,21935f77-b8f3-4846-8934-b94020ee5b8d,2845,,"[72.2, 37.6]",68325,75,,,,,-1.4487072,,Right Foot,,,,"[76.2, 5.0]",,Ground Pass,,32.844482,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,196,Barcelona,217,['528202dd-47f8-4659-b7a3-03617d93f287'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.055,Pass,,2005/2006
,,,,,,,,,,,,,,,0.767714,,,,,,,,,,,,,44f60b42-1cd9-4578-b256-9ce05816df0a,2848,,"[81.9, 7.1]",68325,75,,,,,0.6900361,,Left Foot,,,,"[88.2, 12.3]",,Ground Pass,,8.168843,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,196,Barcelona,217,['2eca1193-4355-43ef-a5a0-ee14eb1cf900'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.456,Pass,,2005/2006
,,,,,,,,,,,,,,,2.0568,,,,,,,,,,,,,560dbbb5-f042-4ea9-96c4-9fbc2f464659,2851,,"[88.2, 12.3]",68325,75,,,,,0.13010205,,Right Foot,,,,"[109.6, 15.1]",,Ground Pass,,21.5824,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,196,Barcelona,217,['3f2167f9-6da4-4611-9a6a-ac1fe847207a'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:30:22.993,Pass,,2005/2006
,,,,,,,,,,,,,,,1.4561,,,,,,,,,,,,,214b0527-f36f-44ce-b8db-b6aec8600884,2854,,"[110.4, 15.9]",68325,75,,,,,1.9108005,23fa10c0-c180-4c23-b2a0-67691501da4b,Left Foot,True,,,"[105.2, 30.6]",True,Ground Pass,,15.592627,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,196,Barcelona,217,['6584c140-9a47-4943-9f87-a268cb8b8ad7'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.130,Pass,,2005/2006
,,,,,,,,,,,,,,,1.273059,,,,,,,,,,,,,383dae99-0968-4600-84d1-9cf610e799fb,2864,,"[61.0, 41.0]",68325,76,,,,,1.7178746,,Right Foot,,,,"[60.6, 43.7]",,Ground Pass,,2.7294688,,,,Víctor Casadesús Castaño,23791.0,,,,,,Kick Off,2,From Kick Off,Yoshito Ōkubo,25993.0,Center Attacking Midfield,197,Mallorca,1043,['766e96e0-9e73-48db-b49c-3476f4a4584d'],33,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:33.113,Pass,,2005/2006
,,,,,,,,,,,,,,,0.881891,,,,,,,,,,,,,6c4ab9fe-8a91-4841-8f38-e6279902f819,2867,,"[60.6, 43.7]",68325,76,,,,,-2.7255282,,Right Foot,,,,"[52.0, 39.9]",,Ground Pass,,9.402127,,,,Francisco Javier Farinós Zapata,25998.0,,,,,,,2,From Kick Off,Víctor Casadesús Castaño,23791.0,Center Forward,197,Mallorca,1043,['5ea7d902-aead-49d3-9f6a-541581f5a8c7'],35,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:35.060,Pass,,2005/2006
,,,,,,,,,,,,,,,0.85597,,,,,,,,,,,,,2dbdb201-f082-44f6-a02c-cbb4824eb7a3,2870,,"[54.1, 33.6]",68325,76,,,,,-0.2510027,,Left Foot,,,,"[65.8, 30.6]",,Ground Pass,,12.078493,,,,Yoshito Ōkubo,25993.0,,,,,,,2,From Kick Off,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,197,Mallorca,1043,['cf0ce7b9-6229-4b8f-bced-2f19648e23e8'],37,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:37.996,Pass,,2005/2006
,,,,,,,,,,,,,,,0.723511,,,,,,,,,,,,,3b9e1142-e3ac-430b-b989-61a35d9624bf,2873,,"[65.8, 30.6]",68325,76,,,,,-3.0258334,,Right Foot,,,,"[57.2, 29.6]",,Ground Pass,,8.657945,,,,Francisco Javier Farinós Zapata,25998.0,,,,,,,2,From Kick Off,Yoshito Ōkubo,25993.0,Center Attacking Midfield,197,Mallorca,1043,['94d2b73b-3a43-463e-b777-485b0d5eccea'],38,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:38.874,Pass,,2005/2006
,,,,,,,,,,,,,,,0.518588,,,,,,,,,,,,,d88db311-ca42-47c0-8614-fd66ea9181d2,2876,,"[56.8, 29.6]",68325,76,,,,,-1.2793396,,Right Foot,,,,"[61.6, 13.6]",,Ground Pass,,16.70449,,,,Juan Fernando Arango Sáenz,25995.0,,,,,,,2,From Kick Off,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,197,Mallorca,1043,['b4ddd953-cfb4-44e1-99a7-d125dec4805a'],40,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:40.129,Pass,,2005/2006
,,,,,,,,,,,,,,,0.2302,,,,,,,,,,,,,a80bab4a-6c51-4428-bed3-b9a9887f922b,2880,,"[60.8, 12.6]",68325,76,,,,,0.23554498,,Left Foot,,,,"[63.3, 13.2]",,Ground Pass,,2.570992,,Incomplete,,,,,,,,,,2,From Kick Off,Juan Fernando Arango Sáenz,25995.0,Left Wing,197,Mallorca,1043,['a96657af-2d07-45bf-b253-5e6e7bee96cc'],41,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:41.088,Pass,,2005/2006
,,,,,,,,,,,,,,,0.857852,,,,,,,,,,,,,67aabfa7-1f70-47b6-97ad-db4309d245da,2882,,"[73.6, 1.0]",68325,76,,,,,0.8160009,,,,,,"[83.1, 11.1]",,Low Pass,,13.865786,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,198,Mallorca,1043,['a01bb766-b0c3-4093-982d-51eaefca2697'],58,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:58.198,Pass,,2005/2006
,,,,,,,,,,,,,,,1.5212,,,,,,,,,,,,,6e61f872-47df-4289-9f40-7284e854a6e6,2886,,"[54.3, 71.6]",68325,77,,,,,-0.24944691,,Right Foot,,,,"[80.6, 64.9]",,Ground Pass,,27.140007,,,,Ludovic Giuly,25878.0,,,,,,,2,From Counter,Anderson Luís de Souza,19757.0,Left Center Midfield,199,Barcelona,217,['53b0d08d-3047-4c0d-b934-9cbb032d013a'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.839,Pass,,2005/2006
,,,,,,,,,,,,,,,1.235,,,,,,,,,,,,,bb593bf2-89f3-4ada-8b38-d9c26b76700f,2889,,"[106.9, 48.1]",68325,77,,,,,-1.3450798,8dce8667-5cea-4ecb-9e3a-7d9ff2084f11,Right Foot,,,,"[110.0, 34.6]",,Ground Pass,,13.851354,,,,Ronaldo de Assis Moreira,25879.0,True,,,,,,2,From Counter,Ludovic Giuly,25878.0,Right Wing,199,Barcelona,217,['38a9e667-516c-448f-8dcd-d2d43d026bc2'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.397,Pass,,2005/2006
,,,,,,,,,,,,,,,0.688293,,,,,,,,,,,,,139aba8a-dced-4876-9904-3a366f91b144,2896,,"[7.0, 45.0]",68325,78,,,,,-0.17523776,,Right Foot,,,,"[77.6, 32.5]",,High Pass,,71.698044,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,200,Mallorca,1043,['9045f91e-dc59-4e7d-ad50-d9ca15d61dd1'],25,,,,,,,,,,,,,,,,,Mallorca,1043,00:33:25.196,Pass,,2005/2006
,,,,,,,,,,,,,,,0.951436,,,,,,,,,,,,,9045f91e-dc59-4e7d-ad50-d9ca15d61dd1,2897,,"[43.4, 48.5]",68325,78,,,,,-1.1752251,,Head,,,,"[47.2, 39.4]",,High Pass,,9.861542,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,201,Barcelona,217,"['139aba8a-dced-4876-9904-3a366f91b144', '466aa4a6-242b-44ef-93ac-09854cf3e78a']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.884,Pass,,2005/2006
,,,,,,,,,,,,,,,3.124911,,,,,,,,,,,,,eed91193-3409-4984-9655-511f1efe52d6,2901,,"[43.8, 49.7]",68325,78,,,,,0.40434802,,Right Foot,,,,"[88.2, 68.7]",,High Pass,,48.294514,,Incomplete,,Ludovic Giuly,25878.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,201,Barcelona,217,"['b98bf149-ccb5-44fc-b168-e0f7f772f005', 'ff934cea-fe51-43ed-bd99-d602faf9b9f8']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.923,Pass,,2005/2006
,,,,,,,,,,,,,,,2.6644,,,,,,,,,,,,,39c2f72e-f5a9-437e-b2c7-c851443b3f7f,2904,,"[87.9, 80.0]",68325,78,,,,,-2.3855977,,,,,,"[77.4, 70.1]",,Low Pass,,14.431216,,,,Anderson Luís de Souza,19757.0,,,,,,Throw-in,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,202,Barcelona,217,['187dd2a5-9038-4c39-ae25-6f4ed18b4222'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.535,Pass,,2005/2006
