ID_Partido,Jugador,Posicion,Titular,Minutos,Goles,Asistencias,Amarillas,Rojas,xG
614,Gerard Piqué,DF,1,90,0,0,1,0,
614,Dani Alves,DF,1,77,0,0,0,0,
614,Douglas,DF,0,13,0,0,0,0,
614,Claudio Bravo,GK,1,90,0,0,0,0,
615,Neymar,FW,1,90,0,1,0,0,
615,Luis Suárez,FW,1,90,0,0,0,0,
615,Munir El Haddadi,FW,1,70,0,0,0,0,
615,Sandro Ramírez,FW,0,20,0,0,0,0,
615,Sergi Roberto,DF,1,18,0,0,0,0,
615,Ivan Rakitić,MF,0,72,2,0,0,0,
615,Javier Mascherano,DF,1,90,0,0,0,0,
615,Sergio Busquets,MF,1,73,0,0,1,0,
615,Gerard Gumbau,MF,0,17,0,0,1,0,
615,Jordi Alba,DF,1,90,0,0,0,0,
615,Marc Bartra,DF,1,90,0,0,0,0,
615,Gerard Piqué,DF,1,90,0,0,0,0,
615,Dani Alves,DF,1,90,0,0,1,0,
615,Marc-André ter Stegen,GK,1,90,0,0,0,0,
616,Neymar,FW,1,90,0,1,1,0,
616,Luis Suárez,FW,1,90,3,0,0,0,
616,Sandro Ramírez,FW,1,55,0,1,0,0,
616,Munir El Haddadi,FW,0,35,0,0,0,0,
616,Sergio Busquets,MF,1,90,0,0,0,0,
616,Javier Mascherano,DF,1,82,0,0,0,1,
616,Ivan Rakitić,MF,1,90,0,0,1,0,
616,Jordi Alba,DF,1,90,0,0,0,0,
616,Marc Bartra,DF,1,55,0,0,0,0,
616,Jérémy Mathieu,DF,0,35,0,0,0,0,
616,Gerard Piqué,DF,1,90,0,0,1,0,
616,Dani Alves,DF,1,90,0,0,0,0,
616,Claudio Bravo,GK,1,90,0,0,0,0,
618,Neymar,FW,1,90,1,0,0,0,
618,Luis Suárez,FW,1,90,1,0,0,0,
618,Munir El Haddadi,FW,1,60,0,0,0,0,
618,Andrés Iniesta,MF,0,30,0,0,0,0,
618,Ivan Rakitić,MF,1,90,0,0,0,0,
618,Sergio Busquets,MF,1,90,0,0,0,0,
618,Sergi Roberto,DF,1,75,0,1,0,0,
618,Sandro Ramírez,FW,0,15,0,0,0,0,
618,Jordi Alba,DF,1,90,0,0,0,0,
618,Jérémy Mathieu,DF,1,90,0,0,0,0,
618,Gerard Piqué,DF,1,90,0,0,0,0,
618,Dani Alves,DF,1,90,0,0,0,0,
618,Claudio Bravo,GK,1,90,0,0,0,0,
619,Andrés Iniesta,MF,1,68,0,0,0,0,
619,Marc Bartra,DF,0,22,0,0,0,0,
619,Neymar,FW,1,90,2,1,0,0,
619,Luis Suárez,FW,1,90,1,1,0,0,
619,Sergi Roberto,DF,1,90,0,0,0,0,
619,Ivan Rakitić,MF,1,20,0,0,0,0,
619,Munir El Haddadi,FW,0,70,0,0,0,0,
619,Sergio Busquets,MF,1,76,0,0,0,0,
619,Gerard Gumbau,MF,0,14,0,0,0,0,
619,Adriano,DF,1,90,0,0,0,0,
619,Thomas Vermaelen,DF,1,90,0,0,0,0,
619,Javier Mascherano,DF,1,90,0,0,0,0,
619,Dani Alves,DF,1,90,0,0,1,0,
619,Marc-André ter Stegen,GK,1,90,0,0,0,0,
620,Neymar,FW,1,90,2,0,1,0,
620,Luis Suárez,FW,1,90,1,1,1,0,
620,Munir El Haddadi,FW,1,78,0,0,0,0,
620,Sandro Ramírez,FW,0,12,0,0,0,0,
620,Andrés Iniesta,MF,1,90,0,0,1,0,
620,Sergio Busquets,MF,1,90,0,1,0,0,
620,Sergi Roberto,DF,1,90,0,0,0,0,
620,Jordi Alba,DF,1,90,0,0,0,0,
620,Jérémy Mathieu,DF,1,90,0,0,1,0,
620,Gerard Piqué,DF,1,81,0,0,1,0,
620,Marc Bartra,DF,0,9,0,0,0,0,
620,Dani Alves,DF,1,90,0,0,0,0,
620,Claudio Bravo,GK,1,90,0,0,0,0,
621,Neymar,FW,1,90,1,1,0,0,
621,Luis Suárez,FW,1,90,2,0,0,0,
621,Sergi Roberto,DF,1,90,0,1,0,0,
621,Andrés Iniesta,MF,1,76,1,1,0,0,
621,Munir El Haddadi,FW,0,14,0,0,0,0,
621,Sergio Busquets,MF,1,90,0,0,1,0,
621,Ivan Rakitić,MF,1,56,0,0,0,0,
621,Lionel Messi,FW,0,34,0,0,0,0,
621,Jordi Alba,DF,1,90,0,1,0,0,
621,Javier Mascherano,DF,1,26,0,0,0,0,
621,Jérémy Mathieu,DF,0,64,0,0,0,0,
621,Gerard Piqué,DF,1,90,0,0,0,0,
621,Dani Alves,DF,1,90,0,0,1,0,
621,Claudio Bravo,GK,1,90,0,0,0,0,
622,Neymar,FW,1,90,0,0,0,0,
622,Luis Suárez,FW,1,90,2,1,0,0,
622,Lionel Messi,FW,1,90,2,1,1,0,
622,Sergi Roberto,DF,1,64,0,0,0,0,
622,Adriano,DF,0,26,1,0,0,0,
622,Sergio Busquets,MF,1,45,0,0,0,0,
622,Sergi Samper,MF,0,45,0,0,0,0,
622,Ivan Rakitić,MF,1,90,0,0,0,0,
622,Jordi Alba,DF,1,90,0,0,0,0,
622,Thomas Vermaelen,DF,1,90,0,0,0,0,
622,Gerard Piqué,DF,1,57,1,0,1,0,
622,Marc Bartra,DF,0,33,0,0,0,0,
622,Dani Alves,DF,1,90,0,1,1,0,
622,Marc-André ter Stegen,GK,1,90,0,0,0,0,
623,Neymar,FW,1,90,2,1,0,0,
623,Luis Suárez,FW,1,90,1,0,0,0,
623,Lionel Messi,FW,1,90,1,0,0,0,
623,Andrés Iniesta,MF,1,90,0,0,0,0,
623,Sergio Busquets,MF,1,90,0,0,0,0,
623,Ivan Rakitić,MF,1,90,0,0,0,0,
623,Jérémy Mathieu,DF,1,65,0,1,0,0,
623,Jordi Alba,DF,0,25,0,0,0,0,
623,Javier Mascherano,DF,1,68,0,0,0,0,
623,Marc Bartra,DF,0,22,0,0,0,0,
623,Gerard Piqué,DF,1,90,0,0,0,0,
623,Dani Alves,DF,1,61,0,1,0,0,
623,Adriano,DF,0,29,0,0,0,0,
623,Claudio Bravo,GK,1,90,0,0,0,0,
625,Neymar,FW,1,90,0,0,0,0,
625,Luis Suárez,FW,1,90,1,0,0,0,
625,Lionel Messi,FW,1,90,0,1,0,0,
625,Andrés Iniesta,MF,1,90,0,0,0,0,
625,Sergio Busquets,MF,1,90,0,0,0,0,
625,Ivan Rakitić,MF,1,90,0,0,0,0,
625,Jordi Alba,DF,1,90,0,0,0,0,
625,Javier Mascherano,DF,1,90,0,0,1,0,
625,Gerard Piqué,DF,1,90,0,0,0,0,
625,Dani Alves,DF,1,90,0,0,0,0,
625,Claudio Bravo,GK,1,90,0,0,0,0,
626,Munir El Haddadi,FW,1,90,0,0,0,0,
626,Lionel Messi,FW,1,90,1,0,0,0,
626,Sandro Ramírez,FW,1,90,0,0,0,0,
626,Sergi Samper,MF,1,90,0,0,0,0,
626,Wilfrid Kaptoum,MF,1,62,0,0,0,0,
626,Gerard Gumbau,MF,0,28,0,0,1,0,
626,Ivan Rakitić,MF,1,90,0,1,1,0,
626,Jordi Alba,DF,1,74,0,0,0,0,
626,Juan Cámara,MF,0,16,0,0,0,0,
626,Thomas Vermaelen,DF,1,90,0,0,0,0,
626,Marc Bartra,DF,1,90,0,0,1,0,
626,Adriano,DF,1,90,0,0,0,0,
626,Marc-André ter Stegen,GK,1,90,0,0,0,0,
627,Sandro Ramírez,FW,1,67,0,0,0,0,
627,Munir El Haddadi,FW,0,23,0,0,0,0,
627,Luis Suárez,FW,1,90,0,0,0,0,
627,Lionel Messi,FW,1,90,1,1,0,0,
627,Andrés Iniesta,MF,1,90,0,0,0,0,
627,Sergio Busquets,MF,1,90,0,0,0,0,
627,Ivan Rakitić,MF,1,71,1,0,0,0,
627,Sergi Roberto,DF,0,19,0,0,0,0,
627,Jordi Alba,DF,1,76,0,0,0,0,
627,Jérémy Mathieu,DF,0,14,0,0,0,0,
627,Javier Mascherano,DF,1,90,0,0,0,0,
627,Gerard Piqué,DF,1,90,0,0,0,0,
627,Dani Alves,DF,1,90,0,0,0,0,
627,Claudio Bravo,GK,1,90,0,0,0,0,
628,Neymar,FW,1,90,0,1,0,0,
628,Luis Suárez,FW,1,90,2,0,0,0,
628,Lionel Messi,FW,1,90,1,0,0,0,
628,Sergi Roberto,DF,1,85,0,0,0,0,
628,Munir El Haddadi,FW,0,5,0,0,0,0,
628,Sergio Busquets,MF,1,56,0,1,0,0,
628,Marc Bartra,DF,0,34,0,0,0,0,
628,Ivan Rakitić,MF,1,90,0,0,0,0,
628,Jérémy Mathieu,DF,1,66,0,0,0,0,
628,Adriano,DF,0,24,0,0,0,0,
628,Thomas Vermaelen,DF,1,90,0,0,0,0,
628,Javier Mascherano,DF,1,90,0,0,0,0,
628,Dani Alves,DF,1,90,0,0,1,0,
628,Claudio Bravo,GK,1,90,0,0,0,0,
629,Neymar,FW,1,90,0,0,1,0,
629,Luis Suárez,FW,1,90,0,0,0,0,
629,Lionel Messi,FW,1,90,0,0,0,0,
629,Andrés Iniesta,MF,1,90,0,0,0,0,
629,Sergio Busquets,MF,1,90,0,0,0,0,
629,Ivan Rakitić,MF,1,70,0,0,0,0,
629,Sergi Roberto,DF,0,20,0,0,0,0,
629,Jordi Alba,DF,1,90,0,0,0,0,
629,Javier Mascherano,DF,1,90,0,0,1,0,
629,Gerard Piqué,DF,1,90,0,0,1,0,
629,Dani Alves,DF,1,90,0,0,0,0,
629,Claudio Bravo,GK,1,90,0,0,0,0,
631,Neymar,FW,1,90,1,0,0,0,
631,Luis Suárez,FW,1,90,0,2,0,0,
631,Lionel Messi,FW,1,90,3,0,0,0,
631,Arda Turan,MF,1,71,0,1,0,0,
631,Adriano,DF,0,19,0,0,0,0,
631,Ivan Rakitić,MF,1,90,0,0,0,0,
631,Sergi Roberto,DF,1,90,0,0,0,0,
631,Jordi Alba,DF,1,90,0,0,0,0,
631,Thomas Vermaelen,DF,1,90,0,0,0,0,
631,Gerard Piqué,DF,1,90,0,0,0,0,
631,Aleix Vidal,DF,1,64,0,0,1,0,
631,Dani Alves,DF,0,26,0,0,0,0,
631,Claudio Bravo,GK,1,90,0,0,0,0,
633,Neymar,FW,1,90,1,1,0,0,
633,Luis Suárez,FW,1,90,3,1,0,0,
633,Lionel Messi,FW,1,45,1,0,0,0,
633,Arda Turan,MF,0,45,0,1,0,0,
633,Andrés Iniesta,MF,1,90,0,0,0,0,
633,Sergio Busquets,MF,1,90,0,1,0,0,
633,Ivan Rakitić,MF,1,62,1,0,0,0,
633,Sergi Roberto,DF,0,28,0,0,0,0,
633,Jordi Alba,DF,1,68,0,0,0,0,
633,Marc Bartra,DF,0,22,0,0,0,0,
633,Javier Mascherano,DF,1,90,0,0,1,0,
633,Gerard Piqué,DF,1,90,0,0,1,0,
633,Aleix Vidal,DF,1,90,0,0,0,0,
633,Claudio Bravo,GK,1,90,0,0,0,0,
635,Munir El Haddadi,FW,1,55,1,0,0,0,
635,Ivan Rakitić,MF,0,35,0,0,0,0,
635,Luis Suárez,FW,1,90,0,1,0,0,
635,Lionel Messi,FW,1,90,1,0,1,0,
635,Andrés Iniesta,MF,1,90,0,0,0,0,
635,Sergio Busquets,MF,1,90,0,0,0,0,
635,Arda Turan,MF,1,90,0,0,1,0,
635,Adriano,DF,1,72,0,1,0,0,
635,Sergi Roberto,DF,0,18,0,0,0,0,
635,Thomas Vermaelen,DF,1,45,0,0,1,0,
635,Jérémy Mathieu,DF,0,45,0,0,0,0,
635,Javier Mascherano,DF,1,90,0,0,0,0,
635,Aleix Vidal,DF,1,90,0,0,0,0,
635,Claudio Bravo,GK,1,90,0,0,0,0,
637,Neymar,FW,1,90,0,0,0,0,
637,Luis Suárez,FW,1,90,1,0,0,0,
637,Lionel Messi,FW,1,90,1,0,0,0,
637,Andrés Iniesta,MF,1,90,0,0,0,0,
637,Sergio Busquets,MF,1,90,0,0,0,0,
637,Ivan Rakitić,MF,1,66,0,0,0,0,
637,Arda Turan,MF,0,24,0,0,0,0,
637,Jordi Alba,DF,1,90,0,1,0,0,
637,Javier Mascherano,DF,1,90,0,0,0,0,
637,Gerard Piqué,DF,1,90,0,0,0,0,
637,Dani Alves,DF,1,81,0,1,0,0,
637,Sergi Roberto,DF,0,9,0,0,0,0,
637,Claudio Bravo,GK,1,90,0,0,0,0,
639,Neymar,FW,1,90,0,0,0,0,
639,Luis Suárez,FW,1,90,1,0,0,0,
639,Lionel Messi,FW,1,90,0,1,0,0,
639,Andrés Iniesta,MF,1,90,0,0,0,0,
639,Sergi Roberto,DF,1,90,0,0,0,0,
639,Ivan Rakitić,MF,1,67,0,0,0,0,
639,Sergio Busquets,MF,0,23,0,0,1,0,
639,Jordi Alba,DF,1,90,0,0,0,0,
639,Javier Mascherano,DF,1,90,0,0,0,0,
639,Gerard Piqué,DF,1,90,0,0,1,0,
639,Dani Alves,DF,1,73,0,0,1,0,
639,Aleix Vidal,DF,0,17,0,0,0,0,
639,Claudio Bravo,GK,1,90,0,0,0,0,
641,Neymar,FW,1,90,1,1,0,0,
641,Luis Suárez,FW,1,90,3,2,0,0,
641,Lionel Messi,FW,1,90,1,2,0,0,
641,Andrés Iniesta,MF,1,77,0,0,0,0,
641,Arda Turan,MF,0,13,0,0,0,0,
641,Sergio Busquets,MF,1,90,0,0,0,0,
641,Sergi Roberto,DF,1,60,0,0,0,0,
641,Ivan Rakitić,MF,0,30,1,0,0,0,
641,Jordi Alba,DF,1,90,0,0,0,0,
641,Javier Mascherano,DF,1,90,0,0,0,0,
641,Gerard Piqué,DF,1,90,0,0,0,0,
641,Dani Alves,DF,1,60,0,0,0,0,
641,Aleix Vidal,DF,0,30,0,0,0,0,
641,Claudio Bravo,GK,1,90,0,0,0,0,
642,Neymar,FW,1,90,0,0,0,0,
642,Luis Suárez,FW,1,90,1,2,0,0,
642,Lionel Messi,FW,1,90,2,0,0,0,
642,Arda Turan,MF,1,90,0,0,0,0,
642,Sergio Busquets,MF,1,79,0,0,1,0,
642,Javier Mascherano,DF,0,11,0,0,0,0,
642,Ivan Rakitić,MF,1,90,0,0,0,0,
642,Adriano,DF,1,90,0,0,0,0,
642,Jérémy Mathieu,DF,1,90,0,0,0,0,
642,Gerard Piqué,DF,1,80,0,0,0,0,
642,Marc Bartra,DF,0,10,0,0,0,0,
642,Aleix Vidal,DF,1,90,0,1,0,0,
642,Claudio Bravo,GK,1,90,0,0,0,0,
643,Neymar,FW,1,90,1,0,0,0,
643,Luis Suárez,FW,1,90,1,0,0,0,
643,Lionel Messi,FW,1,90,0,0,0,0,
643,Andrés Iniesta,MF,1,90,0,0,0,0,
643,Sergi Roberto,DF,1,69,0,0,0,0,
643,Thomas Vermaelen,DF,0,21,0,0,0,0,
643,Arda Turan,MF,1,45,0,0,1,0,
643,Ivan Rakitić,MF,0,45,0,0,0,0,
643,Jordi Alba,DF,1,90,0,1,0,0,
643,Jérémy Mathieu,DF,1,90,0,0,0,0,
643,Javier Mascherano,DF,1,90,0,0,0,0,
643,Dani Alves,DF,1,90,0,0,1,0,
643,Claudio Bravo,GK,1,90,0,0,0,0,
644,Neymar,FW,1,90,0,1,0,0,
644,Luis Suárez,FW,1,90,0,0,0,0,
644,Lionel Messi,FW,1,90,2,0,0,0,
644,Andrés Iniesta,MF,1,90,0,0,0,0,
644,Sergio Busquets,MF,1,90,0,0,0,0,
644,Ivan Rakitić,MF,1,90,0,0,0,0,
644,Jordi Alba,DF,1,90,0,0,0,0,
644,Javier Mascherano,DF,1,90,0,0,0,0,
644,Gerard Piqué,DF,1,90,0,0,1,0,
644,Dani Alves,DF,1,90,0,0,0,0,
644,Marc-André ter Stegen,GK,1,90,0,0,0,0,
645,Neymar,FW,1,90,0,0,0,0,
645,Luis Suárez,FW,1,90,0,1,0,0,
645,Lionel Messi,FW,1,90,1,0,0,0,
645,Arda Turan,MF,1,63,0,0,0,0,
645,Andrés Iniesta,MF,0,27,0,0,0,0,
645,Sergio Busquets,MF,1,90,0,0,0,0,
645,Sergi Roberto,DF,1,74,0,0,1,0,
645,Ivan Rakitić,MF,0,16,0,0,0,0,
645,Jordi Alba,DF,1,90,0,0,0,0,
645,Jérémy Mathieu,DF,1,90,0,0,0,0,
645,Gerard Piqué,DF,1,90,1,0,1,0,
645,Aleix Vidal,DF,1,54,0,0,0,0,
645,Dani Alves,DF,0,36,0,0,1,0,
645,Claudio Bravo,GK,1,90,0,0,0,0,
646,Neymar,FW,1,90,0,1,1,0,
646,Luis Suárez,FW,1,90,0,0,0,0,
646,Lionel Messi,FW,1,90,3,0,0,0,
646,Andrés Iniesta,MF,1,90,0,0,0,0,
646,Sergio Busquets,MF,1,76,0,1,0,0,
646,Thomas Vermaelen,DF,0,14,0,0,0,0,
646,Ivan Rakitić,MF,1,65,1,0,0,0,
646,Arda Turan,MF,0,25,1,0,1,0,
646,Jérémy Mathieu,DF,1,90,0,1,0,0,
646,Javier Mascherano,DF,1,90,0,0,0,0,
646,Gerard Piqué,DF,1,90,0,0,0,0,
646,Sergi Roberto,DF,1,71,0,0,0,0,
646,Aleix Vidal,DF,0,19,0,0,0,0,
646,Claudio Bravo,GK,1,90,0,0,0,0,
647,Munir El Haddadi,FW,1,90,1,1,0,0,
647,Luis Suárez,FW,1,90,1,1,1,0,
647,Lionel Messi,FW,1,90,2,0,0,0,
647,Arda Turan,MF,1,79,0,0,0,0,
647,Sergi Roberto,DF,0,11,0,1,0,0,
647,Sergio Busquets,MF,1,79,0,0,0,0,
647,Thomas Vermaelen,DF,0,11,0,0,0,0,
647,Ivan Rakitić,MF,1,90,0,0,0,0,
647,Jordi Alba,DF,1,90,0,0,0,0,
647,Gerard Piqué,DF,1,79,0,0,0,0,
647,Marc Bartra,DF,0,11,0,0,0,0,
647,Javier Mascherano,DF,1,90,0,0,1,0,
647,Dani Alves,DF,1,90,0,0,0,0,
647,Claudio Bravo,GK,1,90,0,0,0,0,
648,Neymar,FW,1,90,2,0,0,0,
648,Munir El Haddadi,FW,1,90,1,0,0,0,
648,Lionel Messi,FW,1,90,1,1,0,0,
648,Andrés Iniesta,MF,1,60,0,0,0,0,
648,Sergi Samper,MF,0,30,0,0,0,0,
648,Sergi Roberto,DF,1,90,0,0,0,0,
648,Arda Turan,MF,1,90,1,1,0,0,
648,Jordi Alba,DF,1,90,0,0,0,0,
648,Jérémy Mathieu,DF,1,60,0,0,0,0,
648,Thomas Vermaelen,DF,0,30,0,0,0,0,
648,Gerard Piqué,DF,1,68,0,1,0,0,
648,Marc Bartra,DF,0,22,0,0,0,0,
648,Aleix Vidal,DF,1,90,0,0,0,0,
648,Claudio Bravo,GK,1,90,0,0,0,0,
649,Neymar,FW,1,90,1,0,0,0,
649,Luis Suárez,FW,1,90,1,1,0,0,
649,Lionel Messi,FW,1,90,1,0,0,0,
649,Andrés Iniesta,MF,1,72,0,0,0,0,
649,Sergi Roberto,DF,0,18,0,0,0,0,
649,Sergio Busquets,MF,1,90,0,0,0,0,
649,Ivan Rakitić,MF,1,77,0,0,0,0,
649,Arda Turan,MF,0,13,0,0,1,0,
649,Jordi Alba,DF,1,90,0,0,0,0,
649,Jérémy Mathieu,DF,1,90,0,0,0,0,
649,Javier Mascherano,DF,1,90,0,0,0,0,
649,Dani Alves,DF,1,90,0,1,0,0,
649,Marc-André ter Stegen,GK,1,90,0,0,0,0,
650,Neymar,FW,1,90,1,0,0,0,
650,Luis Suárez,FW,1,90,0,0,0,0,
650,Lionel Messi,FW,1,90,0,0,0,0,
650,Arda Turan,MF,1,56,0,0,1,0,
650,Dani Alves,DF,0,34,0,0,0,0,
650,Sergio Busquets,MF,1,90,0,0,0,0,
650,Ivan Rakitić,MF,1,90,1,0,0,0,
650,Jordi Alba,DF,1,90,0,0,1,0,
650,Javier Mascherano,DF,1,90,0,0,1,0,
650,Gerard Piqué,DF,1,54,0,0,1,0,
650,Jérémy Mathieu,DF,0,36,0,0,0,0,
650,Sergi Roberto,DF,1,90,0,0,0,0,
650,Claudio Bravo,GK,1,90,0,0,0,0,
651,Neymar,FW,1,90,0,0,0,0,
651,Luis Suárez,FW,1,90,0,0,1,0,
651,Lionel Messi,FW,1,90,0,0,0,0,
651,Andrés Iniesta,MF,1,90,0,0,0,0,
651,Sergio Busquets,MF,1,90,0,0,0,0,
651,Ivan Rakitić,MF,1,73,0,1,1,0,
651,Arda Turan,MF,0,17,0,0,0,0,
651,Jordi Alba,DF,1,90,0,0,0,0,
651,Javier Mascherano,DF,1,90,0,0,1,0,
651,Gerard Piqué,DF,1,90,1,0,0,0,
651,Dani Alves,DF,1,90,0,0,0,0,
651,Claudio Bravo,GK,1,90,0,0,0,0,
652,Neymar,FW,1,90,0,0,0,0,
652,Luis Suárez,FW,1,90,2,0,1,0,
652,Lionel Messi,FW,1,90,0,0,0,0,
652,Andrés Iniesta,MF,1,83,0,0,0,0,
652,Arda Turan,MF,0,7,0,0,0,0,
652,Sergio Busquets,MF,1,80,0,0,1,0,
652,Sergi Roberto,DF,0,10,0,0,0,0,
652,Ivan Rakitić,MF,1,64,0,0,0,0,
652,Rafinha,MF,0,26,0,0,0,0,
652,Jordi Alba,DF,1,90,0,1,0,0,
652,Javier Mascherano,DF,1,90,0,0,1,0,
652,Gerard Piqué,DF,1,90,0,0,0,0,
652,Dani Alves,DF,1,90,0,1,0,0,
652,Marc-André ter Stegen,GK,1,90,0,0,0,0,
653,Neymar,FW,1,90,0,0,0,0,
653,Munir El Haddadi,FW,1,90,0,0,0,0,
653,Lionel Messi,FW,1,90,0,0,0,0,
653,Rafinha,MF,1,45,0,0,0,0,
653,Andrés Iniesta,MF,0,45,0,0,0,0,
653,Sergio Busquets,MF,1,90,0,0,0,0,
653,Arda Turan,MF,1,58,0,0,1,0,
653,Jordi Alba,DF,0,32,0,0,0,0,
653,Sergi Roberto,DF,1,72,0,0,0,0,
653,Ivan Rakitić,MF,0,18,0,0,0,0,
653,Javier Mascherano,DF,1,90,0,0,1,0,
653,Gerard Piqué,DF,1,90,0,0,1,0,
653,Dani Alves,DF,1,90,0,0,0,0,
653,Claudio Bravo,GK,1,90,0,0,0,0,
654,Lionel Messi,FW,1,90,0,0,0,0,
654,Luis Suárez,FW,1,90,0,0,1,0,
654,Neymar,FW,1,90,0,0,1,0,
654,Ivan Rakitić,MF,1,64,0,0,0,0,
654,Arda Turan,MF,0,26,0,0,1,0,
654,Sergio Busquets,MF,1,90,0,0,0,0,
654,Andrés Iniesta,MF,1,90,0,0,1,0,
654,Dani Alves,DF,1,64,0,0,0,0,
654,Sergi Roberto,DF,0,26,0,0,0,0,
654,Gerard Piqué,DF,1,90,0,0,0,0,
654,Javier Mascherano,DF,1,90,0,0,0,0,
654,Jordi Alba,DF,1,90,0,0,0,0,
654,Marc-André ter Stegen,GK,1,90,0,0,0,0,
655,Neymar,FW,1,90,0,0,1,0,
655,Luis Suárez,FW,1,90,0,0,1,0,
655,Lionel Messi,FW,1,90,1,0,0,0,
655,Andrés Iniesta,MF,1,90,0,0,0,0,
655,Sergio Busquets,MF,1,90,0,0,0,0,
655,Ivan Rakitić,MF,1,90,0,0,0,0,
655,Jordi Alba,DF,1,90,0,1,0,0,
655,Javier Mascherano,DF,1,90,0,0,0,0,
655,Gerard Piqué,DF,1,90,0,0,1,0,
655,Sergi Roberto,DF,1,90,0,0,0,0,
655,Claudio Bravo,GK,1,90,0,0,0,0,
656,Neymar,FW,1,90,1,0,0,0,
656,Luis Suárez,FW,1,90,4,3,0,0,
656,Lionel Messi,FW,1,90,1,2,0,0,
656,Andrés Iniesta,MF,1,58,0,0,0,0,
656,Sergi Roberto,DF,0,32,0,0,0,0,
656,Sergio Busquets,MF,1,71,0,0,0,0,
656,Rafinha,MF,0,19,0,0,0,0,
656,Ivan Rakitić,MF,1,90,1,1,0,0,
656,Jordi Alba,DF,1,69,0,0,0,0,
656,Adriano,DF,0,21,0,0,0,0,
656,Javier Mascherano,DF,1,90,0,0,0,0,
656,Marc Bartra,DF,1,90,1,0,0,0,
656,Dani Alves,DF,1,90,0,0,0,0,
656,Claudio Bravo,GK,1,90,0,0,0,0,
657,Neymar,FW,1,90,1,0,0,0,
657,Luis Suárez,FW,1,90,4,0,0,0,
657,Lionel Messi,FW,1,90,1,1,0,0,
657,Andrés Iniesta,MF,1,90,0,1,0,0,
657,Sergio Busquets,MF,1,90,0,0,0,0,
657,Ivan Rakitić,MF,1,74,0,0,0,0,
657,Arda Turan,MF,0,16,0,0,0,0,
657,Jordi Alba,DF,1,90,0,0,0,0,
657,Javier Mascherano,DF,1,90,0,0,0,0,
657,Gerard Piqué,DF,1,65,0,0,0,0,
657,Marc Bartra,DF,0,25,0,0,0,0,
657,Sergi Roberto,DF,1,45,0,0,0,0,
657,Dani Alves,DF,0,45,0,0,0,0,
657,Claudio Bravo,GK,1,90,0,0,0,0,
658,Neymar,FW,1,90,0,0,0,0,
658,Luis Suárez,FW,1,90,1,0,0,0,
658,Lionel Messi,FW,1,90,0,2,1,0,
658,Andrés Iniesta,MF,1,90,0,0,0,0,
658,Sergio Busquets,MF,1,90,0,0,0,0,
658,Ivan Rakitić,MF,1,85,1,0,0,0,
658,Arda Turan,MF,0,5,0,0,0,0,
658,Jordi Alba,DF,1,90,0,0,0,0,
658,Javier Mascherano,DF,1,90,0,0,0,0,
658,Gerard Piqué,DF,1,90,0,0,1,0,
658,Dani Alves,DF,1,73,0,0,1,0,
658,Sergi Roberto,DF,0,17,0,0,0,0,
658,Claudio Bravo,GK,1,87,0,0,0,0,
658,Marc-André ter Stegen,GK,0,3,0,0,0,0,
659,Neymar,FW,1,90,1,1,0,0,
659,Luis Suárez,FW,1,90,2,1,1,0,
659,Lionel Messi,FW,1,90,1,1,1,0,
659,Andrés Iniesta,MF,1,72,0,0,0,0,
659,Arda Turan,MF,0,18,0,0,0,0,
659,Sergio Busquets,MF,1,90,0,0,0,0,
659,Ivan Rakitić,MF,1,72,0,0,0,0,
659,Rafinha,MF,0,18,1,0,0,0,
659,Jordi Alba,DF,1,69,0,0,0,0,
659,Jérémy Mathieu,DF,0,21,0,0,0,0,
659,Javier Mascherano,DF,1,90,0,0,1,0,
659,Gerard Piqué,DF,1,90,0,0,0,0,
659,Dani Alves,DF,1,90,0,0,0,0,
659,Marc-André ter Stegen,GK,1,90,0,0,0,0,
660,Neymar,FW,1,90,0,1,0,0,
660,Luis Suárez,FW,1,90,3,0,0,0,
660,Lionel Messi,FW,1,90,0,0,0,0,
660,Andrés Iniesta,MF,1,90,0,0,0,0,
660,Sergio Busquets,MF,1,87,0,0,1,0,
660,Sergi Roberto,DF,0,3,0,0,0,0,
660,Ivan Rakitić,MF,1,78,0,0,0,0,
660,Arda Turan,MF,0,12,0,0,0,0,
660,Jordi Alba,DF,1,90,0,1,0,0,
660,Javier Mascherano,DF,1,74,0,0,0,0,
660,Jérémy Mathieu,DF,0,16,0,0,0,0,
660,Gerard Piqué,DF,1,90,0,0,1,0,
660,Dani Alves,DF,1,90,0,1,0,0,
660,Marc-André ter Stegen,GK,1,90,0,0,0,0,
662,Arda Turan,MF,1,76,0,1,0,0,
662,Munir El Haddadi,FW,0,14,1,0,0,0,
662,Luis Suárez,FW,1,90,1,0,1,0,
662,Lionel Messi,FW,1,90,0,1,0,0,
662,Andrés Iniesta,MF,1,35,0,0,0,0,
662,Denis Suárez,MF,0,55,0,0,0,0,
662,Sergio Busquets,MF,1,90,0,0,1,0,
662,Ivan Rakitić,MF,1,90,0,0,0,0,
662,Jérémy Mathieu,DF,1,26,0,0,0,0,
662,Lucas Digne,DF,0,64,0,0,0,0,
662,Javier Mascherano,DF,1,90,0,0,0,0,
662,Gerard Piqué,DF,1,90,0,0,0,0,
662,Sergi Roberto,DF,1,90,0,0,0,0,
662,Claudio Bravo,GK,1,90,0,0,0,0,
