id_partido,fecha,equipo_rival,resultado,fase,minuto,jugador_implicado,tipo_evento,detalle_accion,etiqueta_partido
2327558886,"Wednesday April 5, 2006",Benfica,2-0,Cuartos de Final,83,Anderson,Tarjeta Amarilla,1:0  — Yellow Card,"Cuartos de Final vs Benfica (Wednesday April 5, 2006)"
2327558886,"Wednesday April 5, 2006",Benfica,2-0,Cuartos de Final,85,Edmílson,Sustitución,Entra al campo (Sale Mark van Bommel),"Cuartos de Final vs Benfica (Wednesday April 5, 2006)"
2327558886,"Wednesday April 5, 2006",Benfica,2-0,Cuartos de Final,86,Ludovic Giuly,Sustitución,Entra al campo (Sale Henrik Larsson),"Cuartos de Final vs Benfica (Wednesday April 5, 2006)"
2327558886,"Wednesday April 5, 2006",Benfica,2-0,Cuartos de Final,89,Samuel Eto'o,Gol,Goal,"Cuartos de Final vs Benfica (Wednesday April 5, 2006)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,26,Alex,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,29,Michael Ballack,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,37,Yaya Touré,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,52,Carles Puyol,Sustitución,Entra al campo (Sale Rafael Márquez),"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,71,Juliano Belletti,Sustitución,Entra al campo (Sale Frank Lampard),"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,74,Carles Puyol,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,82,Bojan Krkić,Sustitución,Entra al campo (Sale Samuel Eto'o),"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,87,Alexander Hleb,Sustitución,Entra al campo (Sale Thierry Henry),"Semifinales vs Chelsea (Tuesday April 28, 2009)"
3751565131,"Tuesday April 28, 2009",Chelsea,0-0,Semifinales,90+5,Nicolas Anelka,Sustitución,Entra al campo (Sale Michael Ballack),"Semifinales vs Chelsea (Tuesday April 28, 2009)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,12,Joe Cole,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,25,Henrik Larsson,Sustitución,Entra al campo (Sale Lionel Messi),"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,43,Thiago Motta,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,58,Hernán Crespo,Sustitución,Entra al campo (Sale Damien Duff),"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,58,Eiður Guðjohnsen,Sustitución,Entra al campo (Sale Didier Drogba),"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,77,Carles Puyol,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,78,Ronaldinho,Gol,Goal,"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,83,Robert Huth,Sustitución,Entra al campo (Sale Joe Cole),"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
1862612193,"Tuesday March 7, 2006",Chelsea,1-1,Octavos de Final,90+2,Frank Lampard,Gol,De Penalti,"Octavos de Final vs Chelsea (Tuesday March 7, 2006)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,19,Lionel Messi,Gol,Goal,"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,61,Dame N'Doye,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,62,Christian Bolaños,Sustitución,Entra al campo (Sale Martin Vingaard),"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,68,Zdeněk Pospěch,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,73,Xavi,Sustitución,Entra al campo (Sale Maxwell),"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,73,Pedro,Sustitución,Entra al campo (Sale David Villa),"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,74,Kenneth Zohore,Sustitución,Entra al campo (Sale César Santin),"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,81,Andrés Iniesta,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,89,Seydou Keita,Sustitución,Entra al campo (Sale Andrés Iniesta),"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,89,Peter Larsson,Sustitución,Entra al campo (Sale Oscar Wendt),"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
312587718,"Wednesday October 20, 2010",FC Copenhagen,2-0,Fase de Grupos,90+2,Lionel Messi,Gol,Goal,"Fase de Grupos vs FC Copenhagen (Wednesday October 20, 2010)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,12,Cris,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,25,Thierry Henry,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,27,Thierry Henry,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,35,Juninho Pernambucano,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,40,Lionel Messi,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,43,Samuel Eto'o,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,44,Jean Makoun,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,46,Thierry Henry,Tarjeta Amarilla,4:1  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,46,Mathieu Bodmer,Sustitución,Entra al campo (Sale François Clerc),"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,48,Juninho Pernambucano,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,49,César Delgado,Tarjeta Amarilla,4:2  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,61,Kim Källström,Sustitución,Entra al campo (Sale César Delgado),"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,64,Fabio Grosso,Tarjeta Amarilla,4:2  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,70,Jean Makoun,Tarjeta Amarilla,4:2  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,75,Seydou Keita,Sustitución,Entra al campo (Sale Thierry Henry),"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,76,Jérémy Toulalan,Tarjeta Amarilla,4:2  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,85,Abdul Kader Keïta,Sustitución,Entra al campo (Sale Ederson),"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,87,Bojan Krkić,Sustitución,Entra al campo (Sale Samuel Eto'o),"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,90+1,Juninho Pernambucano,Tarjeta Roja,4:2  — Second Yellow Card,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,90+2,Alexander Hleb,Sustitución,Entra al campo (Sale Andrés Iniesta),"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
163669189,"Wednesday March 11, 2009",Lyon,5-2,Octavos de Final,90+5,Seydou Keita,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 11, 2009)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,15,Fernandinho,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,20,Aleksandar Kolarov,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,27,David Silva,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,31,Ivan Rakitić,Gol,Asistencia de Lionel Messi,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,36,Samir Nasri,Tarjeta Amarilla,1:0  — Yellow Card,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,46,Jesús Navas,Sustitución,Entra al campo (Sale Samir Nasri),"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,72,Wilfried Bony,Sustitución,Entra al campo (Sale Yaya Touré),"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,78,Sergio Agüero,Sustitución,Entra desde el banquillo,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,80,Dani Alves,Tarjeta Amarilla,1:0  — Yellow Card,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,82,Martín Demichelis,Tarjeta Amarilla,1:0  — Yellow Card,"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,84,Rafinha,Sustitución,Entra al campo (Sale Ivan Rakitić),"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,87,Frank Lampard,Sustitución,Entra al campo (Sale James Milner),"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1397392838,"Wednesday March 18, 2015",Manchester City,1-0,Octavos de Final,90+1,Adriano,Sustitución,Entra al campo (Sale Dani Alves),"Octavos de Final vs Manchester City (Wednesday March 18, 2015)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,27,Pedro,Gol,Goal,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,34,Wayne Rooney,Gol,Goal,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,54,Lionel Messi,Gol,Goal,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,60,Dani Alves,Tarjeta Amarilla,2:1  — Yellow Card,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,61,Michael Carrick,Tarjeta Amarilla,2:1  — Yellow Card,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,69,David Villa,Gol,Goal,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,69,Nani,Sustitución,Entra al campo (Sale Fábio),"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,77,Paul Scholes,Sustitución,Entra al campo (Sale Michael Carrick),"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,79,Antonio Valencia,Tarjeta Amarilla,3:1  — Yellow Card,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,85,Víctor Valdés,Tarjeta Amarilla,3:1  — Yellow Card,"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,86,Seydou Keita,Sustitución,Entra al campo (Sale David Villa),"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,88,Carles Puyol,Sustitución,Entra al campo (Sale Dani Alves),"Final vs Manchester United (Saturday May 28, 2011)"
1920658952,"Saturday May 28, 2011",Manchester United,3-1,Final,90+2,Ibrahim Afellay,Sustitución,Entra al campo (Sale Pedro),"Final vs Manchester United (Saturday May 28, 2011)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,10,Samuel Eto'o,Gol,Goal,"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,16,Gerard Piqué,Tarjeta Amarilla,1:0  — Yellow Card,"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,46,Carlos Tevez,Sustitución,Entra al campo (Sale Anderson),"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,66,Dimitar Berbatov,Sustitución,Entra al campo (Sale Park Ji-sung),"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,70,Lionel Messi,Gol,Goal,"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,72,Seydou Keita,Sustitución,Entra al campo (Sale Thierry Henry),"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,75,Paul Scholes,Sustitución,Entra al campo (Sale Ryan Giggs),"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,78,Cristiano Ronaldo,Tarjeta Amarilla,2:0  — Yellow Card,"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,80,Paul Scholes,Tarjeta Amarilla,2:0  — Yellow Card,"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,90+2,Pedro,Sustitución,Entra al campo (Sale Andrés Iniesta),"Final vs Manchester United (Wednesday May 27, 2009)"
1244528538,"Wednesday May 27, 2009",Manchester United,2-0,Final,90+3,Nemanja Vidić,Tarjeta Amarilla,2:0  — Yellow Card,"Final vs Manchester United (Wednesday May 27, 2009)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,44,Alessandro Costacurta,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Milan (Wednesday April 26, 2006)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,64,Cafú,Sustitución,Entra al campo (Sale Alessandro Costacurta),"Semifinales vs Milan (Wednesday April 26, 2006)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,68,Rui Costa,Sustitución,Entra al campo (Sale Gennaro Gattuso),"Semifinales vs Milan (Wednesday April 26, 2006)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,69,Henrik Larsson,Sustitución,Entra al campo (Sale Ludovic Giuly),"Semifinales vs Milan (Wednesday April 26, 2006)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,79,Alberto Gilardino,Sustitución,Entra al campo (Sale Filippo Inzaghi),"Semifinales vs Milan (Wednesday April 26, 2006)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,89,Mark van Bommel,Sustitución,Entra al campo (Sale Samuel Eto'o),"Semifinales vs Milan (Wednesday April 26, 2006)"
2105134653,"Wednesday April 26, 2006",Milan,0-0,Semifinales,90,Edmílson,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Milan (Wednesday April 26, 2006)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,20,Sidney Govou,Gol,Goal,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,22,Lionel Messi,Gol,Goal,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,33,David Villa,Gol,Goal,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,45,Lionel Messi,Gol,Goal,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,64,Giorgos Karagounis,Sustitución,Entra al campo (Sale Kostas Katsouranis),"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,69,Bojan Krkić,Sustitución,Entra al campo (Sale David Villa),"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,70,Luis García,Sustitución,Entra al campo (Sale Sidney Govou),"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,75,Gabriel Milito,Sustitución,Entra al campo (Sale Gerard Piqué),"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,78,Pedro,Gol,Goal,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,79,Javier Mascherano,Sustitución,Entra al campo (Sale Xavi),"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,80,Sotiris Ninis,Sustitución,Entra al campo (Sale Sebastián Leto),"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,85,Giorgos Karagounis,Tarjeta Amarilla,4:1  — Yellow Card,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
2906876591,"Tuesday September 14, 2010",Panathinaikos,5-1,Fase de Grupos,90+3,Dani Alves,Gol,Goal,"Fase de Grupos vs Panathinaikos (Tuesday September 14, 2010)"
3769343567,"Wednesday November 2, 2005",Panathinaikos,5-0,Fase de Grupos,1,Mark van Bommel,Gol,Goal,"Fase de Grupos vs Panathinaikos (Wednesday November 2, 2005)"
3769343567,"Wednesday November 2, 2005",Panathinaikos,5-0,Fase de Grupos,14,Samuel Eto'o,Gol,Goal,"Fase de Grupos vs Panathinaikos (Wednesday November 2, 2005)"
3769343567,"Wednesday November 2, 2005",Panathinaikos,5-0,Fase de Grupos,34,Lionel Messi,Gol,Goal,"Fase de Grupos vs Panathinaikos (Wednesday November 2, 2005)"
3769343567,"Wednesday November 2, 2005",Panathinaikos,5-0,Fase de Grupos,40,Samuel Eto'o,Gol,Goal,"Fase de Grupos vs Panathinaikos (Wednesday November 2, 2005)"
3769343567,"Wednesday November 2, 2005",Panathinaikos,5-0,Fase de Grupos,46,Ilias Kotsios,Sustitución,Entra al campo (Sale Igor Bišćan),"Fase de Grupos vs Panathinaikos (Wednesday November 2, 2005)"
3769343567,"Wednesday November 2, 2005",Panathinaikos,5-0,Fase de Grupos,51,Thiago Motta,Sustitución,Entra al campo (Sale Andrés Iniesta),"Fase de Grupos vs Panathinaikos (Wednesday November 2, 2005)"
